 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 25.09.12 12:00 0.00 0.17 0.20 0.18 0.01 0.10 0.00 0.07 0.00
 -------- 13:00 0.00 0.19 0.22 0.18 0.01 0.10 0.00 0.07 0.00
 -------- 14:00 0.00 0.20 0.22 0.20 0.01 0.10 0.00 0.08 0.00
 -------- 15:00 0.00 0.14 0.23 0.24 0.01 0.10 0.00 0.06 0.00
 -------- 16:00 0.00 0.17 0.23 0.24 0.01 0.10 0.00 0.08 0.00
 25.09.12 17:00 0.00 0.14 0.24 0.24 0.01 0.10 0.00 0.08 0.00
 -------- 18:00 0.00 0.14 0.23 0.23 0.01 0.10 0.00 0.07 0.00
 -------- 19:00 0.00 0.11 0.23 0.25 0.01 0.10 0.00 0.07 0.00
 -------- 20:00 0.00 0.08 0.22 0.26 0.01 0.10 0.00 0.07 0.00
 -------- 21:00 0.00 0.10 0.23 0.22 0.01 0.10 0.00 0.07 0.00
 25.09.12 22:00 0.00 0.11 0.23 0.20 0.01 0.10 0.00 0.08 0.00
 -------- 23:00 0.00 0.10 0.23 0.20 0.01 0.10 0.00 0.07 0.00
 -------- 00:00 0.00 0.10 0.23 0.20 0.01 0.10 0.00 0.06 0.00
 -------- 01:00 0.00 0.12 0.22 0.17 0.01 0.10 0.00 0.06 0.00
 -------- 02:00 0.00 0.12 0.23 0.16 0.01 0.10 0.00 0.05 0.00
 26.09.12 03:00 0.00 0.11 0.21 0.16 0.01 0.10 0.00 0.06 0.00
 -------- 04:00 0.00 0.09 0.21 0.18 0.01 0.10 0.00 0.07 0.00
 -------- 05:00 0.00 0.09 0.20 0.19 0.01 0.10 0.00 0.05 0.00
 -------- 06:00 0.00 0.08 0.20 0.20 0.01 0.10 0.00 0.08 0.00
 -------- 07:00 0.01 0.08 0.22 0.22 0.01 0.10 0.00 0.08 0.00
 26.09.12 08:00 0.01 0.09 0.22 0.21 0.01 0.10 0.00 0.07 0.00
 -------- 09:00 0.01 0.08 0.20 0.21 0.01 0.10 0.00 0.08 0.00
 -------- 10:00 0.00 0.10 0.21 0.19 0.01 0.10 0.00 0.06 0.00
 -------- 11:00 0.00 0.15 0.20 0.15 0.01 0.10 0.00 0.07 0.00
 -------- 12:00 0.00 0.19 0.21 0.18 0.01 0.10 0.00 0.08 0.00
 26.09.12 13:00 0.00 0.17 0.24 0.24 0.01 0.10 0.00 0.08 0.00
 -------- 14:00 0.00 0.19 0.23 0.19 0.01 0.10 0.00 0.07 0.00
 -------- 15:00 0.00 0.17 0.22 0.20 0.01 0.10 0.00 0.08 0.00
 -------- 16:00 0.00 0.15 0.22 0.22 0.01 0.10 0.00 0.06 0.00
 -------- 17:00 0.00 0.18 0.21 0.20 0.01 0.10 0.00 0.08 0.00
 26.09.12 18:00 0.00 0.15 0.24 0.25 0.01 0.10 0.00 0.08 0.00
 -------- 19:00 0.00 0.09 0.27 0.34 0.01 0.10 0.00 0.08 0.00
 -------- 20:00 0.00 0.08 0.23 0.29 0.01 0.10 0.00 0.06 0.00
 -------- 21:00 0.00 0.07 0.23 0.27 0.01 0.10 0.00 0.08 0.00
 -------- 22:00 0.00 0.09 0.23 0.27 0.01 0.10 0.00 0.07 0.00
 26.09.12 23:00 0.00 0.06 0.23 0.28 0.01 0.10 0.00 0.06 0.00
 -------- 00:00 0.01 0.08 0.23 0.28 0.01 0.10 0.00 0.08 0.01
 -------- 01:00 0.01 0.08 0.23 0.26 0.01 0.10 0.00 0.08 0.01
 -------- 02:00 0.01 0.10 0.25 0.28 0.01 0.10 0.00 0.09 0.01
 -------- 03:00 0.01 0.10 0.21 0.24 0.02 0.10 0.00 0.10 0.01
 27.09.12 04:00 0.00 0.06 0.17 0.22 0.02 0.10 0.00 0.09 0.01
 -------- 05:00 0.00 0.08 0.20 0.24 0.01 0.10 0.00 0.10 0.01
 -------- 06:00 0.00 0.07 0.19 0.25 0.02 0.10 0.00 0.11 0.01
 -------- 07:00 0.01 0.07 0.21 0.31 0.02 0.10 0.00 0.14 0.01
 -------- 08:00 0.01 0.10 0.24 0.34 0.02 0.10 0.00 0.13 0.01
 27.09.12 09:00 0.02 0.12 0.26 0.35 0.01 0.10 0.00 0.10 0.01
 -------- 10:00 0.01 0.09 0.23 0.33 0.01 0.10 0.00 0.08 0.01
 -------- 11:00 0.01 0.09 0.24 0.31 0.01 0.10 0.00 0.08 0.00
