 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 02.02.13 12:00 0.00 0.11 0.15 0.29 0.01 0.07 0.00 0.11 0.01
 -------- 13:00 0.00 0.15 0.19 0.27 0.01 0.08 0.00 0.10 0.00
 -------- 14:00 0.00 0.12 0.20 0.29 0.02 0.10 0.00 0.06 0.00
 -------- 15:00 0.00 0.14 0.17 0.30 0.02 0.11 0.00 0.07 0.01
 -------- 16:00 0.00 0.12 0.18 0.34 0.01 0.10 0.00 0.13 0.01
 02.02.13 17:00 0.00 0.12 0.21 0.34 0.01 0.10 0.00 0.08 0.01
 -------- 18:00 0.00 0.09 0.20 0.36 0.01 0.11 0.00 0.11 0.01
 -------- 19:00 0.00 0.08 0.21 0.36 0.01 0.10 0.00 0.11 0.01
 -------- 20:00 0.00 0.09 0.21 0.36 0.01 0.10 0.00 0.07 0.01
 -------- 21:00 0.00 0.11 0.22 0.33 0.01 0.08 0.00 0.06 0.01
 02.02.13 22:00 0.00 0.11 0.24 0.29 0.01 0.08 0.00 0.07 0.01
 -------- 23:00 0.00 0.08 0.23 0.34 0.01 0.10 0.00 0.09 0.01
 -------- 00:00 0.00 0.07 0.23 0.33 0.02 0.11 0.00 0.10 0.00
 -------- 01:00 0.01 0.10 0.22 0.30 0.01 0.10 0.00 0.05 0.01
 -------- 02:00 0.00 0.09 0.22 0.30 0.01 0.11 0.00 0.05 0.01
 03.02.13 03:00 0.00 0.13 0.20 0.24 0.01 0.10 0.00 0.08 0.00
 -------- 04:00 0.00 0.16 0.21 0.24 0.01 0.07 0.00 0.08 0.01
 -------- 05:00 0.00 0.16 0.20 0.22 0.01 0.10 0.00 0.09 0.01
 -------- 06:00 0.00 0.17 0.20 0.23 0.01 0.09 0.00 0.06 0.01
 -------- 07:00 0.00 0.15 0.20 0.28 0.01 0.07 0.00 0.09 0.00
 03.02.13 08:00 0.00 0.11 0.22 0.33 0.01 0.09 0.00 0.08 0.00
 -------- 09:00 0.01 0.14 0.21 0.30 0.00 0.07 0.00 0.09 0.00
 -------- 10:00 0.01 0.15 0.22 0.29 0.01 0.10 0.00 0.04 0.01
 -------- 11:00 0.01 0.18 0.24 0.26 0.02 0.12 0.00 0.07 0.00
 -------- 12:00 0.01 0.19 0.24 0.29 0.01 0.08 0.00 0.07 0.01
 03.02.13 13:00 0.01 0.19 0.19 0.26 0.01 0.11 0.00 0.07 0.01
 -------- 14:00 0.01 0.22 0.24 0.26 0.01 0.10 0.00 0.08 0.00
 -------- 15:00 0.01 0.19 0.20 0.30 0.01 0.10 0.00 0.07 0.01
 -------- 16:00 0.00 0.15 0.23 0.36 0.01 0.08 0.00 0.05 0.01
 -------- 17:00 0.01 0.14 0.23 0.35 0.02 0.08 0.00 0.07 0.00
 03.02.13 18:00 0.01 0.14 0.23 0.36 0.01 0.10 0.00 0.06 0.01
 -------- 19:00 0.01 0.13 0.23 0.34 0.01 0.10 0.00 0.09 ----
 -------- 20:00 0.01 0.16 0.20 0.29 0.02 0.09 0.00 0.06 0.01
 -------- 21:00 0.01 0.13 0.22 0.31 0.01 0.12 0.00 0.05 0.00
 -------- 22:00 0.01 0.12 0.18 0.31 0.01 0.09 0.00 0.13 0.00
 03.02.13 23:00 0.01 0.13 0.21 0.27 0.01 0.09 0.00 0.07 0.01
 -------- 00:00 0.01 0.16 0.21 0.26 0.00 0.12 0.00 0.08 0.00
 -------- 01:00 0.01 0.16 0.22 0.25 0.00 0.08 0.00 0.08 0.00
 -------- 02:00 0.00 0.15 0.21 0.25 0.00 0.10 0.00 0.09 0.01
 -------- 03:00 0.00 0.16 0.21 0.25 0.01 0.09 0.00 0.06 0.00
 04.02.13 04:00 0.00 0.11 0.18 0.28 0.02 0.10 0.00 0.08 0.01
 -------- 05:00 0.00 0.08 0.16 0.30 ---- 0.08 0.00 0.07 ----
 -------- 06:00 0.00 0.07 0.22 0.33 ---- 0.08 0.00 0.18 ----
 -------- 07:00 0.00 0.08 0.23 0.37 ---- 0.11 0.00 0.12 ----
 -------- 08:00 0.00 0.08 0.19 0.39 0.01 0.10 0.00 0.05 0.01
 04.02.13 09:00 0.00 0.08 0.22 0.38 0.02 0.11 0.00 0.08 0.01
 -------- 10:00 0.00 0.08 0.22 0.37 0.02 0.10 0.00 0.10 0.01
 -------- 11:00 0.00 0.08 0.26 0.38 0.01 0.10 0.00 0.07 0.01
