 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 05.02.13 13:00 0.02 0.24 ---- 0.33 ---- 0.09 0.00 ---- ----
 -------- 14:00 0.00 0.06 0.09 0.30 ---- 0.30 0.00 ---- ----
 -------- 15:00 0.00 0.14 0.28 0.33 0.01 0.14 0.00 0.07 ----
 -------- 16:00 0.00 0.12 0.21 0.34 0.01 0.12 0.00 0.13 0.00
 -------- 17:00 0.00 0.17 0.27 0.31 0.01 0.11 0.00 0.06 0.00
 05.02.13 18:00 0.01 0.13 0.25 0.41 0.01 0.11 0.00 0.10 0.01
 -------- 19:00 0.01 0.12 0.27 0.38 0.01 0.07 0.00 0.06 0.01
 -------- 20:00 0.00 0.15 0.32 0.33 0.01 0.08 0.00 0.10 0.00
 -------- 21:00 0.00 0.17 0.25 0.30 0.01 0.07 0.00 0.05 0.01
 -------- 22:00 0.00 0.16 0.26 0.29 0.01 0.06 0.00 0.06 0.01
 05.02.13 23:00 0.00 0.17 0.30 0.26 0.00 0.06 0.00 0.07 0.00
 -------- 00:00 0.00 0.19 0.27 0.22 0.01 0.10 0.00 0.06 0.00
 -------- 01:00 0.00 0.19 0.24 0.23 0.01 0.07 0.00 0.06 0.00
 -------- 02:00 0.00 0.22 0.21 0.21 0.01 0.08 0.00 0.06 0.00
 -------- 03:00 0.00 0.24 0.20 0.18 0.01 0.10 0.00 0.08 0.00
 06.02.13 04:00 0.00 0.25 0.21 0.18 0.00 0.09 0.00 0.06 0.00
 -------- 05:00 0.00 0.25 0.21 0.19 0.01 0.09 0.00 0.07 0.00
 -------- 06:00 0.00 0.20 0.18 0.24 0.01 0.09 0.00 0.07 0.00
 -------- 07:00 0.00 0.20 0.22 0.27 0.01 0.07 0.00 0.08 0.00
 -------- 08:00 0.00 0.16 0.26 0.33 0.01 0.08 0.00 0.06 0.00
 06.02.13 09:00 0.00 0.16 0.25 0.31 0.01 0.10 0.00 0.09 0.00
 -------- 10:00 0.00 0.17 0.24 0.33 0.01 0.09 0.00 0.07 0.00
 -------- 11:00 0.00 0.19 0.23 0.31 0.01 0.06 0.00 0.09 0.00
 -------- 12:00 0.00 0.16 0.26 0.33 0.01 0.08 0.00 0.08 0.01
 -------- 13:00 0.00 0.17 0.27 0.33 0.01 0.07 0.00 0.08 0.00
 06.02.13 14:00 0.01 0.15 0.27 0.39 0.01 0.09 0.00 0.08 0.00
 -------- 15:00 0.00 0.16 0.27 0.42 0.01 0.09 0.00 0.11 0.00
 -------- 16:00 0.00 0.13 0.29 0.44 0.01 0.07 0.00 0.08 0.00
 -------- 17:00 0.01 0.17 0.28 0.36 0.01 0.07 0.00 0.08 0.00
 -------- 18:00 0.00 0.13 0.26 0.36 0.01 0.08 0.00 0.08 0.00
 06.02.13 19:00 0.00 0.15 0.25 0.32 0.01 0.07 0.00 0.07 0.00
 -------- 20:00 0.00 0.14 0.26 0.32 0.01 0.09 0.00 0.08 0.01
 -------- 21:00 0.00 0.15 0.25 0.29 0.01 0.09 0.00 0.07 0.00
 -------- 22:00 0.00 0.15 0.25 0.29 0.01 0.09 0.00 0.09 0.00
 -------- 23:00 0.00 0.13 0.24 0.33 0.01 0.08 0.00 0.07 0.00
 07.02.13 00:00 0.01 0.13 0.23 0.32 0.01 0.07 0.00 0.08 0.00
 -------- 01:00 0.01 0.15 0.23 0.28 0.01 0.08 0.00 0.08 0.00
 -------- 02:00 0.01 0.16 0.22 0.27 0.01 0.08 0.00 0.07 0.00
 -------- 03:00 0.01 0.21 0.22 0.23 0.01 0.07 0.00 0.07 0.00
 -------- 04:00 0.01 0.20 0.22 0.24 0.01 0.07 0.00 0.08 0.00
 07.02.13 05:00 0.01 0.17 0.23 0.29 0.01 0.08 0.00 0.06 0.00
 -------- 06:00 0.01 0.17 0.22 0.26 0.01 0.07 0.00 0.06 0.01
 -------- 07:00 0.01 0.15 0.26 0.27 0.01 0.07 0.00 0.08 0.00
 -------- 08:00 0.01 0.15 0.23 0.32 0.01 0.08 0.00 0.09 0.01
 -------- 09:00 0.01 0.15 0.24 0.27 0.01 0.07 0.00 0.09 0.00
 07.02.13 10:00 0.01 0.14 0.26 0.32 0.01 0.08 0.00 0.09 0.00
 -------- 11:00 0.01 0.13 0.25 0.33 0.01 0.09 0.00 0.08 0.00
