 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 28.11.12 00:00 0.00 0.09 0.15 0.18 0.01 0.05 0.00 0.10 0.00
 -------- 01:00 0.00 0.07 0.14 0.19 0.01 0.06 0.00 0.10 0.00
 -------- 02:00 0.00 0.06 0.12 0.18 0.01 0.07 0.00 0.09 0.00
 -------- 03:00 0.00 0.08 0.14 0.18 0.01 0.05 0.00 0.10 0.00
 -------- 04:00 0.01 0.08 0.15 0.19 0.01 0.07 0.00 0.07 0.00
 28.11.12 05:00 0.01 0.06 0.14 0.21 0.01 0.08 0.00 0.08 0.00
 -------- 06:00 0.02 0.05 0.15 0.21 0.01 0.10 0.00 0.06 0.00
 -------- 07:00 0.01 0.06 0.18 0.23 0.01 0.06 0.00 0.08 0.01
 -------- 08:00 0.01 0.07 0.16 0.22 0.01 0.07 0.00 0.07 0.00
 -------- 09:00 0.01 0.07 0.13 0.21 0.01 0.08 0.00 0.08 0.00
 28.11.12 10:00 0.00 0.06 0.13 0.21 0.01 0.09 0.00 0.07 0.00
 -------- 11:00 0.01 0.07 0.15 0.20 0.01 0.07 0.00 0.07 0.00
 -------- 12:00 0.01 0.08 0.17 0.19 0.01 0.06 0.00 0.08 0.00
 -------- 13:00 0.01 0.09 0.17 0.19 0.01 0.06 0.00 0.07 0.01
 -------- 14:00 0.01 0.08 0.16 0.20 0.01 0.07 0.00 0.07 0.00
 28.11.12 15:00 0.01 0.08 0.16 0.21 0.01 0.07 0.00 0.07 0.01
 -------- 16:00 0.02 0.07 0.15 0.21 0.01 0.09 0.00 0.08 0.00
 -------- 17:00 0.04 0.06 0.16 0.22 0.01 0.09 0.00 0.07 0.00
 -------- 18:00 0.05 0.07 0.14 0.22 0.01 0.09 0.00 0.03 0.00
 -------- 19:00 0.05 0.09 0.16 0.21 0.01 0.08 0.00 0.08 0.01
 28.11.12 20:00 0.04 0.06 0.14 0.22 0.01 0.09 0.00 0.05 0.01
 -------- 21:00 0.02 0.06 0.16 0.21 0.01 0.08 0.00 0.06 0.00
 -------- 22:00 0.01 0.06 0.11 0.19 0.01 0.12 0.00 0.07 0.00
 -------- 23:00 0.01 0.07 0.11 0.18 0.01 0.12 0.00 0.05 0.00
 -------- 00:00 0.01 0.07 0.11 0.16 0.00 0.10 0.00 0.04 0.01
 29.11.12 01:00 0.01 0.09 0.15 0.16 0.01 0.08 0.00 0.06 0.01
 -------- 02:00 0.01 0.10 0.13 0.15 0.00 0.06 0.00 0.05 0.00
 -------- 03:00 0.00 0.10 0.10 0.15 0.01 0.08 0.00 0.06 0.00
 -------- 04:00 0.00 0.10 0.12 0.15 0.01 0.10 0.00 0.07 0.01
 -------- 05:00 0.00 0.08 0.11 0.17 0.01 0.11 0.00 0.06 0.00
 29.11.12 06:00 0.00 0.09 0.12 0.20 0.00 0.10 0.00 0.07 0.00
 -------- 07:00 0.00 0.06 0.13 0.21 0.01 0.12 0.00 0.06 0.00
 -------- 08:00 0.00 0.08 0.13 0.22 0.01 0.10 0.00 0.07 0.00
 -------- 09:00 0.00 0.08 0.08 0.22 0.01 0.14 0.00 0.09 0.01
 -------- 10:00 0.00 0.11 0.16 0.21 0.01 0.09 0.00 0.08 0.00
 29.11.12 11:00 0.00 0.12 0.11 0.20 0.01 0.09 0.00 0.06 0.00
 -------- 12:00 0.00 0.12 0.14 0.22 0.01 0.10 0.00 0.07 0.01
 -------- 13:00 0.00 0.13 0.13 0.17 0.01 0.07 0.00 0.05 0.00
 -------- 14:00 0.00 0.12 0.14 0.20 0.01 0.09 0.00 0.08 0.00
 -------- 15:00 0.00 0.07 0.10 0.21 0.01 0.13 0.00 0.06 0.00
 29.11.12 16:00 0.00 0.11 0.10 0.22 0.02 0.11 0.00 0.04 0.00
 -------- 17:00 0.00 0.08 0.14 0.21 0.01 0.11 0.00 0.07 0.00
 -------- 18:00 0.00 0.09 0.12 0.20 0.01 0.12 0.00 0.05 0.00
 -------- 19:00 0.00 0.10 0.13 0.19 0.01 0.11 0.00 0.06 0.01
 -------- 20:00 0.00 0.11 0.15 0.18 0.01 0.09 0.00 0.07 0.00
 29.11.12 21:00 0.00 0.09 0.11 0.19 0.01 0.11 0.00 0.06 0.00
 -------- 22:00 0.00 0.10 0.11 0.16 0.01 0.10 0.00 0.08 0.00
