 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 16.09.12 16:00 0.00 0.14 ---- 0.16 0.01 0.15 0.00 0.07 0.01
 -------- 17:00 0.00 0.15 0.03 0.17 0.01 0.10 0.00 0.04 0.00
 -------- 18:00 0.00 0.17 ---- 0.15 0.01 0.10 0.00 0.06 0.00
 -------- 19:00 0.00 0.12 0.03 0.21 0.01 0.17 0.00 0.07 0.00
 -------- 20:00 0.00 0.09 0.03 0.24 0.01 0.20 0.00 0.08 0.01
 16.09.12 21:00 0.00 0.05 ---- 0.25 0.02 0.20 0.00 0.07 0.00
 -------- 22:00 0.00 0.03 ---- 0.24 0.02 0.23 0.00 0.04 0.01
 -------- 23:00 0.00 0.01 ---- 0.25 ---- 0.27 0.00 0.03 ----
 -------- 00:00 0.00 0.03 ---- 0.25 ---- 0.17 0.00 0.12 ----
 -------- 01:00 0.00 0.05 ---- 0.24 ---- 0.20 0.00 ---- ----
 17.09.12 02:00 ---- 0.06 ---- 0.22 ---- 0.17 0.00 ---- ----
 -------- 03:00 0.01 0.05 0.03 0.20 ---- 0.20 0.00 ---- ----
 -------- 04:00 0.00 0.04 0.09 0.21 ---- 0.17 0.00 ---- ----
 -------- 05:00 0.00 0.03 0.06 0.20 ---- 0.13 0.00 ---- ----
 -------- 06:00 0.01 0.03 ---- 0.20 ---- 0.20 0.00 ---- ----
 17.09.12 07:00 0.00 0.08 ---- 0.23 ---- 0.15 0.00 ---- ----
 -------- 08:00 0.01 0.07 ---- 0.21 ---- 0.23 0.00 0.07 ----
 -------- 09:00 0.01 0.08 ---- 0.21 ---- 0.20 0.00 0.04 ----
 -------- 10:00 0.00 0.09 0.06 0.23 0.01 0.13 0.00 0.07 0.01
 -------- 11:00 0.01 0.16 0.07 0.25 0.01 0.10 0.00 0.08 0.01
 17.09.12 12:00 0.00 0.20 0.08 0.22 0.01 0.10 0.00 0.08 0.00
 -------- 13:00 0.00 0.23 0.06 0.16 0.01 0.10 0.00 0.08 0.00
 -------- 14:00 0.00 0.23 0.04 0.20 0.01 0.10 0.00 0.08 0.00
 -------- 15:00 0.00 0.21 0.04 0.18 0.01 0.10 0.00 0.06 0.00
 -------- 16:00 0.00 0.26 0.05 0.19 0.01 0.10 0.00 0.04 0.00
 17.09.12 17:00 0.00 0.24 0.04 0.20 0.01 0.13 0.00 0.12 0.00
 -------- 18:00 0.00 0.23 ---- 0.15 0.01 0.10 0.00 0.09 0.02
 -------- 19:00 0.00 0.12 0.03 0.25 0.02 0.17 0.00 0.06 0.01
 -------- 20:00 0.01 0.09 0.09 0.41 0.02 0.10 0.00 0.12 0.01
 -------- 21:00 0.01 0.07 0.10 0.45 0.03 0.17 0.00 0.10 0.02
 17.09.12 22:00 0.01 0.04 0.09 0.39 0.03 0.20 0.00 0.13 0.02
 -------- 23:00 0.01 0.04 0.04 0.38 ---- 0.13 0.00 0.17 ----
 -------- 00:00 0.01 0.06 ---- 0.36 ---- 0.20 0.00 ---- ----
 -------- 01:00 0.01 0.06 ---- 0.33 ---- 0.13 0.00 0.10 ----
 -------- 02:00 0.01 0.09 0.03 0.33 ---- 0.17 0.00 0.14 ----
 18.09.12 03:00 0.02 0.05 ---- 0.33 ---- 0.13 0.00 ---- ----
 -------- 04:00 0.01 0.07 ---- 0.29 ---- 0.17 0.00 ---- ----
 -------- 05:00 0.00 0.06 ---- 0.26 ---- 0.17 0.00 ---- ----
 -------- 06:00 0.00 0.04 ---- 0.25 ---- 0.20 0.00 ---- ----
 -------- 07:00 0.00 0.05 ---- 0.26 ---- 0.13 0.00 0.12 ----
 18.09.12 08:00 0.01 0.06 0.03 0.27 0.02 0.20 0.00 0.12 ----
 -------- 09:00 0.01 0.06 0.05 0.29 0.02 0.20 0.00 0.07 0.01
 -------- 10:00 0.01 0.06 0.04 0.31 0.01 0.17 0.00 0.07 0.01
 -------- 11:00 0.01 0.09 0.03 0.28 0.01 0.13 0.00 0.08 0.00
 -------- 12:00 0.01 0.14 0.12 0.34 0.01 0.10 0.00 0.08 0.01
 18.09.12 13:00 0.00 0.19 0.08 0.28 0.01 0.10 0.00 0.08 0.00
 -------- 14:00 0.00 0.19 0.05 0.26 0.01 0.10 0.00 0.09 0.01
 -------- 15:00 0.00 0.18 0.07 0.26 0.01 0.10 0.00 0.07 0.00
