 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 07.12.12 23:00 0.01 0.07 0.08 0.19 0.01 0.10 0.00 0.06 0.01
 -------- 00:00 0.01 0.06 0.11 0.18 0.01 0.15 0.00 0.08 0.01
 -------- 01:00 0.00 0.07 0.14 0.18 0.00 0.12 0.00 0.09 0.01
 -------- 02:00 0.00 0.06 0.13 0.19 0.01 0.12 0.00 0.07 0.00
 -------- 03:00 0.01 0.06 0.12 0.20 0.01 0.14 0.00 0.07 0.00
 08.12.12 04:00 0.00 0.07 0.12 0.20 0.01 0.13 0.00 0.07 0.00
 -------- 05:00 0.00 0.06 0.10 0.19 0.00 0.16 0.00 0.06 0.00
 -------- 06:00 0.01 0.07 0.12 0.19 0.01 0.18 0.00 0.08 0.01
 -------- 07:00 0.01 0.05 0.12 0.19 0.01 0.15 0.00 0.07 0.01
 -------- 08:00 0.02 0.06 0.13 0.20 0.01 0.14 0.00 0.08 0.01
 08.12.12 09:00 0.03 0.06 0.14 0.20 0.01 0.12 0.00 0.07 0.00
 -------- 10:00 0.02 0.05 0.13 0.20 0.01 0.15 0.00 0.10 0.01
 -------- 11:00 0.04 0.07 0.12 0.20 0.00 0.13 0.00 0.07 0.00
 -------- 12:00 0.07 0.08 0.11 0.21 0.01 0.12 0.00 0.09 0.01
 -------- 13:00 0.08 0.09 0.14 0.23 0.01 0.12 0.00 0.06 0.01
 08.12.12 14:00 0.01 0.07 0.15 0.23 0.01 0.12 0.00 0.10 0.01
 -------- 15:00 0.01 0.09 0.16 0.23 0.01 0.11 0.00 0.07 0.01
 -------- 16:00 0.01 0.08 0.17 0.22 0.01 0.11 0.00 0.07 0.01
 -------- 17:00 0.00 0.06 0.16 0.24 0.01 0.12 0.00 0.10 0.01
 -------- 18:00 0.01 0.08 0.15 0.22 0.02 0.10 0.00 0.07 0.01
 08.12.12 19:00 0.00 0.06 0.14 0.22 0.01 0.11 0.00 0.09 0.01
 -------- 20:00 0.01 0.07 0.17 0.22 0.01 0.12 0.00 0.08 0.00
 -------- 21:00 0.01 0.10 0.14 0.20 0.02 0.13 0.00 0.10 0.01
 -------- 22:00 0.01 0.11 0.19 0.20 0.01 0.10 0.00 0.09 0.00
 -------- 23:00 0.01 0.09 0.17 0.22 0.01 0.10 0.00 0.09 0.00
 09.12.12 00:00 0.01 0.10 0.21 0.22 0.01 0.07 0.00 0.09 0.01
 -------- 01:00 0.00 0.08 0.18 0.22 0.01 0.11 0.00 0.08 0.00
 -------- 02:00 0.01 0.10 0.19 0.24 0.01 0.09 0.00 0.07 0.01
 -------- 03:00 0.01 0.08 0.19 0.23 0.01 0.10 0.00 0.10 0.01
 -------- 04:00 0.01 0.10 0.18 0.22 0.01 0.09 0.00 0.10 0.01
 09.12.12 05:00 0.01 0.07 0.16 0.20 0.01 0.09 0.00 0.09 0.00
 -------- 06:00 0.01 0.08 0.17 0.19 0.01 0.07 0.00 0.07 0.01
 -------- 07:00 0.01 0.09 0.17 0.20 0.01 0.07 0.00 0.08 0.00
 -------- 08:00 0.01 0.08 0.17 0.19 0.01 0.08 0.00 0.10 0.00
 -------- 09:00 0.01 0.07 0.16 0.18 0.00 0.10 0.00 0.07 0.00
 09.12.12 10:00 0.01 0.07 0.17 0.19 0.01 0.09 0.00 0.05 0.00
 -------- 11:00 0.01 0.09 0.18 0.22 0.01 0.08 0.00 0.06 0.01
 -------- 12:00 0.01 0.11 0.16 0.22 0.00 0.09 0.00 0.07 0.01
 -------- 13:00 0.00 0.12 0.17 0.21 0.02 0.08 0.00 0.09 0.01
 -------- 14:00 0.00 0.16 0.19 0.20 0.01 0.07 0.00 0.06 0.01
 09.12.12 15:00 0.00 0.14 0.15 0.22 0.01 0.07 0.00 0.08 0.01
 -------- 16:00 0.00 0.11 0.18 0.25 0.01 0.10 0.00 0.09 0.01
 -------- 17:00 0.00 0.10 0.20 0.30 0.00 0.07 0.00 0.08 0.01
 -------- 18:00 0.01 0.07 0.20 0.32 0.01 0.12 0.00 0.10 0.01
 -------- 19:00 0.00 0.07 0.20 0.30 0.00 0.11 0.00 0.06 0.00
 09.12.12 20:00 0.00 0.08 0.20 0.32 0.01 0.10 0.00 0.07 0.00
 -------- 21:00 0.00 0.07 0.23 0.33 0.01 0.11 0.00 0.10 0.01
 -------- 22:00 0.01 0.07 0.21 0.32 0.01 0.09 0.00 0.09 0.01
