 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 30.10.12 00:00 ---- 0.23 0.14 0.15 0.00 0.10 0.00 0.06 0.00
 -------- 01:00 0.00 0.20 0.15 0.17 0.01 0.10 0.00 0.08 0.00
 -------- 02:00 ---- 0.25 0.14 0.12 0.01 0.10 0.00 0.06 0.00
 -------- 03:00 0.00 0.27 0.11 0.09 0.01 0.10 0.00 0.07 0.00
 -------- 04:00 0.00 0.28 0.10 0.08 0.01 0.10 0.00 0.06 0.00
 30.10.12 05:00 0.00 0.21 0.12 0.13 0.01 0.10 0.00 0.05 0.00
 -------- 06:00 0.00 0.13 0.15 0.19 0.01 0.10 0.00 0.08 0.00
 -------- 07:00 0.00 0.15 0.13 0.20 0.01 0.10 0.00 0.06 0.01
 -------- 08:00 0.00 0.15 0.12 0.21 0.01 0.10 0.00 0.07 0.00
 -------- 09:00 0.00 0.19 0.14 0.20 0.01 0.10 0.00 0.07 0.00
 30.10.12 10:00 0.00 0.18 0.13 0.19 0.01 0.10 0.00 0.09 0.00
 -------- 11:00 0.00 0.22 0.15 0.16 0.01 0.10 0.00 0.10 0.01
 -------- 12:00 0.00 0.20 0.11 0.15 0.01 0.10 0.00 0.08 0.00
 -------- 13:00 0.00 0.21 0.12 0.17 0.01 0.10 0.00 0.08 0.00
 -------- 14:00 0.00 0.23 0.15 0.18 0.01 0.10 0.00 0.08 0.00
 30.10.12 15:00 0.00 0.21 0.15 0.18 0.01 0.10 0.00 0.06 0.00
 -------- 16:00 0.00 0.23 0.14 0.16 0.01 0.10 0.00 0.08 0.00
 -------- 17:00 0.00 0.19 0.13 0.18 0.00 0.10 0.00 0.06 0.00
 -------- 18:00 0.00 0.20 0.14 0.18 0.00 0.10 0.00 0.05 0.01
 -------- 19:00 0.00 0.14 0.14 0.20 0.01 0.10 0.00 0.07 0.00
 30.10.12 20:00 0.00 0.16 0.13 0.21 0.01 0.10 0.00 0.07 0.01
 -------- 21:00 0.00 0.14 0.10 0.21 0.01 0.10 0.00 0.07 0.01
 -------- 22:00 0.01 0.14 0.12 0.20 0.01 0.10 0.00 0.06 0.01
 -------- 23:00 0.04 0.12 0.14 0.21 0.01 0.10 0.00 0.08 0.00
 -------- 00:00 0.03 0.14 0.16 0.20 0.01 0.10 0.00 0.07 0.00
 31.10.12 01:00 0.05 0.11 0.13 0.21 0.01 0.10 0.00 0.04 0.00
 -------- 02:00 0.03 0.11 0.12 0.20 0.00 0.10 0.00 0.07 0.00
 -------- 03:00 0.01 0.09 0.16 0.21 0.01 0.10 0.00 0.05 0.00
 -------- 04:00 0.01 0.11 0.18 0.20 0.01 0.10 0.00 0.07 0.00
 -------- 05:00 0.00 0.06 0.17 0.22 0.01 0.10 0.00 0.06 0.00
 31.10.12 06:00 0.00 0.05 0.17 0.23 0.01 0.10 0.00 0.07 0.00
 -------- 07:00 ---- 0.07 0.19 0.24 0.01 0.10 0.00 0.08 0.00
 -------- 08:00 0.00 0.06 0.20 0.26 0.01 0.10 0.00 0.06 0.00
 -------- 09:00 0.00 0.06 0.20 0.25 0.01 0.10 0.00 0.09 0.01
 -------- 10:00 ---- 0.08 0.20 0.26 0.01 0.10 0.00 0.08 0.01
 31.10.12 11:00 0.00 0.07 0.20 0.25 0.01 0.10 0.00 0.08 0.01
 -------- 12:00 0.00 0.07 0.18 0.24 0.01 0.10 0.00 0.08 0.00
 -------- 13:00 0.00 0.06 0.18 0.23 0.01 0.10 0.00 0.07 0.00
 -------- 14:00 0.00 0.09 0.19 0.21 0.01 0.10 0.00 0.06 0.01
 -------- 15:00 0.00 0.09 0.16 0.20 0.01 0.10 0.00 0.07 0.00
 31.10.12 16:00 0.00 0.09 0.14 0.19 0.01 0.10 0.00 0.07 0.01
 -------- 17:00 ---- 0.13 0.14 0.18 0.01 0.10 0.00 0.07 0.00
 -------- 18:00 0.00 0.14 0.15 0.20 0.01 0.10 0.00 0.07 0.00
 -------- 19:00 0.00 0.13 0.15 0.21 0.01 0.10 0.00 0.06 0.00
 -------- 20:00 ---- 0.16 0.12 0.17 0.01 0.10 0.00 0.06 0.00
 31.10.12 21:00 0.00 0.15 0.14 0.21 0.01 0.10 0.00 0.08 0.00
 -------- 22:00 0.00 0.16 0.15 0.21 0.01 0.10 0.00 0.07 0.00
