 Date Time SO2 OZ Р¤РѕСЂРјР°Р»СЊРґРµРіРёРґ NO2 РџР°СЂР°РєСЃРёР»РѕР» Р¤РµРЅРѕР» РќР°С„С‚Р°Р»РёРЅ РЎС‚РёСЂРѕР» РњРµС‚Р°РєСЃРёР»РѕР»
 05.03.13 00:00 0.03 0.21 0.01 0.27 0.00 0.05 0.00 0.05 0.00
 -------- 01:00 0.03 0.18 0.02 0.29 0.01 0.04 0.00 0.07 0.00
 -------- 02:00 0.02 0.21 0.03 0.27 0.00 0.03 0.00 0.08 0.00
 -------- 03:00 0.01 0.23 0.05 0.25 0.01 0.02 0.00 0.08 0.01
 -------- 04:00 0.01 0.16 0.01 0.30 0.00 0.05 0.00 0.07 0.00
 05.03.13 05:00 0.01 0.09 0.03 0.43 0.01 0.07 0.00 0.08 0.00
 -------- 06:00 0.01 0.07 0.07 0.49 0.01 0.07 0.00 0.07 0.01
 -------- 07:00 0.01 0.08 0.09 0.51 0.01 0.03 0.00 0.09 0.01
 -------- 08:00 0.01 0.06 0.11 0.55 0.01 0.09 0.00 0.11 0.01
 -------- 09:00 0.01 0.07 0.10 0.53 0.01 0.07 0.00 0.10 0.01
 05.03.13 10:00 0.01 0.11 0.10 0.50 0.01 0.07 0.00 0.10 0.01
 -------- 11:00 0.01 0.15 0.12 0.47 0.01 0.05 0.00 0.11 0.00
 -------- 12:00 0.01 0.16 0.12 0.45 0.01 0.07 0.00 0.13 0.00
 -------- 13:00 0.01 0.18 0.10 0.42 0.01 0.08 0.00 0.11 0.00
 -------- 14:00 0.01 0.20 0.07 0.41 0.01 0.08 0.00 0.08 0.00
 05.03.13 15:00 0.01 0.26 0.06 0.34 0.01 0.04 0.00 0.09 0.01
 -------- 16:00 0.01 0.25 0.04 0.35 0.01 0.05 0.00 0.07 0.01
 -------- 17:00 0.01 0.21 0.07 0.36 0.01 0.09 0.00 0.09 ----
 -------- 18:00 0.01 0.18 0.07 0.41 0.01 0.07 0.00 0.09 0.00
 -------- 19:00 0.01 0.12 0.08 0.50 0.01 0.05 0.00 0.10 0.01
 05.03.13 20:00 0.01 0.10 0.10 0.54 0.01 0.04 0.00 0.09 0.01
 -------- 21:00 0.01 0.07 0.17 0.65 0.01 0.14 0.00 0.11 0.01
 -------- 22:00 0.01 0.08 0.16 0.68 0.01 0.12 0.00 0.13 0.01
 -------- 23:00 0.01 0.06 0.13 0.59 0.01 0.09 0.00 0.10 0.01
 -------- 00:00 0.01 0.08 0.10 0.54 0.01 0.07 0.00 0.10 0.00
 06.03.13 01:00 0.01 0.04 0.09 0.55 0.01 0.12 0.00 0.12 0.00
 -------- 02:00 0.01 0.05 0.10 0.57 0.01 0.10 0.00 0.09 0.00
 -------- 03:00 0.00 0.07 0.07 0.51 0.01 0.07 0.00 0.12 0.00
 -------- 04:00 0.00 0.07 0.06 0.49 0.01 0.08 0.00 0.09 0.00
 -------- 05:00 0.01 0.08 0.07 0.50 0.01 0.06 0.00 0.08 0.00
 06.03.13 06:00 0.01 0.08 0.06 0.47 0.01 0.08 0.00 0.07 0.00
 -------- 07:00 0.01 0.08 0.09 0.50 0.01 0.05 0.00 0.09 0.00
 -------- 08:00 0.01 0.07 0.09 0.48 0.01 0.03 0.00 0.09 0.01
 -------- 09:00 0.01 0.09 0.08 0.47 0.01 0.04 0.00 0.08 0.01
 -------- 10:00 0.01 0.10 0.10 0.46 0.01 0.06 0.00 0.08 0.01
 06.03.13 11:00 0.01 0.13 0.08 0.44 0.01 0.06 0.00 0.09 0.00
 -------- 12:00 0.01 0.15 0.10 0.42 0.01 0.06 0.00 0.09 0.00
 -------- 13:00 0.01 0.18 0.07 0.41 0.01 0.06 0.00 0.10 0.00
 -------- 14:00 0.01 0.21 0.10 0.37 0.01 0.08 0.00 0.08 0.00
 -------- 15:00 0.01 0.24 0.08 0.38 0.01 0.11 0.00 0.07 0.00
 06.03.13 16:00 0.01 0.28 0.04 0.32 0.01 0.10 0.00 0.10 0.00
 -------- 17:00 0.01 0.28 0.07 0.34 0.01 0.09 0.00 0.10 0.00
 -------- 18:00 0.01 0.27 0.10 0.36 0.01 0.10 0.00 0.09 0.00
 -------- 19:00 0.01 0.24 0.09 0.37 0.01 0.09 0.00 0.08 0.00
 -------- 20:00 0.01 0.23 0.10 0.37 0.01 0.10 0.00 0.08 0.00
 06.03.13 21:00 0.01 0.23 0.07 0.38 0.01 0.09 0.00 0.07 0.00
 -------- 22:00 0.01 0.25 0.03 0.34 0.01 0.10 0.00 0.08 0.01
 -------- 23:00 0.01 0.33 0.02 0.28 0.01 0.08 0.00 0.09 0.00
