 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 12.02.13 12:00 0.00 0.23 0.14 0.18 0.01 0.18 0.00 0.08 0.00
 -------- 13:00 0.00 0.31 0.18 0.17 0.01 0.20 0.00 0.09 0.00
 -------- 14:00 0.00 0.31 0.20 0.18 0.01 0.21 0.00 0.08 0.00
 -------- 15:00 0.00 0.28 0.23 0.20 0.01 0.19 0.00 0.09 0.00
 -------- 16:00 0.00 0.27 0.21 0.21 0.01 0.21 0.00 0.08 0.00
 12.02.13 17:00 0.00 0.27 0.21 0.23 0.01 0.21 0.00 0.08 0.00
 -------- 18:00 0.00 0.30 0.21 0.19 0.01 0.20 0.00 0.08 0.00
 -------- 19:00 0.00 0.27 0.20 0.20 0.01 0.21 0.00 0.09 0.00
 -------- 20:00 0.00 0.22 0.22 0.25 0.01 0.20 0.00 0.09 0.00
 -------- 21:00 0.00 0.24 0.22 0.21 0.01 0.21 0.00 0.08 0.00
 12.02.13 22:00 0.00 0.24 0.23 0.21 0.01 0.20 0.00 0.08 0.00
 -------- 23:00 0.00 0.24 0.23 0.21 0.01 0.19 0.00 0.09 0.00
 -------- 00:00 0.00 0.24 0.24 0.20 0.01 0.19 0.00 0.09 0.00
 -------- 01:00 0.00 0.22 0.24 0.21 0.01 0.17 0.00 0.07 0.00
 -------- 02:00 0.01 0.19 0.25 0.23 0.01 0.20 0.00 0.07 0.00
 13.02.13 03:00 0.01 0.17 0.24 0.25 0.01 0.23 0.00 0.08 0.00
 -------- 04:00 0.01 0.17 0.24 0.23 0.01 0.19 0.00 0.08 0.00
 -------- 05:00 0.01 0.13 0.25 0.29 0.01 0.25 0.00 0.07 0.00
 -------- 06:00 0.01 0.17 0.24 0.27 0.01 0.21 0.00 0.09 0.00
 -------- 07:00 0.02 0.11 0.26 0.34 0.01 0.22 0.00 0.07 0.00
 13.02.13 08:00 0.07 0.10 0.26 0.38 0.01 0.22 0.00 0.06 0.00
 -------- 09:00 0.10 0.12 0.27 0.40 0.01 0.22 0.00 0.05 0.00
 -------- 10:00 0.04 0.10 0.25 0.40 0.01 0.20 0.00 0.07 0.00
 -------- 11:00 0.04 0.11 0.28 0.43 0.01 0.23 0.00 0.08 0.01
 -------- 12:00 0.07 0.18 0.28 0.39 0.01 0.22 0.00 0.08 0.00
 13.02.13 13:00 0.09 0.19 0.28 0.41 0.01 0.21 0.00 0.06 0.00
 -------- 14:00 0.03 0.19 0.29 0.38 0.01 0.20 0.00 0.08 0.00
 -------- 15:00 0.02 0.18 0.28 0.37 0.01 0.22 0.00 0.08 0.00
 -------- 16:00 0.02 0.16 0.31 0.43 0.01 0.21 0.00 0.08 0.00
 -------- 17:00 0.04 0.14 0.29 0.44 0.01 0.23 0.00 0.07 0.00
 13.02.13 18:00 0.03 0.10 0.29 0.48 0.01 0.25 0.00 0.07 0.00
 -------- 19:00 0.03 0.10 0.28 0.50 0.01 0.23 0.00 0.09 0.00
 -------- 20:00 0.02 0.10 0.28 0.47 0.01 0.27 0.00 0.09 0.00
 -------- 21:00 0.01 0.11 0.23 0.38 0.01 0.32 0.00 0.07 0.00
 -------- 22:00 0.01 0.14 0.25 0.35 0.01 0.29 0.00 0.08 0.00
 13.02.13 23:00 0.01 0.15 0.23 0.34 0.01 0.24 0.00 0.07 0.00
 -------- 00:00 0.01 0.10 0.23 0.38 0.01 0.32 0.00 0.07 0.00
 -------- 01:00 0.01 0.09 0.24 0.39 0.01 0.30 0.00 0.07 0.00
 -------- 02:00 0.01 0.11 0.24 0.38 0.01 0.31 0.00 0.07 0.00
 -------- 03:00 0.01 0.11 0.23 0.37 0.01 0.30 0.00 0.08 0.00
 14.02.13 04:00 0.01 0.12 0.23 0.35 0.01 0.28 0.00 0.09 0.00
 -------- 05:00 0.01 0.11 0.22 0.34 0.01 0.32 0.00 0.10 0.00
 -------- 06:00 0.02 0.10 0.22 0.35 0.01 0.31 0.00 0.10 0.00
 -------- 07:00 0.01 0.09 0.21 0.35 0.01 0.32 0.00 0.09 0.00
 -------- 08:00 0.02 0.09 0.21 0.34 0.01 0.27 0.00 0.12 0.00
 14.02.13 09:00 0.01 0.10 0.21 0.32 0.01 0.24 0.00 0.07 0.00
 -------- 10:00 0.01 0.11 0.22 0.35 0.01 0.23 0.00 0.08 0.00
 -------- 11:00 0.02 0.14 0.26 0.36 0.01 0.20 0.00 0.11 0.00
