 Date Time CO OZ NO2 CHX NO PM10
 22.10.12 00:00 0.05 0.21 0.15 1.40 0.00 0.05
 -------- 01:00 0.06 0.21 0.15 1.41 0.00 0.05
 -------- 02:00 0.06 0.19 0.15 1.41 0.00 0.06
 -------- 03:00 0.05 0.18 0.13 1.40 0.00 0.06
 -------- 04:00 0.05 0.18 0.13 1.41 ---- 0.07
 22.10.12 05:00 0.06 0.11 0.17 1.44 0.00 0.06
 -------- 06:00 0.08 0.05 0.27 1.49 0.04 0.07
 -------- 07:00 0.08 0.01 0.28 1.51 0.10 0.05
 -------- 08:00 0.15 0.01 0.27 1.60 0.19 0.07
 -------- 09:00 0.17 0.01 0.28 1.57 0.25 0.06
 22.10.12 10:00 0.14 0.01 0.25 1.56 0.19 0.06
 -------- 11:00 0.08 0.04 0.13 1.43 0.10 0.03
 -------- 12:00 0.09 0.03 0.15 1.44 0.11 0.03
 -------- 13:00 0.09 0.04 0.09 1.45 0.08 0.04
 -------- 14:00 0.06 0.10 0.11 1.38 0.06 0.02
 22.10.12 15:00 0.06 0.16 0.15 1.40 0.06 0.04
 -------- 16:00 0.06 0.19 0.16 1.53 0.05 0.09
 -------- 17:00 0.07 0.21 0.18 1.66 0.06 0.10
 -------- 18:00 0.07 0.20 0.18 1.53 0.06 0.08
 -------- 19:00 0.08 0.22 0.17 1.43 0.07 0.07
 22.10.12 20:00 0.07 0.23 0.13 1.40 0.04 0.09
 -------- 21:00 0.05 0.23 0.11 1.39 0.04 0.08
 -------- 22:00 0.04 0.26 0.08 1.35 0.03 0.02
 -------- 23:00 0.04 0.25 0.07 1.37 0.02 0.06
 -------- 00:00 0.04 0.24 0.07 1.36 0.02 0.04
 23.10.12 01:00 0.04 0.22 0.07 1.36 0.01 0.04
 -------- 02:00 0.03 0.26 0.05 1.35 0.00 0.03
 -------- 03:00 0.03 0.29 0.04 1.36 0.00 0.03
 -------- 04:00 0.02 0.27 0.06 1.35 0.01 0.02
 -------- 05:00 0.02 0.27 0.07 1.36 0.01 0.06
 23.10.12 06:00 0.04 0.23 0.11 1.42 0.02 0.05
 -------- 07:00 0.04 0.22 0.12 1.47 0.02 0.06
 -------- 08:00 0.06 0.15 0.19 1.45 0.05 0.09
 -------- 09:00 0.05 0.17 0.16 1.47 0.03 0.06
 -------- 10:00 0.06 0.17 0.17 1.41 0.04 0.06
 23.10.12 11:00 0.04 0.21 0.11 1.39 0.01 0.05
 -------- 12:00 0.06 0.18 0.15 1.40 0.04 0.06
 -------- 13:00 0.07 0.13 0.19 1.45 0.06 0.58
 -------- 14:00 0.07 0.11 0.20 1.45 0.06 0.25
 -------- 15:00 0.07 0.11 0.19 1.45 0.03 0.16
 23.10.12 16:00 0.07 0.13 0.19 1.40 0.02 0.14
 -------- 17:00 0.06 0.09 0.22 1.42 0.03 0.12
 -------- 18:00 0.06 0.15 0.18 1.44 0.02 0.09
 -------- 19:00 0.06 0.16 0.19 1.42 0.02 0.08
 -------- 20:00 0.06 0.16 0.16 1.41 0.01 0.07
 23.10.12 21:00 0.06 0.16 0.18 1.39 0.01 0.07
 -------- 22:00 0.06 0.07 0.26 1.40 0.01 0.09
