 Date Time CO OZ NO2 CHX NO PM10
 08.11.12 12:00 0.10 0.20 0.22 1.42 0.04 0.07
 -------- 13:00 0.11 0.10 0.30 1.44 0.06 0.05
 -------- 14:00 0.16 0.06 0.35 1.53 0.11 0.11
 -------- 15:00 0.15 0.11 0.30 1.47 0.06 0.05
 -------- 16:00 0.11 0.15 0.27 1.44 0.04 0.09
 08.11.12 17:00 0.13 0.14 0.30 1.44 0.05 0.07
 -------- 18:00 0.15 0.11 0.31 1.47 0.04 0.11
 -------- 19:00 0.18 0.05 0.38 1.53 0.07 0.12
 -------- 20:00 0.15 0.04 0.35 1.50 0.06 0.07
 -------- 21:00 0.15 0.06 0.34 1.48 0.06 0.06
 08.11.12 22:00 0.13 0.05 0.39 1.46 0.09 0.09
 -------- 23:00 0.11 0.09 0.29 1.42 0.04 0.08
 -------- 00:00 0.14 0.06 0.33 1.46 0.05 0.05
 -------- 01:00 0.17 0.06 0.30 1.46 0.04 0.04
 -------- 02:00 0.14 0.10 0.25 1.43 0.03 0.03
 09.11.12 03:00 0.09 0.06 0.28 1.43 0.02 0.03
 -------- 04:00 0.06 0.08 0.25 1.41 0.01 0.03
 -------- 05:00 0.05 0.05 0.28 1.39 0.02 0.04
 -------- 06:00 0.07 0.01 0.30 1.54 0.11 0.07
 -------- 07:00 0.08 0.01 0.29 1.58 0.15 0.13
 09.11.12 08:00 0.10 0.01 0.26 1.53 0.16 0.08
 -------- 09:00 0.13 0.01 0.26 1.56 0.23 0.06
 -------- 10:00 0.13 0.01 0.25 1.55 0.20 0.07
 -------- 11:00 0.14 0.01 0.24 1.54 0.16 0.05
 -------- 12:00 0.13 0.01 0.28 1.65 0.25 0.07
 09.11.12 13:00 0.15 0.01 0.28 1.65 0.25 0.07
 -------- 14:00 0.17 0.02 0.25 1.50 0.19 0.04
 -------- 15:00 0.16 0.02 0.26 1.48 0.13 0.04
 -------- 16:00 0.15 0.01 0.27 1.47 0.14 0.03
 -------- 17:00 0.21 0.01 0.27 1.51 0.13 0.04
 09.11.12 18:00 0.23 0.01 0.28 1.53 0.12 0.12
 -------- 19:00 0.15 0.02 0.24 1.57 0.09 0.37
 -------- 20:00 0.07 0.03 0.23 1.48 0.11 0.02
 -------- 21:00 0.08 0.10 0.20 1.44 0.04 0.05
 -------- 22:00 0.06 0.13 0.16 1.41 0.03 0.04
 09.11.12 23:00 0.06 0.12 0.23 1.41 0.07 0.05
 -------- 00:00 0.04 0.23 0.11 1.40 0.02 0.01
 -------- 01:00 0.03 0.27 0.11 1.38 0.01 0.02
 -------- 02:00 0.04 0.29 0.11 1.36 0.01 0.03
 -------- 03:00 0.02 0.22 0.19 1.37 0.01 0.03
 10.11.12 04:00 0.03 0.17 0.20 1.37 0.01 0.04
 -------- 05:00 0.04 0.10 0.28 1.48 0.05 0.07
 -------- 06:00 0.04 0.04 0.29 1.44 0.04 0.07
 -------- 07:00 0.05 0.06 0.30 1.44 0.05 0.07
 -------- 08:00 0.05 0.03 0.31 1.44 0.11 0.08
 10.11.12 09:00 0.04 0.04 0.30 1.43 0.11 0.07
 -------- 10:00 0.07 0.04 0.30 1.46 0.11 0.10
 -------- 11:00 0.07 0.04 0.31 1.45 0.16 0.12
