 Date Time CO OZ NO2 CHX NO PM10
 24.11.12 00:00 0.08 0.01 0.33 1.69 0.11 0.13
 -------- 01:00 0.08 0.01 0.33 1.64 0.09 0.11
 -------- 02:00 0.06 0.01 0.30 1.59 0.05 0.09
 -------- 03:00 0.06 0.01 0.27 1.59 0.05 0.08
 -------- 04:00 0.06 0.01 0.27 1.58 0.05 0.07
 24.11.12 05:00 0.07 0.01 0.27 1.59 0.06 0.07
 -------- 06:00 0.05 0.01 0.26 1.58 0.06 0.06
 -------- 07:00 0.06 0.01 0.26 1.54 0.11 0.07
 -------- 08:00 0.07 0.01 0.26 1.61 0.15 0.07
 -------- 09:00 0.11 0.01 0.26 1.66 0.15 0.09
 24.11.12 10:00 0.09 0.01 0.26 1.56 0.14 0.10
 -------- 11:00 0.08 0.01 0.26 1.55 0.12 0.11
 -------- 12:00 0.10 0.01 0.29 1.61 0.18 0.14
 -------- 13:00 0.09 0.01 0.27 1.56 0.15 0.14
 -------- 14:00 0.11 0.01 0.28 1.60 0.17 0.18
 24.11.12 15:00 0.10 0.01 0.30 1.60 0.17 0.15
 -------- 16:00 0.11 0.01 0.29 1.65 0.20 0.20
 -------- 17:00 0.12 0.01 0.30 1.66 0.24 0.22
 -------- 18:00 0.12 0.01 0.29 1.71 0.22 0.22
 -------- 19:00 0.11 0.01 0.28 1.63 0.19 0.22
 24.11.12 20:00 0.11 0.01 0.28 1.60 0.21 0.20
 -------- 21:00 0.11 0.01 0.29 1.59 0.28 0.17
 -------- 22:00 0.08 0.01 0.26 1.54 0.08 0.14
 -------- 23:00 0.06 0.01 0.24 1.50 0.03 0.10
 -------- 00:00 0.05 0.02 0.21 1.47 0.01 0.08
 25.11.12 01:00 0.04 0.04 0.19 1.44 0.01 0.06
 -------- 02:00 0.04 0.04 0.20 1.42 0.01 0.06
 -------- 03:00 0.04 0.07 0.16 1.42 0.00 0.05
 -------- 04:00 0.04 0.06 0.17 1.43 0.00 0.07
 -------- 05:00 0.04 0.04 0.20 1.45 0.01 0.06
 25.11.12 06:00 0.05 0.03 0.21 1.44 0.01 0.07
 -------- 07:00 0.05 0.05 0.19 1.42 0.01 0.07
 -------- 08:00 0.04 0.06 0.18 1.41 0.01 0.05
 -------- 09:00 0.04 0.07 0.18 1.39 0.01 0.05
 -------- 10:00 0.04 0.06 0.20 1.42 0.02 0.06
 25.11.12 11:00 0.05 0.07 0.20 1.42 0.03 0.07
 -------- 12:00 0.06 0.08 0.18 1.44 0.03 0.09
 -------- 13:00 0.06 0.10 0.17 1.44 0.03 0.10
 -------- 14:00 0.06 0.11 0.17 1.43 0.03 0.09
 -------- 15:00 0.05 0.11 0.17 1.43 0.02 0.09
 25.11.12 16:00 0.07 0.10 0.19 1.44 0.02 0.11
 -------- 17:00 0.06 0.07 0.21 1.42 0.02 0.17
 -------- 18:00 0.06 0.06 0.20 1.42 0.03 0.16
 -------- 19:00 0.06 0.09 0.18 1.43 0.01 0.10
 -------- 20:00 0.05 0.12 0.16 1.39 0.01 0.07
 25.11.12 21:00 0.05 0.10 0.18 1.40 0.01 0.07
 -------- 22:00 0.07 0.09 0.17 1.42 0.01 0.09
 -------- 23:00 0.06 0.06 0.19 1.41 0.01 0.10
