 Date Time CO OZ NO2 CHX NO PM10
 31.01.13 12:00 0.08 0.12 0.20 1.54 0.04 0.09
 -------- 13:00 0.07 0.15 0.21 1.52 0.03 0.08
 -------- 14:00 0.06 0.17 0.20 1.52 0.03 0.08
 -------- 15:00 0.06 0.17 0.21 1.54 0.05 0.08
 -------- 16:00 0.07 0.18 0.21 1.54 0.03 0.07
 31.01.13 17:00 0.06 0.23 0.20 1.50 0.02 0.06
 -------- 18:00 0.07 0.24 0.22 1.52 0.01 0.06
 -------- 19:00 0.06 0.20 0.22 1.51 0.02 0.06
 -------- 20:00 0.06 0.19 0.24 1.52 0.02 0.07
 -------- 21:00 0.06 0.21 0.20 1.50 0.01 0.07
 31.01.13 22:00 0.06 0.18 0.20 1.52 0.01 0.08
 -------- 23:00 0.06 0.17 0.18 1.52 0.01 0.09
 -------- 00:00 0.06 0.18 0.17 1.53 0.01 0.09
 -------- 01:00 0.06 0.19 0.16 1.54 0.01 0.09
 -------- 02:00 0.06 0.16 0.17 1.54 0.01 0.09
 01.02.13 03:00 0.06 0.16 0.16 1.53 0.01 0.10
 -------- 04:00 0.06 0.16 0.16 1.53 0.01 0.09
 -------- 05:00 0.06 0.13 0.19 1.54 0.03 0.08
 -------- 06:00 0.08 0.08 0.23 1.55 0.05 0.09
 -------- 07:00 0.07 0.08 0.23 1.55 0.02 0.08
 01.02.13 08:00 0.08 0.06 0.26 1.55 0.04 0.08
 -------- 09:00 0.08 0.05 0.28 1.58 0.08 0.09
 -------- 20:00 3.92 0.01 0.35 0.59 0.06 ----
 -------- 21:00 0.07 0.01 0.33 1.61 0.06 0.57
 -------- 22:00 0.07 0.02 0.33 1.62 0.05 0.26
 01.02.13 23:00 0.06 0.02 0.32 1.59 0.04 0.17
 -------- 00:00 0.05 0.02 0.31 1.58 0.04 0.15
 -------- 01:00 0.06 0.01 0.31 1.60 0.05 0.14
 -------- 02:00 0.06 ---- 0.30 1.64 0.08 0.14
 -------- 03:00 0.05 0.01 0.28 1.64 0.05 0.10
 02.02.13 04:00 0.03 0.01 0.29 1.55 0.05 0.07
 -------- 05:00 0.02 0.01 0.27 1.57 0.04 0.06
 -------- 06:00 0.02 0.01 0.28 1.78 0.09 0.07
 -------- 07:00 0.02 0.01 0.33 1.82 0.19 0.09
 -------- 08:00 0.04 0.01 0.36 1.67 0.24 0.11
 02.02.13 09:00 0.02 0.01 0.31 1.58 0.07 0.08
 -------- 10:00 0.02 0.02 0.30 1.62 0.09 0.08
 -------- 11:00 0.03 0.02 0.30 1.62 0.10 0.10
