 Date Time CO OZ NO2 CHX NO PM10
 07.04.13 00:00 0.08 0.17 0.24 1.50 0.04 0.02
 -------- 01:00 0.07 0.24 0.18 1.46 0.02 0.02
 -------- 02:00 0.07 0.31 0.14 1.44 0.02 0.02
 -------- 03:00 0.04 0.42 0.09 1.40 0.01 0.01
 -------- 04:00 0.04 0.43 0.12 1.40 0.02 0.02
 07.04.13 05:00 0.04 0.41 0.13 1.40 0.02 0.01
 -------- 06:00 0.04 0.40 0.11 1.41 0.01 0.02
 -------- 07:00 0.05 0.40 0.14 1.41 0.02 0.02
 -------- 08:00 0.07 0.36 0.20 1.42 0.04 0.03
 -------- 09:00 0.06 0.40 0.18 1.39 0.04 0.03
 07.04.13 10:00 0.07 0.45 0.18 1.40 0.05 0.04
 -------- 11:00 0.07 0.47 0.19 1.42 0.04 0.04
 -------- 12:00 0.13 0.49 0.18 1.48 0.05 0.12
 -------- 13:00 0.14 0.43 0.24 1.54 0.06 0.14
 -------- 14:00 0.14 0.39 0.33 1.55 0.07 0.12
 07.04.13 15:00 0.10 0.44 0.26 1.46 0.06 0.05
 -------- 16:00 0.10 0.45 0.23 1.44 0.05 0.07
 -------- 17:00 0.12 0.41 0.26 1.50 0.05 0.16
 -------- 18:00 0.12 0.41 0.23 1.50 0.04 0.09
 -------- 19:00 0.09 0.45 0.25 1.46 0.04 0.04
 07.04.13 20:00 0.14 0.29 0.44 1.58 0.07 0.08
 -------- 21:00 0.13 0.23 0.38 1.55 0.05 0.11
 -------- 22:00 0.13 0.24 0.37 1.51 0.05 0.06
 -------- 23:00 0.16 0.19 0.41 1.52 0.05 0.07
 -------- 00:00 0.08 0.23 0.37 1.47 0.04 0.06
 08.04.13 01:00 0.06 0.26 0.34 1.46 0.02 0.05
 -------- 02:00 0.06 0.26 0.31 1.46 0.02 0.05
 -------- 03:00 0.06 0.13 0.40 1.50 0.02 0.06
 -------- 04:00 0.06 0.05 0.46 1.58 0.03 0.05
 -------- 05:00 0.09 0.01 0.49 1.63 0.22 0.17
 08.04.13 06:00 0.15 0.01 0.66 1.72 0.37 0.23
 -------- 07:00 0.26 0.02 0.78 2.09 0.53 0.44
 -------- 08:00 0.21 0.02 0.61 2.04 0.50 0.33
 -------- 09:00 0.14 0.06 0.57 1.74 0.27 0.18
 -------- 10:00 0.09 0.23 0.39 1.49 0.10 0.12
 08.04.13 11:00 0.07 0.36 0.31 1.46 0.07 0.10
 -------- 12:00 0.08 0.37 0.35 1.50 0.08 0.09
 -------- 13:00 0.09 0.34 0.40 1.56 0.10 0.12
 -------- 14:00 0.06 0.44 0.36 1.42 0.06 0.11
 -------- 15:00 0.07 0.36 0.40 1.52 0.07 0.10
 08.04.13 16:00 0.07 0.37 0.38 1.51 0.07 0.11
 -------- 17:00 0.07 0.33 0.43 1.50 0.10 0.12
 -------- 18:00 0.05 0.50 0.31 1.49 0.04 0.10
 -------- 19:00 0.09 0.41 0.41 1.54 0.03 0.08
 -------- 20:00 0.14 0.08 0.68 1.98 0.10 0.16
 08.04.13 21:00 0.20 0.02 0.70 1.90 0.26 0.19
 -------- 22:00 0.33 0.01 0.77 2.22 0.57 0.27
 -------- 23:00 0.23 0.01 0.69 2.03 0.43 0.17
