 Date Time CO OZ NO2 CHX NO PM10
 04.11.12 12:00 0.10 0.12 0.19 1.54 0.03 0.06
 -------- 13:00 0.09 0.08 0.20 1.50 0.04 0.07
 -------- 14:00 0.09 0.06 0.25 1.47 0.06 0.06
 -------- 15:00 0.10 0.05 0.26 1.48 0.06 0.07
 -------- 16:00 0.10 0.08 0.25 1.50 0.04 0.08
 04.11.12 17:00 0.10 0.15 0.19 1.51 0.02 0.07
 -------- 18:00 0.11 0.18 0.17 1.46 0.02 0.06
 -------- 19:00 0.09 0.16 0.19 1.41 0.02 0.06
 -------- 20:00 0.09 0.13 0.21 1.44 0.02 0.06
 -------- 21:00 0.09 0.13 0.21 1.47 0.02 0.06
 04.11.12 22:00 0.08 0.11 0.20 1.50 0.02 0.07
 -------- 23:00 0.07 0.17 0.15 1.40 0.02 0.05
 -------- 00:00 0.11 0.11 0.21 1.40 0.02 0.05
 -------- 01:00 0.13 0.11 0.19 1.41 0.03 0.04
 -------- 02:00 0.10 0.13 0.17 1.40 0.02 0.03
 05.11.12 03:00 0.07 0.20 0.12 1.38 0.01 0.02
 -------- 04:00 0.07 0.25 0.11 1.37 0.01 0.02
 -------- 05:00 0.07 0.23 0.13 1.37 0.01 0.03
 -------- 06:00 0.07 0.19 0.15 1.37 0.01 0.03
 -------- 07:00 0.06 0.15 0.19 1.38 0.01 0.03
 05.11.12 08:00 0.11 0.07 0.26 1.44 0.03 0.04
 -------- 09:00 0.15 0.02 0.34 1.51 0.19 0.07
 -------- 10:00 0.15 0.02 0.31 1.58 0.25 0.08
 -------- 11:00 0.09 0.07 0.28 1.48 0.08 0.05
 -------- 12:00 0.07 0.11 0.22 1.48 0.06 0.06
 05.11.12 13:00 0.07 0.16 0.19 1.45 0.02 0.06
 -------- 14:00 0.09 0.13 0.23 1.44 0.03 0.08
 -------- 15:00 0.08 0.11 0.23 1.56 0.03 0.08
 -------- 16:00 0.09 0.10 0.24 1.57 0.03 0.13
 -------- 17:00 0.10 0.06 0.23 1.56 0.02 0.14
 05.11.12 18:00 0.08 0.06 0.21 1.55 0.01 0.13
 -------- 19:00 0.08 0.06 0.18 1.56 0.01 0.09
 -------- 20:00 0.07 0.06 0.16 1.41 0.01 0.07
 -------- 21:00 0.06 0.08 0.14 1.44 0.01 0.08
 -------- 22:00 0.06 0.10 0.14 1.40 0.01 0.07
 05.11.12 23:00 0.05 0.18 0.11 1.37 0.00 0.04
 -------- 00:00 0.04 0.32 0.06 1.35 ---- 0.01
 -------- 01:00 0.03 0.33 0.05 1.35 ---- 0.01
 -------- 02:00 0.04 0.32 0.06 1.34 ---- 0.03
 -------- 03:00 0.04 0.34 0.05 1.35 ---- 0.05
 06.11.12 04:00 0.04 0.34 0.05 1.34 ---- 0.06
 -------- 05:00 0.04 0.33 0.07 1.34 ---- 0.05
 -------- 06:00 0.05 0.24 0.14 1.35 0.01 0.05
 -------- 07:00 0.04 0.23 0.13 1.36 0.01 0.05
 -------- 08:00 0.05 0.21 0.13 1.37 0.00 0.05
 06.11.12 09:00 0.06 0.17 0.15 1.39 0.01 0.05
 -------- 10:00 0.06 0.14 0.17 1.40 0.02 0.05
 -------- 11:00 0.05 0.11 0.19 1.41 0.02 0.04
