 Date Time CO H2S NO2 CHX NO
 05.02.13 12:00 0.14 ---- 0.22 1.70 0.15
 -------- 13:00 0.17 ---- 0.23 1.75 0.21
 -------- 14:00 0.15 ---- 0.21 1.76 0.18
 -------- 15:00 0.14 ---- 0.19 1.84 0.13
 -------- 16:00 0.16 ---- 0.21 2.10 0.14
 05.02.13 17:00 0.15 ---- 0.19 2.17 0.09
 -------- 18:00 0.13 ---- 0.20 5.57 0.05
 -------- 19:00 0.12 ---- 0.20 4.87 0.08
 -------- 20:00 0.12 ---- 0.19 2.38 0.07
 -------- 21:00 0.11 ---- 0.19 2.06 0.09
 05.02.13 22:00 0.10 ---- 0.20 1.89 0.10
 -------- 23:00 0.10 ---- 0.19 1.74 0.09
 -------- 00:00 0.09 ---- 0.18 1.66 0.08
 -------- 01:00 0.07 ---- 0.17 1.59 0.06
 -------- 02:00 0.07 ---- 0.16 1.55 0.06
 06.02.13 03:00 0.04 ---- 0.15 1.51 0.04
 -------- 04:00 0.05 ---- 0.16 1.53 0.05
 -------- 05:00 0.06 ---- 0.15 1.55 0.05
 -------- 06:00 0.08 ---- 0.18 1.65 0.07
 -------- 07:00 0.09 ---- 0.19 1.65 0.09
 06.02.13 08:00 0.13 ---- 0.20 1.84 0.11
 -------- 09:00 0.12 ---- 0.19 1.88 0.10
 -------- 10:00 0.10 ---- 0.19 1.82 0.09
 -------- 11:00 0.12 ---- 0.19 1.90 0.10
 -------- 12:00 0.11 ---- 0.20 1.80 0.11
 06.02.13 13:00 0.11 ---- 0.20 1.85 0.10
 -------- 14:00 0.10 ---- 0.20 3.20 0.10
 -------- 15:00 0.08 ---- 0.17 5.98 0.04
 -------- 16:00 0.06 ---- 0.17 2.34 0.04
 -------- 17:00 0.11 ---- 0.21 2.11 0.08
 06.02.13 18:00 0.17 ---- 0.22 2.36 0.13
 -------- 19:00 0.13 ---- 0.19 2.16 0.10
 -------- 20:00 0.13 ---- 0.19 2.07 0.09
 -------- 21:00 0.11 ---- 0.18 1.96 0.08
 -------- 22:00 0.14 ---- 0.18 1.88 0.10
 06.02.13 23:00 0.13 ---- 0.18 1.89 0.09
 -------- 00:00 0.13 ---- 0.17 1.86 0.08
 -------- 01:00 0.08 ---- 0.16 1.82 0.06
 -------- 02:00 0.06 ---- 0.14 1.63 0.04
 -------- 03:00 0.05 ---- 0.12 1.63 0.03
 07.02.13 04:00 0.04 ---- 0.10 1.57 0.02
 -------- 05:00 0.04 ---- 0.09 1.55 0.01
 -------- 06:00 0.05 ---- 0.10 1.71 0.02
 -------- 07:00 0.05 ---- 0.09 1.63 0.02
 -------- 08:00 0.10 ---- 0.11 1.79 0.03
 07.02.13 09:00 0.10 ---- 0.12 1.96 0.03
 -------- 10:00 0.09 ---- 0.11 1.77 0.03
 -------- 11:00 0.09 ---- 0.12 1.75 0.03
