 Date Time CO H2S NO2 CHX NO
 07.01.13 12:00 0.02 ---- 0.10 1.56 0.06
 -------- 13:00 0.02 ---- 0.09 1.53 0.04
 -------- 14:00 0.02 ---- 0.09 1.51 0.03
 -------- 15:00 0.02 ---- 0.10 1.52 0.04
 -------- 16:00 0.02 ---- 0.10 1.52 0.04
 07.01.13 17:00 0.02 ---- 0.10 1.55 0.06
 -------- 18:00 0.02 ---- 0.09 1.54 0.04
 -------- 19:00 0.04 ---- 0.09 1.52 0.02
 -------- 20:00 0.07 ---- 0.10 1.54 0.05
 -------- 21:00 0.06 ---- 0.09 1.53 0.04
 07.01.13 22:00 0.07 ---- 0.10 1.55 0.05
 -------- 23:00 0.09 ---- 0.12 1.56 0.08
 -------- 00:00 0.09 ---- 0.12 1.57 0.07
 -------- 01:00 0.07 ---- 0.11 1.54 0.05
 -------- 02:00 0.08 ---- 0.11 1.56 0.05
 08.01.13 03:00 0.06 ---- 0.11 1.55 0.04
 -------- 04:00 0.06 ---- 0.12 1.54 0.06
 -------- 05:00 0.07 ---- 0.12 1.55 0.06
 -------- 06:00 0.06 ---- 0.11 1.55 0.06
 -------- 07:00 0.05 ---- 0.12 1.57 0.08
 08.01.13 08:00 0.07 ---- 0.13 1.61 0.10
 -------- 09:00 0.07 ---- 0.13 1.63 0.12
 -------- 10:00 0.08 ---- 0.13 1.73 0.13
 -------- 11:00 0.07 ---- 0.13 1.75 0.12
 -------- 12:00 0.09 ---- 0.13 1.76 0.16
 08.01.13 13:00 0.11 ---- 0.15 1.77 0.20
 -------- 14:00 0.10 ---- 0.14 1.73 0.16
 -------- 15:00 0.09 ---- 0.14 1.71 0.13
 -------- 16:00 0.08 ---- 0.13 1.74 0.12
 -------- 17:00 0.07 ---- 0.13 1.65 0.09
 08.01.13 18:00 0.05 ---- 0.12 1.59 0.05
 -------- 19:00 0.06 ---- 0.11 1.59 0.02
 -------- 20:00 0.08 ---- 0.12 1.58 0.04
 -------- 21:00 0.07 ---- 0.11 1.64 0.04
 -------- 22:00 0.06 ---- 0.10 1.57 0.02
 08.01.13 23:00 0.06 ---- 0.11 1.57 0.03
 -------- 00:00 0.06 ---- 0.10 1.58 0.03
 -------- 01:00 0.06 ---- 0.10 1.59 0.02
 -------- 02:00 0.05 ---- 0.12 1.58 0.02
 -------- 03:00 0.06 ---- 0.14 1.60 0.05
 09.01.13 04:00 0.06 ---- 0.14 1.59 0.04
 -------- 05:00 0.05 ---- 0.13 1.61 0.04
 -------- 06:00 0.07 ---- 0.14 1.62 0.08
 -------- 07:00 0.08 ---- 0.13 1.61 0.07
 -------- 08:00 0.11 ---- 0.15 1.71 0.09
 09.01.13 09:00 0.07 ---- 0.13 1.65 0.03
 -------- 10:00 0.08 ---- 0.15 1.67 0.06
 -------- 11:00 0.09 ---- 0.15 1.66 0.07
