 Date Time CO SO2 H2S NO2 CHX NO
 12.01.13 00:00 0.04 0.00 0.19 0.14 1.81 0.17
 -------- 01:00 0.03 0.00 0.25 0.16 1.71 0.22
 -------- 02:00 0.03 0.00 0.25 0.19 1.68 0.35
 -------- 03:00 0.02 0.00 0.25 0.18 1.65 0.21
 -------- 04:00 0.03 0.00 0.25 0.14 1.62 0.12
 12.01.13 05:00 0.02 0.00 0.25 0.14 1.62 0.13
 -------- 06:00 0.04 0.00 0.25 0.14 1.64 0.14
 -------- 07:00 0.04 0.00 0.25 0.15 1.70 0.21
 -------- 08:00 0.08 0.00 0.25 0.17 1.84 0.29
 -------- 09:00 0.11 0.00 0.25 0.18 1.93 0.33
 12.01.13 10:00 0.10 0.00 0.25 0.17 1.87 0.36
 -------- 11:00 0.11 0.00 0.25 0.16 1.86 0.32
 -------- 12:00 0.15 0.00 0.25 0.17 1.98 0.40
 -------- 13:00 0.18 0.01 0.25 0.18 1.98 0.44
 -------- 14:00 0.19 0.01 0.29 0.21 2.00 0.39
 12.01.13 15:00 0.16 0.01 0.29 0.18 1.93 0.37
 -------- 16:00 0.16 0.01 0.29 0.19 1.94 0.36
 -------- 17:00 0.21 0.01 0.33 0.20 2.11 0.43
 -------- 18:00 0.26 0.01 0.33 0.20 2.12 0.48
 -------- 19:00 0.23 0.01 0.38 0.20 2.04 0.49
 12.01.13 20:00 0.21 0.01 0.38 0.19 2.05 0.42
 -------- 21:00 0.24 0.01 0.38 0.19 2.10 0.50
 -------- 22:00 0.23 0.01 0.38 0.19 2.08 0.52
 -------- 23:00 0.19 0.01 0.38 0.18 1.97 0.44
 -------- 00:00 0.14 0.01 0.21 0.18 2.22 0.40
 13.01.13 01:00 0.12 0.00 0.17 0.18 2.12 0.39
 -------- 02:00 0.04 0.00 0.17 0.15 2.15 0.20
 -------- 03:00 0.05 0.00 0.12 0.15 1.92 0.25
 -------- 04:00 0.04 0.00 0.12 0.14 1.83 0.20
 -------- 05:00 ---- 0.00 0.12 0.12 1.65 0.09
 13.01.13 06:00 ---- 0.00 0.12 0.12 1.62 0.12
 -------- 07:00 ---- 0.00 0.12 0.12 1.60 0.10
 -------- 08:00 ---- 0.00 ---- 0.12 1.63 0.08
 -------- 09:00 0.02 0.00 ---- 0.13 1.63 0.12
 -------- 10:00 0.06 0.00 ---- 0.13 1.65 0.12
 13.01.13 11:00 0.03 0.00 ---- 0.11 1.62 0.09
 -------- 12:00 0.05 ---- ---- 0.12 1.61 0.11
 -------- 13:00 0.06 ---- ---- 0.14 1.61 0.13
 -------- 14:00 0.07 ---- ---- 0.16 1.63 0.17
 -------- 15:00 0.09 ---- ---- 0.16 1.66 0.19
 13.01.13 16:00 0.07 ---- ---- 0.16 1.62 0.16
 -------- 17:00 0.09 ---- ---- 0.16 1.63 0.17
 -------- 18:00 0.08 ---- ---- 0.15 1.64 0.15
 -------- 19:00 0.07 ---- ---- 0.14 1.60 0.10
 -------- 20:00 0.07 ---- ---- 0.14 1.63 0.13
 13.01.13 21:00 0.05 ---- ---- 0.13 1.74 0.10
 -------- 22:00 0.06 ---- ---- 0.14 1.73 0.14
 -------- 23:00 0.05 ---- ---- 0.14 1.66 0.15
