 Date Time CO SO2 H2S NO2 CHX NO
 14.04.13 12:00 0.10 0.01 0.12 0.29 1.50 0.12
 -------- 13:00 0.09 0.01 0.12 0.29 1.49 0.11
 -------- 14:00 0.10 0.01 0.12 0.32 1.49 0.12
 -------- 15:00 0.07 0.01 0.12 0.27 1.48 0.08
 -------- 16:00 0.09 0.01 0.12 0.28 1.48 0.08
 14.04.13 17:00 0.12 0.01 0.12 0.35 1.50 0.12
 -------- 18:00 0.13 0.01 0.12 0.37 1.51 0.13
 -------- 19:00 0.12 0.01 0.12 0.37 1.50 0.12
 -------- 20:00 0.22 0.02 0.12 0.50 1.61 0.27
 -------- 21:00 0.23 0.04 0.21 0.52 1.66 0.33
 14.04.13 22:00 0.25 0.05 0.25 0.51 1.75 0.36
 -------- 23:00 0.22 0.04 0.25 0.47 1.72 0.34
 -------- 00:00 0.20 0.03 0.21 0.46 1.73 0.36
 -------- 01:00 0.09 0.04 0.25 0.40 1.62 0.14
 -------- 02:00 0.04 0.02 0.25 0.33 1.56 0.08
 15.04.13 03:00 0.05 0.01 0.17 0.35 1.57 0.14
 -------- 04:00 0.05 0.01 0.17 0.34 1.63 0.16
 -------- 05:00 0.06 0.01 0.17 0.36 1.58 0.23
 -------- 06:00 0.16 0.02 0.25 0.39 1.67 0.47
 -------- 07:00 0.17 0.02 0.25 0.39 1.69 0.35
 15.04.13 08:00 0.14 0.01 0.21 0.39 1.65 0.23
 -------- 09:00 0.13 0.01 0.25 0.39 1.71 0.23
 -------- 10:00 0.19 0.01 0.25 0.45 1.77 0.31
 -------- 11:00 0.11 0.01 0.21 0.38 1.58 0.14
 -------- 12:00 0.09 0.01 0.12 0.36 1.53 0.15
 15.04.13 13:00 0.09 0.01 0.12 0.34 1.56 0.13
 -------- 14:00 0.08 0.01 0.12 0.34 1.56 0.10
 -------- 15:00 0.09 0.01 0.12 0.35 1.56 0.10
 -------- 16:00 0.07 0.01 0.12 0.31 1.51 0.09
 -------- 17:00 0.09 0.01 0.12 0.33 1.50 0.10
 15.04.13 18:00 0.09 0.01 0.12 0.28 1.48 0.06
 -------- 19:00 0.11 0.01 0.12 0.35 1.54 0.07
 -------- 20:00 0.13 0.01 0.12 0.39 1.56 0.07
 -------- 21:00 0.13 0.01 0.12 0.45 1.55 0.09
 -------- 22:00 0.21 0.01 0.12 0.53 1.65 0.27
 15.04.13 23:00 0.17 0.01 0.21 0.52 1.62 0.24
 -------- 00:00 0.13 0.01 0.12 0.48 1.62 0.13
 -------- 01:00 0.09 0.01 0.17 0.41 1.57 0.10
 -------- 02:00 0.08 0.01 0.17 0.39 1.56 0.12
 -------- 03:00 0.09 0.02 0.21 0.41 1.57 0.18
 16.04.13 04:00 0.05 0.01 0.12 0.31 1.51 0.05
 -------- 05:00 0.09 0.01 0.21 0.39 1.56 0.19
 -------- 06:00 0.08 0.01 0.17 0.34 1.54 0.11
 -------- 07:00 0.10 0.01 0.12 0.35 1.56 0.12
 -------- 08:00 0.21 0.01 0.25 0.45 1.67 0.29
 16.04.13 09:00 0.16 0.01 0.21 0.40 1.61 0.19
 -------- 10:00 0.13 0.01 0.17 0.37 1.57 0.15
 -------- 11:00 0.12 0.01 0.12 0.34 1.56 0.14
