 Date Time CO NO2 CHX NO
 24.09.12 12:00 0.10 0.07 1.39 0.07
 -------- 13:00 0.11 0.09 1.39 0.07
 -------- 14:00 0.09 0.07 1.39 0.06
 -------- 15:00 0.07 0.07 1.38 0.04
 -------- 16:00 0.07 0.06 1.39 0.05
 24.09.12 17:00 0.07 0.07 1.40 0.03
 -------- 18:00 0.09 0.07 1.41 0.03
 -------- 19:00 0.10 0.08 1.43 0.03
 -------- 20:00 0.09 0.08 1.43 0.04
 -------- 21:00 0.10 0.08 1.42 0.04
 24.09.12 22:00 0.10 0.07 1.42 0.04
 -------- 23:00 0.07 0.06 1.40 0.04
 -------- 00:00 0.07 0.05 1.40 0.04
 -------- 01:00 0.09 0.07 1.43 0.11
 -------- 02:00 0.08 0.07 1.42 0.11
 25.09.12 03:00 0.06 0.07 1.39 0.10
 -------- 04:00 0.04 0.06 1.38 0.05
 -------- 05:00 0.07 0.06 1.38 0.08
 -------- 06:00 0.09 0.07 1.42 0.11
 -------- 07:00 0.13 0.08 1.42 0.16
 25.09.12 08:00 0.18 0.09 1.44 0.17
 -------- 09:00 0.20 0.10 1.45 0.18
 -------- 10:00 0.17 0.08 1.44 0.14
 -------- 11:00 0.17 0.10 1.47 0.17
 -------- 12:00 0.16 0.10 1.45 0.14
 25.09.12 13:00 0.15 0.11 1.46 0.13
 -------- 14:00 0.17 0.12 1.46 0.17
 -------- 15:00 0.18 0.12 1.47 0.18
 -------- 16:00 0.25 0.15 1.55 0.19
 -------- 17:00 0.21 0.12 1.54 0.13
 25.09.12 18:00 0.21 0.12 1.54 0.12
 -------- 19:00 0.24 0.12 1.59 0.15
 -------- 20:00 0.28 0.12 1.62 0.19
 -------- 21:00 0.27 0.11 1.58 0.16
 -------- 22:00 0.36 0.13 1.63 0.24
 25.09.12 23:00 0.23 0.10 1.52 0.22
 -------- 00:00 0.14 0.08 1.45 0.17
 -------- 01:00 0.10 0.07 1.44 0.13
 -------- 02:00 0.07 0.06 1.43 0.11
 -------- 03:00 0.05 0.06 1.43 0.10
 26.09.12 04:00 0.05 0.07 1.43 0.11
 -------- 05:00 0.05 0.07 1.45 0.12
 -------- 06:00 0.08 0.07 1.46 0.13
 -------- 07:00 0.15 0.08 1.48 0.21
 -------- 08:00 0.20 0.08 1.48 0.20
 26.09.12 09:00 0.16 0.07 1.47 0.16
 -------- 10:00 0.16 0.07 1.47 0.17
 -------- 11:00 0.15 0.08 1.47 0.17
