 Date Time CO NO2 CHX NO
 18.10.12 12:00 0.25 0.09 1.60 0.44
 -------- 13:00 0.24 0.10 1.57 0.42
 -------- 14:00 0.21 0.09 1.56 0.35
 -------- 15:00 0.20 0.09 1.56 0.41
 -------- 16:00 0.25 0.10 1.58 0.47
 18.10.12 17:00 0.23 0.11 1.59 0.42
 -------- 18:00 0.15 0.13 1.53 0.24
 -------- 19:00 0.07 0.10 1.53 0.05
 -------- 20:00 0.08 0.07 1.58 0.06
 -------- 21:00 0.09 0.07 1.50 0.03
 18.10.12 22:00 0.11 0.07 1.53 0.06
 -------- 23:00 0.07 0.07 1.64 0.04
 -------- 00:00 0.16 0.09 1.65 0.24
 -------- 01:00 0.15 0.10 1.51 0.31
 -------- 02:00 0.12 0.09 1.50 0.24
 19.10.12 03:00 0.11 0.09 1.49 0.24
 -------- 04:00 0.09 0.08 1.54 0.19
 -------- 05:00 0.10 0.09 1.83 0.23
 -------- 06:00 0.15 0.09 1.85 0.30
 -------- 07:00 0.17 0.09 1.81 0.24
 19.10.12 08:00 0.24 0.09 1.80 0.31
 -------- 09:00 0.23 0.10 1.71 0.30
 -------- 10:00 0.22 0.09 1.61 0.28
 -------- 11:00 0.17 0.09 1.59 0.20
 -------- 12:00 0.13 0.09 1.52 0.15
 19.10.12 13:00 0.16 0.10 1.59 0.19
 -------- 14:00 0.13 0.11 1.55 0.13
 -------- 15:00 0.14 ---- 1.55 ----
 -------- 16:00 0.11 ---- 1.48 ----
 -------- 17:00 0.13 ---- 1.51 ----
 19.10.12 18:00 0.13 ---- 1.51 ----
 -------- 19:00 0.11 ---- 1.49 ----
 -------- 20:00 0.11 ---- 1.47 ----
 -------- 21:00 0.08 ---- 1.43 ----
 -------- 22:00 0.06 ---- 1.43 ----
 19.10.12 23:00 0.08 ---- 1.43 ----
 -------- 00:00 0.06 ---- 1.40 ----
 -------- 01:00 0.06 ---- 1.41 ----
 -------- 02:00 0.06 ---- 1.42 ----
 -------- 03:00 0.06 ---- 1.39 ----
 20.10.12 04:00 0.04 ---- 1.38 ----
 -------- 05:00 0.03 ---- 1.38 ----
 -------- 06:00 0.05 ---- 1.41 ----
