 Date Time CO NO2 CHX NO
 21.12.12 12:00 0.24 0.27 ---- 0.70
 -------- 13:00 0.24 0.26 ---- 0.66
 -------- 14:00 0.23 0.27 ---- 0.72
 -------- 15:00 0.25 0.27 ---- 0.79
 -------- 16:00 0.27 0.27 ---- 0.76
 21.12.12 17:00 0.18 0.22 ---- 0.36
 -------- 18:00 0.15 0.22 ---- 0.31
 -------- 19:00 0.16 0.22 ---- 0.32
 -------- 20:00 0.20 0.22 ---- 0.36
 -------- 21:00 0.22 0.21 ---- 0.33
 21.12.12 22:00 0.27 0.21 ---- 0.43
 -------- 23:00 0.26 0.21 ---- 0.46
 -------- 00:00 0.20 0.21 ---- 0.43
 -------- 01:00 0.54 0.20 ---- 0.43
 -------- 02:00 0.34 0.20 ---- 0.35
 22.12.12 03:00 0.14 0.20 ---- 0.32
 -------- 04:00 0.12 0.20 ---- 0.29
 -------- 05:00 0.12 0.20 ---- 0.31
 -------- 06:00 0.13 0.21 ---- 0.32
 -------- 07:00 0.16 0.23 ---- 0.32
 22.12.12 08:00 0.15 0.23 ---- 0.41
 -------- 09:00 0.16 0.25 ---- 0.39
 -------- 10:00 0.18 0.23 ---- 0.44
 -------- 11:00 0.22 0.24 ---- 0.42
 -------- 12:00 0.22 0.24 ---- 0.42
 22.12.12 13:00 0.25 0.26 ---- 0.48
 -------- 14:00 0.23 0.26 ---- 0.44
 -------- 15:00 0.24 0.28 ---- 0.45
 -------- 16:00 0.23 0.27 0.73 0.39
 -------- 17:00 0.19 0.27 1.70 0.36
 22.12.12 18:00 0.18 0.24 1.74 0.32
 -------- 19:00 0.15 0.24 1.72 0.30
 -------- 20:00 0.13 0.24 1.69 0.30
 -------- 21:00 0.15 0.23 1.68 0.29
 -------- 22:00 0.14 0.22 1.69 0.29
 22.12.12 23:00 0.15 0.20 1.70 0.27
 -------- 00:00 0.11 0.19 1.67 0.24
 -------- 01:00 0.09 0.19 1.65 0.24
 -------- 02:00 0.09 0.19 1.65 0.27
 -------- 03:00 0.05 0.18 1.63 0.19
 23.12.12 04:00 0.05 0.16 1.61 0.13
 -------- 05:00 0.03 0.17 1.63 0.15
 -------- 06:00 0.03 0.18 1.61 0.17
 -------- 07:00 0.05 0.18 1.64 0.15
 -------- 08:00 0.05 0.20 1.65 0.18
 23.12.12 09:00 0.07 0.22 1.66 0.18
 -------- 10:00 0.08 0.21 1.65 0.24
 -------- 11:00 0.11 0.21 1.69 0.28
