 Date Time CO SO2 H2S NO2 CHX NO
 29.12.12 12:00 0.03 0.00 0.12 0.15 1.51 0.11
 -------- 13:00 0.03 0.00 0.12 0.16 1.52 0.12
 -------- 14:00 0.05 0.00 0.12 0.17 1.56 0.10
 -------- 15:00 0.08 0.00 0.12 0.18 1.65 0.11
 -------- 16:00 0.11 0.00 0.12 0.18 1.62 0.13
 29.12.12 17:00 0.13 0.00 0.12 0.19 1.62 0.18
 -------- 18:00 0.13 0.00 0.12 0.19 1.67 0.18
 -------- 19:00 0.11 0.00 0.12 0.18 1.65 0.13
 -------- 20:00 0.06 0.00 0.12 0.17 1.74 0.13
 -------- 21:00 0.06 ---- 0.12 0.17 1.74 0.15
 29.12.12 22:00 0.07 ---- 0.12 0.15 1.64 0.13
 -------- 23:00 0.03 0.00 0.12 0.13 1.56 0.09
 -------- 00:00 0.04 0.00 0.12 0.13 1.68 0.14
 -------- 01:00 0.03 0.00 0.12 0.13 1.68 0.13
 -------- 02:00 0.03 0.00 0.12 0.14 1.61 0.16
 30.12.12 03:00 0.02 0.00 0.12 0.12 1.54 0.11
 -------- 04:00 0.02 0.00 0.12 0.10 1.50 0.08
 -------- 05:00 0.02 0.00 0.12 0.12 1.50 0.10
 -------- 06:00 0.02 0.00 0.12 0.12 1.56 0.12
 -------- 07:00 0.02 0.00 0.12 0.12 1.58 0.11
 30.12.12 08:00 0.03 0.00 0.12 0.12 1.62 0.13
 -------- 09:00 0.03 0.00 0.12 0.14 1.65 0.17
 -------- 10:00 0.04 0.00 0.12 0.13 1.65 0.13
 -------- 11:00 0.04 0.00 0.12 0.12 1.57 0.10
 -------- 12:00 0.07 0.00 0.12 0.14 1.59 0.17
 30.12.12 13:00 0.06 0.00 0.12 0.14 1.57 0.15
 -------- 14:00 0.07 0.00 0.12 0.15 1.58 0.17
 -------- 15:00 0.08 0.00 0.12 0.16 1.58 0.19
 -------- 16:00 0.09 0.00 0.12 0.16 1.57 0.19
 -------- 17:00 0.03 0.00 0.12 0.14 1.53 0.12
 30.12.12 18:00 0.10 0.00 0.12 0.17 1.61 0.23
 -------- 19:00 0.06 0.00 0.12 0.15 1.61 0.17
 -------- 20:00 0.11 0.00 0.12 0.16 1.62 0.27
 -------- 21:00 0.07 0.00 0.12 0.16 1.68 0.23
 -------- 22:00 0.07 0.00 0.12 0.16 1.68 0.23
 30.12.12 23:00 0.07 0.00 0.12 0.16 1.69 0.22
 -------- 00:00 0.05 0.00 0.12 0.16 1.69 0.20
 -------- 01:00 0.04 0.00 0.12 0.17 1.72 0.24
 -------- 02:00 0.04 0.00 0.12 0.17 1.81 0.23
 -------- 03:00 0.02 0.00 0.12 0.17 1.74 0.22
 31.12.12 04:00 0.05 0.00 0.12 0.18 1.80 0.29
 -------- 05:00 0.04 0.00 0.12 0.16 1.71 0.21
 -------- 06:00 ---- 0.00 0.12 0.14 1.64 0.12
 -------- 07:00 ---- 0.00 0.12 0.13 1.63 0.14
 -------- 08:00 ---- 0.00 0.12 0.13 1.57 0.11
 31.12.12 09:00 ---- 0.00 0.12 0.13 1.57 0.10
 -------- 10:00 0.02 0.00 0.12 0.13 1.57 0.12
 -------- 11:00 ---- 0.00 0.12 0.13 1.57 0.12
