 Date Time CO NO2 CHX NO
 17.12.12 17:00 0.36 ---- ---- ----
 -------- 18:00 0.23 0.27 1.66 0.20
 -------- 19:00 0.19 0.25 1.78 0.19
 -------- 20:00 0.21 0.25 1.83 0.24
 -------- 21:00 0.19 0.23 1.87 0.23
 17.12.12 22:00 0.16 0.22 1.80 0.22
 -------- 23:00 0.15 0.21 1.81 0.36
 -------- 00:00 0.17 0.21 1.81 0.38
 -------- 01:00 0.10 0.19 1.74 0.23
 -------- 02:00 0.09 0.19 1.71 0.26
 18.12.12 03:00 0.05 0.19 1.74 0.24
 -------- 04:00 0.02 0.20 1.75 0.24
 -------- 05:00 0.03 0.19 1.76 0.24
 -------- 06:00 0.06 0.20 1.75 0.27
 -------- 07:00 0.13 0.21 1.79 0.36
 18.12.12 08:00 0.11 0.21 1.77 0.31
 -------- 09:00 0.15 0.23 1.83 0.44
 -------- 10:00 0.15 0.23 1.89 0.48
 -------- 11:00 0.16 0.21 1.86 0.46
 -------- 12:00 0.17 0.20 1.84 0.45
 18.12.12 13:00 0.16 0.21 1.88 0.46
 -------- 14:00 0.17 0.23 1.93 0.51
 -------- 15:00 0.16 0.23 1.92 0.58
 -------- 16:00 0.13 0.23 1.86 0.50
 -------- 17:00 0.10 0.24 1.86 0.34
 18.12.12 18:00 0.11 0.21 1.87 0.22
 -------- 19:00 0.10 0.21 1.83 0.22
 -------- 20:00 0.11 0.21 1.82 0.24
 -------- 21:00 0.10 0.21 1.81 0.28
 -------- 22:00 0.09 0.21 1.83 0.26
 18.12.12 23:00 0.07 0.20 1.79 0.22
