 Date Time CO NO2 CHX NO
 28.09.12 12:00 0.09 0.10 1.44 0.03
 -------- 13:00 0.07 0.09 1.42 0.02
 -------- 14:00 0.06 0.10 1.40 0.01
 -------- 15:00 0.07 0.10 1.41 0.01
 -------- 16:00 0.10 0.13 1.42 0.02
 28.09.12 17:00 0.10 0.13 1.42 0.02
 -------- 18:00 0.10 0.13 1.43 0.01
 -------- 19:00 0.13 0.17 1.44 0.02
 -------- 20:00 0.09 0.13 1.42 0.02
 -------- 21:00 0.05 0.07 1.39 0.01
 28.09.12 22:00 0.10 0.10 1.37 0.05
 -------- 23:00 0.13 0.12 1.40 0.07
 -------- 00:00 0.07 0.08 1.37 0.03
 -------- 01:00 0.07 0.07 1.37 0.04
 -------- 02:00 0.06 0.07 1.36 0.04
 29.09.12 03:00 0.04 0.05 1.35 0.02
 -------- 04:00 0.04 0.05 1.35 0.01
 -------- 05:00 0.05 0.05 1.36 0.02
 -------- 06:00 0.05 0.06 1.37 0.02
 -------- 07:00 0.05 0.05 1.37 0.02
 29.09.12 08:00 0.07 0.07 1.37 0.04
 -------- 09:00 0.08 0.06 1.38 0.04
 -------- 10:00 0.13 0.09 1.40 0.09
 -------- 11:00 0.13 0.10 1.40 0.10
 -------- 12:00 0.14 0.10 1.39 0.09
 29.09.12 13:00 0.13 0.10 1.40 0.08
 -------- 14:00 0.15 0.11 1.39 0.10
 -------- 15:00 0.11 0.09 1.38 0.06
 -------- 16:00 0.09 0.09 1.38 0.05
 -------- 17:00 0.11 0.10 1.38 0.06
 29.09.12 18:00 0.17 0.14 1.41 0.13
 -------- 19:00 0.13 0.13 1.42 0.09
 -------- 20:00 0.16 0.13 1.44 0.11
 -------- 21:00 0.15 0.13 1.46 0.10
 -------- 22:00 0.19 0.14 1.50 0.15
 29.09.12 23:00 0.18 0.13 1.48 0.14
 -------- 00:00 0.17 0.14 1.53 0.15
 -------- 01:00 0.20 0.14 1.61 0.20
 -------- 02:00 0.19 0.14 1.61 0.20
 -------- 03:00 0.21 0.13 1.64 0.31
 30.09.12 04:00 0.15 0.12 1.61 0.18
 -------- 05:00 0.11 0.12 1.59 0.14
 -------- 06:00 0.08 0.11 1.53 0.10
 -------- 07:00 0.06 0.10 1.48 0.06
 -------- 08:00 0.07 0.10 1.54 0.06
 30.09.12 09:00 0.09 0.10 1.55 0.08
 -------- 10:00 0.11 0.12 1.53 0.12
 -------- 11:00 0.10 0.11 1.49 0.08
