 Date Time CO NO2 CHX NO
 14.10.12 12:00 0.11 0.10 1.46 0.08
 -------- 13:00 0.10 0.11 1.47 0.08
 -------- 14:00 0.11 0.11 1.45 0.07
 -------- 15:00 0.15 0.12 1.46 0.10
 -------- 16:00 0.14 0.12 1.53 0.13
 14.10.12 17:00 0.11 0.12 1.47 0.09
 -------- 18:00 0.14 0.13 1.50 0.13
 -------- 19:00 0.17 0.14 1.54 0.14
 -------- 20:00 0.11 0.13 1.49 0.09
 -------- 21:00 0.11 0.12 1.45 0.06
 14.10.12 22:00 0.10 0.11 1.49 0.05
 -------- 23:00 0.15 0.12 1.52 0.07
 -------- 00:00 0.13 0.11 1.51 0.05
 -------- 01:00 0.12 0.10 1.53 0.03
 -------- 02:00 0.09 0.10 1.49 0.02
 15.10.12 03:00 0.06 0.10 1.52 0.03
 -------- 04:00 0.03 0.08 1.41 0.01
 -------- 05:00 0.09 0.12 1.52 0.16
 -------- 06:00 0.17 0.13 1.70 0.28
 -------- 07:00 0.20 0.14 1.74 0.32
 15.10.12 08:00 0.34 0.15 1.82 0.45
 -------- 09:00 0.38 0.16 1.81 0.49
 -------- 10:00 0.34 0.17 1.83 0.45
 -------- 11:00 0.32 0.18 1.82 0.42
 -------- 12:00 0.20 0.16 1.71 0.26
 15.10.12 13:00 0.19 0.15 1.59 0.23
 -------- 14:00 0.15 0.15 1.52 0.19
 -------- 15:00 0.13 0.14 1.51 0.15
 -------- 16:00 0.13 0.16 1.51 0.17
 -------- 17:00 0.14 0.16 1.48 0.10
 15.10.12 18:00 0.10 0.13 1.42 0.05
 -------- 19:00 0.11 0.14 1.45 0.04
 -------- 20:00 0.12 0.14 1.44 0.07
 -------- 21:00 0.11 0.12 1.44 0.06
 -------- 22:00 0.12 0.12 1.45 0.11
 15.10.12 23:00 0.10 0.12 1.43 0.08
 -------- 00:00 0.05 0.10 1.38 0.03
 -------- 01:00 0.04 0.08 1.40 0.03
 -------- 02:00 0.05 0.10 1.42 0.05
 -------- 03:00 0.04 0.09 1.41 0.03
 16.10.12 04:00 0.04 0.08 1.40 0.03
 -------- 05:00 0.05 0.08 1.40 0.05
 -------- 06:00 0.09 0.10 1.44 0.10
 -------- 07:00 0.16 0.11 1.47 0.21
 -------- 08:00 0.14 0.09 1.33 0.16
 16.10.12 09:00 0.20 0.10 1.47 0.14
 -------- 10:00 0.32 0.11 1.53 0.20
 -------- 11:00 0.38 0.12 1.54 0.23
