 Date Time CO NO2 CHX NO
 24.12.12 00:00 0.11 0.27 1.83 0.33
 -------- 01:00 0.11 0.27 1.89 0.39
 -------- 02:00 0.13 0.27 2.10 0.39
 -------- 03:00 0.15 0.26 2.19 0.39
 -------- 04:00 0.12 0.27 2.16 0.37
 24.12.12 05:00 0.13 0.28 2.18 0.39
 -------- 06:00 0.13 0.27 2.13 0.39
 -------- 07:00 0.21 0.30 2.23 0.52
 -------- 08:00 0.34 0.33 2.58 0.65
 -------- 09:00 0.37 0.36 2.56 0.73
 24.12.12 10:00 0.44 0.38 2.67 0.80
 -------- 11:00 0.33 0.36 2.26 0.68
 -------- 12:00 0.23 0.34 2.09 0.53
 -------- 13:00 0.19 0.32 1.96 0.51
 -------- 14:00 0.15 0.33 1.98 0.50
 24.12.12 15:00 0.16 0.32 1.94 0.51
 -------- 16:00 0.25 0.33 1.93 0.64
 -------- 17:00 0.25 0.31 1.93 0.53
 -------- 18:00 0.21 0.30 1.96 0.39
 -------- 19:00 0.14 0.27 1.95 0.33
 24.12.12 20:00 0.18 0.28 1.98 0.36
 -------- 21:00 0.18 0.27 1.89 0.37
 -------- 22:00 0.14 0.26 1.79 0.33
 -------- 23:00 0.08 0.25 1.74 0.32
 -------- 00:00 0.06 0.24 1.69 0.25
 25.12.12 01:00 0.03 0.23 1.65 0.15
 -------- 02:00 ---- 0.22 1.62 0.11
 -------- 03:00 ---- 0.21 1.60 0.09
 -------- 04:00 ---- 0.21 1.60 0.08
 -------- 05:00 ---- 0.21 1.59 0.10
 25.12.12 06:00 0.02 0.20 1.62 0.13
 -------- 07:00 0.03 0.21 1.67 0.20
 -------- 08:00 0.02 0.20 1.68 0.15
 -------- 09:00 0.02 0.19 1.64 0.11
 -------- 10:00 0.03 0.19 1.61 0.15
 25.12.12 11:00 0.03 0.19 1.62 0.13
 -------- 12:00 0.02 0.17 1.57 0.08
 -------- 13:00 ---- 0.17 1.58 0.07
 -------- 14:00 ---- 0.17 1.58 0.07
 -------- 15:00 0.02 0.16 1.58 0.08
 25.12.12 16:00 0.02 0.16 1.57 0.06
 -------- 17:00 ---- 0.16 1.58 0.05
 -------- 18:00 0.02 0.17 1.62 0.06
 -------- 19:00 0.05 0.20 1.72 0.10
 -------- 20:00 0.04 0.18 1.74 0.08
 25.12.12 21:00 0.03 0.17 1.71 0.06
 -------- 22:00 0.02 0.17 1.64 0.05
 -------- 23:00 ---- 0.17 1.64 0.06
