 Date Time CO SO2 H2S NO2 CHX NO
 05.01.13 00:00 0.02 0.00 0.12 0.14 1.62 0.22
 -------- 01:00 0.06 0.00 0.25 0.14 1.60 0.20
 -------- 02:00 0.03 0.01 0.25 0.14 1.67 0.24
 -------- 03:00 ---- 0.00 0.25 0.13 1.67 0.19
 -------- 04:00 ---- 0.00 0.25 0.13 1.68 0.23
 05.01.13 05:00 ---- 0.00 0.25 0.14 1.58 0.14
 -------- 06:00 ---- 0.00 0.25 0.16 1.78 0.25
 -------- 07:00 0.02 0.01 0.25 0.15 1.78 0.26
 -------- 08:00 0.02 0.01 0.25 0.14 1.88 0.25
 -------- 09:00 0.02 0.01 0.25 0.14 1.88 0.23
 05.01.13 10:00 0.02 0.01 0.25 0.17 1.78 0.30
 -------- 11:00 0.02 0.01 0.25 0.18 1.73 0.27
 -------- 12:00 0.06 0.01 0.25 0.17 1.76 0.32
 -------- 13:00 0.03 0.01 0.25 0.16 1.79 0.30
 -------- 14:00 0.02 0.01 0.25 0.15 1.73 0.24
 05.01.13 15:00 0.03 0.01 0.25 0.14 1.65 0.23
 -------- 16:00 0.03 0.01 0.25 0.17 1.60 0.28
 -------- 17:00 0.04 0.01 0.25 0.16 1.60 0.27
 -------- 18:00 0.04 0.01 0.25 0.15 1.69 0.27
 -------- 19:00 0.05 0.01 0.29 0.16 1.85 0.30
 05.01.13 20:00 0.04 0.01 0.29 0.16 1.83 0.25
 -------- 21:00 0.02 0.01 0.29 0.15 1.77 0.24
 -------- 22:00 0.03 0.01 0.29 0.14 1.74 0.23
 -------- 23:00 0.02 0.01 0.29 0.14 1.67 0.21
 -------- 00:00 0.02 0.00 0.17 0.15 1.61 0.28
 06.01.13 01:00 0.02 0.00 0.17 0.15 1.60 0.25
 -------- 02:00 0.02 0.00 0.21 0.14 1.58 0.23
 -------- 03:00 ---- 0.00 0.21 0.14 1.56 0.23
 -------- 04:00 ---- 0.00 0.21 0.14 1.58 0.17
 -------- 05:00 ---- 0.00 0.12 0.12 1.51 0.14
 06.01.13 06:00 ---- 0.00 0.17 0.12 1.50 0.14
 -------- 07:00 ---- 0.00 0.12 0.13 1.57 0.24
 -------- 08:00 ---- 0.00 0.17 0.13 1.60 0.23
 -------- 09:00 ---- 0.00 0.12 0.12 1.58 0.16
 -------- 10:00 0.02 0.00 0.12 0.12 1.58 0.19
 06.01.13 11:00 0.02 0.00 0.12 0.12 1.58 0.23
 -------- 12:00 0.02 0.00 0.12 0.12 1.57 0.20
 -------- 13:00 0.02 0.00 0.12 0.12 1.57 0.19
 -------- 14:00 0.03 0.00 0.12 0.14 1.66 0.26
 -------- 15:00 0.03 0.00 0.17 0.15 1.76 0.27
 06.01.13 16:00 0.05 0.00 0.17 0.15 1.81 0.26
 -------- 17:00 0.03 0.00 0.25 0.14 1.69 0.21
 -------- 18:00 0.03 0.00 0.17 0.14 1.59 0.20
 -------- 19:00 0.02 0.00 0.17 0.14 1.62 0.20
 -------- 20:00 0.03 0.00 0.17 0.13 1.61 0.21
 06.01.13 21:00 0.02 0.00 0.17 0.13 1.55 0.21
 -------- 22:00 ---- 0.00 0.17 0.12 1.53 0.18
 -------- 23:00 ---- 0.00 0.17 0.13 1.50 0.19
