 Date Time CO NO2 CHX NO
 27.10.12 12:00 0.08 0.06 1.39 0.04
 -------- 13:00 0.09 0.07 1.38 0.05
 -------- 14:00 0.09 0.06 1.38 0.04
 -------- 15:00 0.07 0.06 1.37 0.04
 -------- 16:00 0.07 0.09 1.39 0.05
 27.10.12 17:00 0.10 0.12 1.40 0.09
 -------- 18:00 0.11 0.14 1.43 0.10
 -------- 19:00 0.11 0.14 1.42 0.10
 -------- 20:00 0.15 0.16 1.49 0.11
 -------- 21:00 0.11 0.14 1.43 0.08
 27.10.12 22:00 0.11 0.13 1.43 0.09
 -------- 23:00 0.07 0.11 1.39 0.04
 -------- 00:00 0.07 0.10 1.38 0.04
 -------- 01:00 0.12 0.16 1.41 0.15
 -------- 02:00 0.08 0.15 1.43 0.08
 28.10.12 03:00 0.10 0.17 1.45 0.14
 -------- 04:00 0.08 0.14 1.42 0.07
 -------- 05:00 0.07 0.12 1.42 0.05
 -------- 06:00 0.06 0.12 1.39 0.04
 -------- 07:00 0.07 0.14 1.39 0.07
 28.10.12 08:00 0.08 0.15 1.41 0.08
 -------- 09:00 0.10 0.16 1.44 0.14
 -------- 10:00 0.15 0.17 1.47 0.21
 -------- 11:00 0.19 0.19 1.54 0.28
 -------- 12:00 0.20 0.20 1.55 0.33
 28.10.12 13:00 0.20 0.19 1.52 0.32
 -------- 14:00 0.19 0.18 1.51 0.28
 -------- 15:00 0.21 0.19 1.55 0.34
 -------- 16:00 0.23 0.19 1.59 0.36
 -------- 17:00 0.22 0.19 1.62 0.35
 28.10.12 18:00 0.20 0.18 1.62 0.34
 -------- 19:00 0.23 0.17 1.68 0.39
 -------- 20:00 0.34 0.18 1.75 0.61
 -------- 21:00 0.33 0.17 1.82 0.58
 -------- 22:00 0.29 0.15 1.80 0.47
 28.10.12 23:00 0.25 0.15 1.79 0.41
 -------- 00:00 0.15 0.17 1.90 0.26
 -------- 01:00 0.03 0.10 1.54 0.04
 -------- 02:00 0.02 0.07 1.42 0.05
 -------- 03:00 ---- 0.05 1.40 0.02
 29.10.12 04:00 ---- 0.04 1.39 0.01
 -------- 05:00 ---- 0.06 1.39 0.04
 -------- 06:00 0.02 0.08 1.40 0.08
 -------- 07:00 0.09 0.10 1.44 0.15
