 Date Time CO NO2 CHX NO
 03.11.12 00:00 0.08 0.14 1.52 0.10
 -------- 01:00 0.07 0.14 1.43 0.11
 -------- 02:00 0.06 0.13 1.44 0.09
 -------- 03:00 0.05 0.11 1.51 0.07
 -------- 04:00 0.04 0.10 1.54 0.06
 03.11.12 05:00 0.05 0.12 1.49 0.10
 -------- 06:00 0.05 0.12 1.48 0.10
 -------- 07:00 0.07 0.13 1.47 0.12
 -------- 08:00 0.08 0.13 1.52 0.10
 -------- 09:00 0.10 0.14 1.48 0.14
 03.11.12 10:00 0.11 0.16 1.51 0.17
 -------- 11:00 0.13 0.17 1.53 0.21
 -------- 12:00 0.11 0.17 1.58 0.15
 -------- 13:00 0.09 0.15 1.52 0.11
 -------- 14:00 0.09 0.15 1.50 0.11
 03.11.12 15:00 0.09 0.14 1.50 0.10
 -------- 16:00 0.11 0.14 1.48 0.12
 -------- 17:00 0.11 0.14 1.48 0.12
 -------- 18:00 0.11 0.14 1.50 0.13
 -------- 19:00 0.09 0.12 1.48 0.11
 03.11.12 20:00 0.06 0.09 1.44 0.05
 -------- 21:00 0.06 0.09 1.43 0.06
 -------- 22:00 0.07 0.09 1.45 0.07
 -------- 23:00 0.07 0.09 1.51 0.09
 -------- 00:00 0.07 0.08 1.43 0.09
 04.11.12 01:00 0.05 0.07 1.42 0.07
 -------- 02:00 0.04 0.06 1.42 0.04
 -------- 03:00 0.05 0.07 1.43 0.04
 -------- 04:00 0.06 0.07 1.43 0.05
 -------- 05:00 0.05 0.08 1.43 0.05
 04.11.12 06:00 0.06 0.08 1.42 0.04
 -------- 07:00 0.06 0.08 1.51 0.04
 -------- 08:00 0.06 0.08 1.42 0.04
 -------- 09:00 0.06 0.10 1.40 0.05
 -------- 10:00 0.07 0.10 1.41 0.06
 04.11.12 11:00 0.06 0.09 1.42 0.04
 -------- 12:00 0.07 0.09 1.40 0.04
 -------- 13:00 0.08 0.11 1.43 0.05
 -------- 14:00 0.08 0.10 1.47 0.05
 -------- 15:00 0.08 0.10 1.39 0.05
 04.11.12 16:00 0.07 0.10 1.40 0.03
 -------- 17:00 0.07 0.10 1.39 0.04
 -------- 18:00 0.08 0.12 1.42 0.05
 -------- 19:00 0.08 0.13 1.40 0.07
 -------- 20:00 0.07 0.11 1.39 0.05
 04.11.12 21:00 0.07 0.12 1.39 0.05
 -------- 22:00 0.07 0.11 1.39 0.05
 -------- 23:00 0.06 0.10 1.39 0.04
