 Date Time CO NO2 CHX NO
 27.10.12 00:00 0.07 0.09 1.38 0.07
 -------- 01:00 0.04 0.05 1.35 0.02
 -------- 02:00 0.02 0.04 1.35 0.02
 -------- 03:00 0.02 0.03 1.34 0.01
 -------- 04:00 ---- 0.02 1.34 0.01
 27.10.12 05:00 0.03 0.03 1.35 0.01
 -------- 06:00 0.04 0.03 1.36 0.01
 -------- 07:00 0.04 0.06 1.35 0.03
 -------- 08:00 0.06 0.07 1.37 0.03
 -------- 09:00 0.08 0.08 1.39 0.05
 27.10.12 10:00 0.08 0.06 1.38 0.05
 -------- 11:00 0.08 0.06 1.37 0.05
 -------- 12:00 0.08 0.06 1.38 0.05
 -------- 13:00 0.09 0.07 1.38 0.05
 -------- 14:00 0.09 0.06 1.38 0.04
 27.10.12 15:00 0.07 0.06 1.37 0.04
 -------- 16:00 0.07 0.09 1.39 0.05
 -------- 17:00 0.10 0.12 1.40 0.09
 -------- 18:00 0.11 0.14 1.43 0.10
 -------- 19:00 0.11 0.14 1.42 0.10
 27.10.12 20:00 0.15 0.16 1.49 0.11
 -------- 21:00 0.11 0.14 1.43 0.08
 -------- 22:00 0.11 0.13 1.43 0.09
 -------- 23:00 0.07 0.11 1.39 0.04
 -------- 00:00 0.07 0.10 1.38 0.04
 28.10.12 01:00 0.12 0.16 1.41 0.15
 -------- 02:00 0.08 0.15 1.43 0.08
 -------- 03:00 0.10 0.17 1.45 0.14
 -------- 04:00 0.08 0.14 1.42 0.07
 -------- 05:00 0.07 0.12 1.42 0.05
 28.10.12 06:00 0.06 0.12 1.39 0.04
 -------- 07:00 0.07 0.14 1.39 0.07
 -------- 08:00 0.08 0.15 1.41 0.08
 -------- 09:00 0.10 0.16 1.44 0.14
 -------- 10:00 0.15 0.17 1.47 0.21
 28.10.12 11:00 0.19 0.19 1.54 0.28
 -------- 12:00 0.20 0.20 1.55 0.33
 -------- 13:00 0.20 0.19 1.52 0.32
 -------- 14:00 0.19 0.18 1.51 0.28
 -------- 15:00 0.21 0.19 1.55 0.34
 28.10.12 16:00 0.23 0.19 1.59 0.36
 -------- 17:00 0.22 0.19 1.62 0.35
 -------- 18:00 0.20 0.18 1.62 0.34
 -------- 19:00 0.23 0.17 1.68 0.39
 -------- 20:00 0.34 0.18 1.75 0.61
 28.10.12 21:00 0.33 0.17 1.82 0.58
 -------- 22:00 0.29 0.15 1.80 0.47
 -------- 23:00 0.26 0.15 1.77 0.41
