 Date Time CO NO2 CHX NO
 25.10.12 12:00 0.09 0.14 1.41 0.10
 -------- 13:00 0.08 0.12 1.39 0.08
 -------- 14:00 0.07 0.13 1.41 0.08
 -------- 15:00 0.08 0.13 1.41 0.09
 -------- 16:00 0.08 0.14 1.41 0.08
 25.10.12 17:00 0.08 0.14 1.40 0.07
 -------- 18:00 0.06 0.12 1.39 0.03
 -------- 19:00 0.06 0.10 1.47 0.03
 -------- 20:00 0.06 0.11 1.39 0.03
 -------- 21:00 0.06 0.09 1.38 0.02
 25.10.12 22:00 0.05 0.10 1.39 0.02
 -------- 23:00 0.06 0.08 1.42 0.02
 -------- 00:00 0.05 0.08 1.41 0.03
 -------- 01:00 0.04 0.06 1.38 0.02
 -------- 02:00 0.04 0.06 1.37 0.01
 26.10.12 03:00 0.04 0.06 1.36 0.01
 -------- 04:00 0.03 0.05 1.36 0.01
 -------- 05:00 0.04 0.05 1.36 0.01
 -------- 06:00 0.05 0.06 1.38 0.03
 -------- 07:00 0.06 0.08 1.43 0.04
 26.10.12 08:00 0.09 0.10 1.41 0.04
 -------- 09:00 0.10 0.12 1.41 0.08
 -------- 10:00 0.08 0.12 1.42 0.09
 -------- 11:00 0.09 0.11 1.42 0.09
 -------- 12:00 0.07 0.09 1.40 0.08
 26.10.12 13:00 0.10 0.12 1.42 0.13
 -------- 14:00 0.06 0.10 1.38 0.06
 -------- 15:00 0.07 0.12 1.39 0.10
 -------- 16:00 0.06 0.10 1.39 0.07
 -------- 17:00 0.07 0.10 1.39 0.06
 26.10.12 18:00 0.07 0.12 1.40 0.07
 -------- 19:00 0.09 0.10 1.39 0.05
 -------- 20:00 0.08 0.10 1.40 0.05
 -------- 21:00 0.06 0.10 1.38 0.03
 -------- 22:00 0.06 0.09 1.38 0.03
 26.10.12 23:00 0.05 0.07 1.36 0.04
 -------- 00:00 0.07 0.09 1.38 0.06
 -------- 01:00 0.04 0.05 1.35 0.02
 -------- 02:00 0.02 0.04 1.35 0.02
