 Date Time CO NO2 CHX NO
 19.09.12 00:00 0.17 0.14 1.69 0.17
 -------- 01:00 0.14 0.13 1.69 0.14
 -------- 02:00 0.11 0.13 1.71 0.14
 -------- 03:00 0.10 0.13 1.64 0.13
 -------- 04:00 0.11 0.14 1.65 0.21
 19.09.12 05:00 0.17 0.14 1.72 0.29
 -------- 06:00 0.25 0.16 1.76 0.43
 -------- 07:00 0.21 0.15 1.65 0.26
 -------- 08:00 0.28 0.15 1.77 0.30
 -------- 09:00 0.32 0.16 1.71 0.29
 19.09.12 10:00 0.29 0.17 1.65 0.29
 -------- 11:00 0.15 0.14 1.49 0.11
 -------- 12:00 0.09 0.10 1.44 0.06
 -------- 13:00 0.05 0.06 1.38 0.02
 -------- 14:00 0.05 0.07 1.39 0.02
 19.09.12 15:00 0.05 0.08 1.40 0.02
 -------- 16:00 0.09 0.10 1.40 0.03
 -------- 17:00 0.14 0.13 1.42 0.06
 -------- 18:00 0.10 0.10 1.42 0.01
 -------- 19:00 0.13 0.14 1.46 0.03
 19.09.12 20:00 0.19 0.18 1.52 0.06
 -------- 21:00 0.24 0.19 1.61 0.09
 -------- 22:00 0.23 0.19 1.54 0.08
 -------- 23:00 0.25 0.18 1.55 0.16
 -------- 00:00 0.23 0.17 1.55 0.16
 20.09.12 01:00 0.17 0.17 1.54 0.15
 -------- 02:00 0.12 0.15 1.50 0.10
 -------- 03:00 0.09 0.15 1.47 0.10
 -------- 04:00 0.05 0.12 1.44 0.07
 -------- 05:00 0.08 0.14 1.65 0.13
 20.09.12 06:00 0.13 0.15 1.59 0.19
 -------- 07:00 0.25 0.16 1.69 0.33
 -------- 08:00 0.31 0.16 1.75 0.32
 -------- 09:00 0.37 0.17 1.78 0.34
 -------- 10:00 0.35 0.18 1.77 0.30
 20.09.12 11:00 0.24 0.16 1.65 0.19
 -------- 12:00 0.16 0.13 1.49 0.10
 -------- 13:00 0.14 0.13 1.46 0.09
 -------- 14:00 0.07 0.08 1.46 0.02
 -------- 15:00 0.07 0.10 1.45 0.03
 20.09.12 16:00 0.09 0.11 1.46 0.04
 -------- 17:00 0.11 0.12 1.44 0.03
 -------- 18:00 0.07 0.08 1.40 0.01
 -------- 19:00 0.15 0.15 1.45 0.05
 -------- 20:00 0.23 0.20 1.53 0.15
 20.09.12 21:00 0.27 0.20 1.70 0.16
 -------- 22:00 0.19 0.19 1.53 0.11
 -------- 23:00 0.15 0.16 1.47 0.09
