 Date Time CO NO2 CHX NO
 09.11.12 12:00 0.15 0.13 1.50 0.21
 -------- 13:00 0.12 0.12 1.47 0.17
 -------- 14:00 0.09 0.10 1.43 0.12
 -------- 15:00 0.08 0.10 1.40 0.10
 -------- 16:00 0.09 0.11 1.42 0.10
 09.11.12 17:00 0.13 0.12 1.48 0.10
 -------- 18:00 0.12 0.11 1.45 0.09
 -------- 19:00 0.07 0.10 1.44 0.04
 -------- 20:00 0.08 0.10 1.44 0.05
 -------- 21:00 0.06 0.09 1.45 0.03
 09.11.12 22:00 0.06 0.09 1.42 0.04
 -------- 23:00 0.11 0.13 1.45 0.12
 -------- 00:00 0.09 0.12 1.39 0.11
 -------- 01:00 0.07 0.12 1.38 0.09
 -------- 02:00 0.06 0.12 1.38 0.09
 10.11.12 03:00 0.08 0.15 1.43 0.14
 -------- 04:00 0.09 0.17 1.42 0.21
 -------- 05:00 0.11 0.16 1.43 0.18
 -------- 06:00 0.09 0.16 1.43 0.17
 -------- 07:00 0.11 0.17 1.45 0.23
 10.11.12 08:00 0.10 0.15 1.43 0.18
 -------- 09:00 0.19 0.19 1.47 0.35
 -------- 10:00 0.13 0.17 1.47 0.21
 -------- 11:00 0.13 0.17 1.48 0.22
 -------- 12:00 0.11 0.16 1.48 0.17
 10.11.12 13:00 0.12 0.16 1.49 0.15
 -------- 14:00 0.13 0.17 1.47 0.19
 -------- 15:00 0.14 0.17 1.44 0.16
 -------- 16:00 0.14 0.18 1.45 0.20
 -------- 17:00 0.13 0.19 1.47 0.17
 10.11.12 18:00 0.15 0.20 1.49 0.20
 -------- 19:00 0.16 0.20 1.48 0.21
 -------- 20:00 0.17 0.20 1.48 0.22
 -------- 21:00 0.23 0.22 1.62 0.38
 -------- 22:00 0.22 0.20 1.62 0.32
 10.11.12 23:00 0.23 0.20 1.66 0.38
 -------- 00:00 0.22 0.20 1.65 0.38
 -------- 01:00 0.26 0.20 1.68 0.48
 -------- 02:00 0.19 0.19 1.64 0.33
 -------- 03:00 0.21 0.18 1.71 0.40
 11.11.12 04:00 0.19 0.19 1.65 0.37
 -------- 05:00 0.11 0.19 1.60 0.21
 -------- 06:00 0.08 0.18 1.66 0.12
 -------- 07:00 0.06 0.17 1.55 0.10
 -------- 08:00 0.05 0.16 1.54 0.08
 11.11.12 09:00 0.07 0.17 1.49 0.13
 -------- 10:00 0.08 0.17 1.52 0.15
 -------- 11:00 0.08 0.16 1.54 0.10
