 Date Time CO NO2 CHX NO
 02.10.12 00:00 0.17 0.12 1.54 0.22
 -------- 01:00 0.13 0.11 1.56 0.19
 -------- 02:00 0.09 0.10 1.54 0.10
 -------- 03:00 0.07 0.09 1.53 0.10
 -------- 04:00 0.04 0.08 1.50 0.04
 02.10.12 05:00 0.03 0.07 1.46 0.03
 -------- 06:00 0.06 0.07 1.45 0.08
 -------- 07:00 0.12 0.09 1.50 0.15
 -------- 08:00 0.16 0.10 1.51 0.16
 -------- 09:00 0.24 0.10 1.57 0.23
 02.10.12 10:00 0.19 0.10 1.53 0.18
 -------- 11:00 0.23 0.11 1.55 0.18
 -------- 12:00 0.15 0.13 1.47 0.19
 -------- 13:00 0.12 0.11 1.41 0.11
 -------- 14:00 0.09 0.11 1.40 0.10
 02.10.12 15:00 0.09 0.11 1.41 0.09
 -------- 16:00 0.09 0.10 1.41 0.08
 -------- 17:00 0.15 0.14 1.45 0.12
 -------- 18:00 0.13 0.14 1.44 0.08
 -------- 19:00 0.17 0.15 1.48 0.11
 02.10.12 20:00 0.13 0.14 1.49 0.09
 -------- 21:00 0.15 0.14 1.47 0.13
 -------- 22:00 0.21 0.15 1.50 0.19
 -------- 23:00 0.17 0.15 1.49 0.16
 -------- 00:00 0.11 0.14 1.45 0.13
 03.10.12 01:00 0.13 0.13 1.48 0.22
 -------- 02:00 0.10 0.13 1.52 0.17
 -------- 03:00 0.05 0.12 1.48 0.06
 -------- 04:00 0.04 0.11 1.46 0.08
 -------- 05:00 0.05 0.11 1.50 0.08
 03.10.12 06:00 0.08 0.11 1.50 0.14
 -------- 07:00 0.12 0.12 1.51 0.15
 -------- 08:00 0.15 0.12 1.47 0.13
 -------- 09:00 0.19 0.13 1.49 0.18
 -------- 10:00 0.15 0.12 1.47 0.13
 03.10.12 11:00 0.11 0.10 1.45 0.09
 -------- 12:00 0.13 0.10 1.47 0.13
 -------- 13:00 0.15 0.10 1.47 0.13
 -------- 14:00 0.14 0.10 1.46 0.14
 -------- 15:00 0.17 0.11 1.52 0.18
 03.10.12 16:00 0.15 0.11 1.55 0.15
 -------- 17:00 0.19 0.12 1.54 0.20
 -------- 18:00 0.21 0.12 1.55 0.19
 -------- 19:00 0.24 0.12 1.62 0.21
 -------- 20:00 0.22 0.11 1.60 0.21
 03.10.12 21:00 0.21 0.11 1.63 0.21
 -------- 22:00 0.22 0.11 1.66 0.22
 -------- 23:00 0.27 0.12 1.70 0.33
