 Date Time CO NO2 CHX NO
 19.12.12 00:00 0.08 0.19 1.78 0.37
 -------- 01:00 0.04 0.19 1.67 0.28
 -------- 02:00 0.02 0.18 1.61 0.17
 -------- 03:00 0.02 0.18 1.63 0.20
 -------- 04:00 ---- 0.17 1.63 0.16
 19.12.12 05:00 ---- 0.18 1.65 0.20
 -------- 06:00 0.04 0.19 1.69 0.26
 -------- 07:00 0.03 0.20 1.71 0.35
 -------- 08:00 0.05 0.20 1.72 0.34
 -------- 09:00 0.09 0.20 1.71 0.33
 19.12.12 10:00 0.06 0.18 1.65 0.24
 -------- 11:00 0.10 0.19 1.67 0.34
 -------- 12:00 0.11 0.20 1.70 0.39
 -------- 13:00 0.11 0.20 1.71 0.33
 -------- 14:00 0.10 0.21 1.71 0.38
 19.12.12 15:00 0.17 0.23 1.85 0.48
 -------- 16:00 0.17 0.24 1.80 0.49
 -------- 17:00 0.13 0.24 1.72 0.42
 -------- 18:00 0.13 0.24 1.76 0.38
 -------- 19:00 0.10 0.24 1.76 0.40
 19.12.12 20:00 0.11 0.24 1.75 0.38
 -------- 21:00 0.11 0.23 1.71 0.30
 -------- 22:00 0.11 0.23 1.72 0.30
 -------- 23:00 0.09 0.24 1.72 0.33
 -------- 00:00 0.07 0.23 1.73 0.30
 20.12.12 01:00 0.04 0.22 1.70 0.28
 -------- 02:00 0.02 0.22 1.69 0.25
 -------- 03:00 0.02 0.22 1.85 0.24
 -------- 04:00 0.02 0.21 1.95 0.21
 -------- 05:00 0.03 0.21 1.90 0.21
 20.12.12 06:00 0.05 0.23 1.87 0.34
 -------- 07:00 0.11 0.25 1.93 0.54
 -------- 08:00 0.13 0.27 2.09 0.55
 -------- 09:00 0.15 0.27 2.12 0.57
 -------- 10:00 0.17 0.27 2.14 0.66
 20.12.12 11:00 0.20 0.27 2.10 0.69
 -------- 12:00 0.21 0.28 2.01 0.69
 -------- 13:00 0.25 0.31 2.07 0.75
 -------- 14:00 0.26 0.33 2.17 0.88
 -------- 15:00 0.27 0.32 2.11 0.77
 20.12.12 16:00 0.27 0.31 2.21 0.63
 -------- 17:00 0.28 0.29 2.14 0.70
 -------- 18:00 0.22 0.27 2.00 0.57
 -------- 19:00 0.22 0.27 1.91 0.50
 -------- 20:00 0.20 0.24 1.87 0.45
 20.12.12 21:00 0.19 0.24 1.89 0.42
 -------- 22:00 0.17 0.24 1.94 0.47
 -------- 23:00 0.11 0.23 1.84 0.45
