 Date Time CO SO2 H2S NO2 CHX NO
 19.03.13 00:00 0.10 0.00 0.12 0.10 1.62 0.09
 -------- 01:00 0.06 0.00 0.21 0.08 1.59 0.05
 -------- 02:00 0.06 0.00 0.17 0.08 1.52 0.05
 -------- 03:00 0.04 0.00 0.25 0.08 1.50 0.05
 -------- 04:00 0.05 0.00 0.21 0.08 1.48 0.06
 19.03.13 05:00 0.06 0.00 0.21 0.09 1.47 0.05
 -------- 06:00 0.07 0.00 0.21 0.09 1.50 0.05
 -------- 07:00 0.11 0.00 0.21 0.10 1.60 0.07
 -------- 08:00 0.14 0.00 0.25 0.10 1.64 0.08
 -------- 09:00 0.13 0.00 0.25 0.10 1.56 0.07
 19.03.13 10:00 0.15 0.00 0.25 0.10 1.58 0.09
 -------- 11:00 0.17 0.00 0.25 0.10 1.71 0.10
 -------- 12:00 0.15 0.00 0.25 0.10 1.69 0.08
 -------- 13:00 0.21 0.01 0.25 0.12 1.80 0.11
 -------- 14:00 0.19 0.01 0.25 0.11 1.77 0.11
 19.03.13 15:00 0.19 0.01 0.25 0.12 1.80 0.12
 -------- 16:00 0.15 0.00 0.25 0.11 1.66 0.08
 -------- 17:00 0.17 0.01 0.31 0.11 1.71 0.13
 -------- 18:00 0.09 0.01 0.33 0.09 1.66 0.05
 -------- 19:00 0.08 0.01 0.25 0.08 1.58 0.05
 19.03.13 20:00 0.11 0.01 0.25 0.10 1.56 0.08
 -------- 21:00 0.14 0.01 0.25 0.11 1.57 0.12
 -------- 22:00 0.15 0.01 0.25 0.11 1.60 0.13
 -------- 23:00 0.13 0.01 0.25 0.12 1.58 0.15
 -------- 00:00 0.12 0.00 0.21 0.11 1.63 0.14
 20.03.13 01:00 0.09 0.00 0.25 0.10 1.63 0.11
 -------- 02:00 0.05 0.00 0.25 0.10 1.65 0.10
 -------- 03:00 0.06 0.00 0.25 0.10 1.65 0.10
 -------- 04:00 0.05 0.00 0.25 0.10 1.62 0.10
 -------- 05:00 0.07 0.00 0.25 0.10 1.59 0.11
 20.03.13 06:00 0.10 0.00 0.21 0.11 1.66 0.14
 -------- 07:00 0.17 0.00 0.25 0.11 1.80 0.17
 -------- 08:00 0.19 0.00 0.25 0.11 1.87 0.16
 -------- 09:00 0.19 0.00 0.25 0.12 1.90 0.18
 -------- 10:00 0.19 0.00 0.25 0.12 1.86 0.20
 20.03.13 11:00 0.18 0.00 0.25 0.12 1.75 0.19
 -------- 12:00 0.17 0.01 0.25 0.12 1.70 0.17
 -------- 13:00 0.17 0.01 0.25 0.12 1.71 0.17
 -------- 14:00 0.16 0.01 0.25 0.12 1.67 0.16
 -------- 15:00 0.16 0.01 0.25 0.12 1.65 0.15
 20.03.13 16:00 0.15 0.01 0.21 0.11 1.65 0.15
 -------- 17:00 0.17 ---- ---- 0.82 1.69 0.22
 -------- 18:00 0.11 0.00 0.12 0.27 1.70 0.14
 -------- 19:00 0.14 0.00 0.12 0.27 1.69 0.13
 -------- 20:00 0.16 0.00 0.12 0.28 1.74 0.15
 20.03.13 21:00 0.24 0.00 0.12 0.29 1.87 0.17
 -------- 22:00 0.15 0.00 0.12 0.27 1.68 0.21
 -------- 23:00 0.10 0.00 0.12 0.25 1.56 0.23
