 Date Time CO NO2 CHX NO
 21.12.12 00:00 0.12 0.23 1.90 0.55
 -------- 01:00 0.12 0.23 1.94 0.48
 -------- 02:00 0.12 0.22 1.95 0.45
 -------- 03:00 0.08 0.20 1.87 0.36
 -------- 04:00 0.08 0.19 1.84 0.32
 21.12.12 05:00 0.09 0.20 1.90 0.29
 -------- 06:00 0.09 0.20 1.95 0.30
 -------- 07:00 0.13 0.21 2.00 0.43
 -------- 08:00 0.18 0.23 2.11 0.49
 -------- 09:00 0.19 0.23 ---- 0.49
 21.12.12 10:00 0.26 0.24 ---- 0.61
 -------- 11:00 0.24 0.25 ---- 0.66
 -------- 12:00 0.25 0.26 ---- 0.70
 -------- 13:00 0.24 0.26 ---- 0.66
 -------- 14:00 0.23 0.27 ---- 0.72
 21.12.12 15:00 0.25 0.27 ---- 0.79
 -------- 16:00 0.27 0.27 ---- 0.76
 -------- 17:00 0.18 0.22 ---- 0.36
 -------- 18:00 0.15 0.22 ---- 0.31
 -------- 19:00 0.16 0.22 ---- 0.32
 21.12.12 20:00 0.20 0.22 ---- 0.36
 -------- 21:00 0.22 0.21 ---- 0.33
 -------- 22:00 0.27 0.21 ---- 0.43
 -------- 23:00 0.26 0.21 ---- 0.46
 -------- 00:00 0.20 0.21 ---- 0.43
 22.12.12 01:00 0.54 0.20 ---- 0.43
 -------- 02:00 0.34 0.20 ---- 0.35
 -------- 03:00 0.14 0.20 ---- 0.32
 -------- 04:00 0.12 0.20 ---- 0.29
 -------- 05:00 0.12 0.20 ---- 0.31
 22.12.12 06:00 0.13 0.21 ---- 0.32
 -------- 07:00 0.16 0.23 ---- 0.32
 -------- 08:00 0.15 0.23 ---- 0.41
 -------- 09:00 0.16 0.25 ---- 0.39
 -------- 10:00 0.18 0.23 ---- 0.44
 22.12.12 11:00 0.22 0.24 ---- 0.42
 -------- 12:00 0.22 0.24 ---- 0.42
 -------- 13:00 0.25 0.26 ---- 0.48
 -------- 14:00 0.23 0.26 ---- 0.44
 -------- 15:00 0.24 0.28 ---- 0.45
 22.12.12 16:00 0.23 0.27 0.73 0.39
 -------- 17:00 0.19 0.27 1.70 0.36
 -------- 18:00 0.18 0.24 1.74 0.32
 -------- 19:00 0.15 0.24 1.72 0.30
 -------- 20:00 0.13 0.24 1.69 0.30
 22.12.12 21:00 0.15 0.23 1.68 0.29
 -------- 22:00 0.14 0.22 1.69 0.29
 -------- 23:00 0.15 0.20 1.70 0.27
