 Date Time CO NO2 CHX NO
 28.10.12 12:00 0.20 0.21 1.56 0.34
 -------- 13:00 0.20 0.19 1.52 0.32
 -------- 14:00 0.19 0.18 1.51 0.28
 -------- 15:00 0.21 0.19 1.55 0.34
 -------- 16:00 0.23 0.19 1.59 0.36
 28.10.12 17:00 0.22 0.19 1.62 0.35
 -------- 18:00 0.20 0.18 1.62 0.34
 -------- 19:00 0.23 0.17 1.68 0.39
 -------- 20:00 0.34 0.18 1.75 0.61
 -------- 21:00 0.33 0.17 1.82 0.58
 28.10.12 22:00 0.29 0.15 1.80 0.47
 -------- 23:00 0.25 0.15 1.79 0.41
 -------- 00:00 0.15 0.17 1.90 0.26
 -------- 01:00 0.03 0.10 1.54 0.04
 -------- 02:00 0.02 0.07 1.42 0.05
 29.10.12 03:00 ---- 0.05 1.40 0.02
 -------- 04:00 ---- 0.04 1.39 0.01
 -------- 05:00 ---- 0.06 1.39 0.04
 -------- 06:00 0.02 0.08 1.40 0.08
 -------- 07:00 0.09 0.10 1.44 0.15
 29.10.12 08:00 0.10 0.11 1.44 0.13
 -------- 09:00 0.09 0.11 1.42 0.09
 -------- 10:00 0.11 0.14 1.43 0.15
 -------- 11:00 0.09 0.14 1.41 0.12
 -------- 12:00 0.10 0.14 1.41 0.11
 29.10.12 13:00 0.14 0.15 1.44 0.17
 -------- 14:00 0.13 0.16 1.43 0.15
 -------- 15:00 0.15 0.16 1.45 0.19
 -------- 16:00 0.16 0.17 1.47 0.22
 -------- 17:00 0.15 0.15 1.46 0.17
 29.10.12 18:00 0.15 0.16 1.51 0.16
 -------- 19:00 0.14 0.16 1.49 0.15
 -------- 20:00 0.13 0.14 1.50 0.12
 -------- 21:00 0.19 0.17 1.50 0.24
 -------- 22:00 0.19 0.18 1.47 0.28
 29.10.12 23:00 0.16 0.17 1.46 0.27
 -------- 00:00 0.11 0.16 1.43 0.19
 -------- 01:00 0.08 0.16 1.43 0.18
 -------- 02:00 0.05 0.13 1.41 0.12
 -------- 03:00 0.05 0.11 1.41 0.08
 30.10.12 04:00 0.05 0.12 1.40 0.09
 -------- 05:00 0.03 0.10 1.40 0.07
 -------- 06:00 0.05 0.13 1.42 0.11
 -------- 07:00 0.10 0.16 1.45 0.19
 -------- 08:00 0.12 0.16 1.46 0.19
 30.10.12 09:00 0.15 0.17 1.49 0.23
 -------- 10:00 0.17 0.17 1.52 0.24
 -------- 11:00 0.17 0.18 1.52 0.26
