 Date Time CO NO2 CHX NO
 19.11.12 00:00 0.04 0.06 1.37 0.02
 -------- 01:00 0.03 0.06 1.38 0.02
 -------- 02:00 0.03 0.03 1.37 0.01
 -------- 03:00 0.03 0.04 1.37 0.01
 -------- 04:00 0.03 0.02 1.36 0.01
 19.11.12 05:00 0.03 0.03 1.37 0.02
 -------- 06:00 0.03 0.05 1.38 0.03
 -------- 07:00 0.07 0.08 1.40 0.07
 -------- 08:00 0.07 0.09 1.30 0.06
 -------- 09:00 0.09 0.07 1.41 0.07
 19.11.12 10:00 0.07 0.08 1.41 0.07
 -------- 11:00 0.09 0.09 1.43 0.11
 -------- 12:00 0.09 0.10 1.44 0.11
 -------- 13:00 0.09 0.10 1.44 0.09
 -------- 14:00 0.09 0.11 1.45 0.12
 19.11.12 15:00 0.11 0.11 1.47 0.12
 -------- 16:00 0.09 0.10 1.45 0.09
 -------- 17:00 0.11 0.12 1.46 0.11
 -------- 18:00 0.11 0.10 1.46 0.10
 -------- 19:00 0.09 0.09 1.44 0.07
 19.11.12 20:00 0.10 0.08 1.45 0.07
 -------- 21:00 0.10 0.09 1.46 0.08
 -------- 22:00 0.08 0.07 1.45 0.09
 -------- 23:00 0.08 0.06 1.45 0.07
 -------- 00:00 0.05 0.06 1.43 0.07
 20.11.12 01:00 0.05 0.06 1.42 0.07
 -------- 02:00 0.06 0.07 1.45 0.07
 -------- 03:00 0.07 0.05 1.44 0.04
 -------- 04:00 0.04 0.04 1.42 0.02
 -------- 05:00 0.06 0.05 1.42 0.07
 20.11.12 06:00 0.08 0.06 1.45 0.16
 -------- 07:00 0.13 0.08 1.48 0.22
 -------- 08:00 0.16 0.08 1.49 0.22
 -------- 09:00 0.16 0.09 1.50 0.22
 -------- 10:00 0.17 0.09 1.52 0.22
 20.11.12 11:00 0.15 0.08 1.49 0.21
 -------- 12:00 0.13 0.08 1.48 0.17
 -------- 13:00 0.17 0.10 1.49 0.18
 -------- 14:00 0.14 0.11 1.48 0.16
 -------- 15:00 0.13 0.12 1.45 0.12
 20.11.12 16:00 0.19 0.15 1.50 0.15
 -------- 17:00 0.16 0.14 1.48 0.13
 -------- 18:00 0.14 0.12 1.47 0.08
 -------- 19:00 0.18 0.15 1.49 0.15
 -------- 20:00 0.13 0.12 1.48 0.08
 20.11.12 21:00 0.19 0.15 1.52 0.16
 -------- 22:00 0.13 0.13 1.46 0.13
 -------- 23:00 0.08 0.09 1.42 0.06
