 Date Time CO NO2 CHX NO
 02.11.12 12:00 0.16 0.17 1.54 0.30
 -------- 13:00 0.13 0.16 1.52 0.24
 -------- 14:00 0.15 0.18 1.54 0.27
 -------- 15:00 0.15 0.18 1.60 0.24
 -------- 16:00 0.13 0.18 1.49 0.20
 02.11.12 17:00 0.14 0.18 1.55 0.20
 -------- 18:00 0.11 0.17 1.54 0.16
 -------- 19:00 0.12 0.17 1.54 0.14
 -------- 20:00 0.11 0.16 1.42 0.15
 -------- 21:00 0.12 0.14 1.49 0.13
 02.11.12 22:00 0.13 0.14 1.49 0.15
 -------- 23:00 0.11 0.14 1.52 0.13
 -------- 00:00 0.08 0.14 1.50 0.11
 -------- 01:00 0.07 0.14 1.43 0.11
 -------- 02:00 0.06 0.13 1.44 0.09
 03.11.12 03:00 0.05 0.11 1.51 0.07
 -------- 04:00 0.04 0.10 1.54 0.06
 -------- 05:00 0.05 0.12 1.49 0.10
 -------- 06:00 0.05 0.12 1.48 0.10
 -------- 07:00 0.07 0.13 1.47 0.12
 03.11.12 08:00 0.08 0.13 1.52 0.10
 -------- 09:00 0.10 0.14 1.48 0.14
 -------- 10:00 0.11 0.16 1.51 0.17
 -------- 11:00 0.13 0.17 1.53 0.21
 -------- 12:00 0.11 0.17 1.58 0.15
 03.11.12 13:00 0.09 0.15 1.52 0.11
 -------- 14:00 0.09 0.15 1.50 0.11
 -------- 15:00 0.09 0.14 1.50 0.10
 -------- 16:00 0.11 0.14 1.48 0.12
 -------- 17:00 0.11 0.14 1.48 0.12
 03.11.12 18:00 0.11 0.14 1.50 0.13
 -------- 19:00 0.09 0.12 1.48 0.11
 -------- 20:00 0.06 0.09 1.44 0.05
 -------- 21:00 0.06 0.09 1.43 0.06
 -------- 22:00 0.07 0.09 1.45 0.07
 03.11.12 23:00 0.07 0.09 1.51 0.09
 -------- 00:00 0.07 0.08 1.43 0.09
 -------- 01:00 0.05 0.07 1.42 0.07
 -------- 02:00 0.04 0.06 1.42 0.04
 -------- 03:00 0.05 0.07 1.43 0.04
 04.11.12 04:00 0.06 0.07 1.43 0.05
 -------- 05:00 0.05 0.08 1.43 0.05
 -------- 06:00 0.06 0.08 1.42 0.04
 -------- 07:00 0.06 0.08 1.51 0.04
 -------- 08:00 0.06 0.08 1.42 0.04
 04.11.12 09:00 0.06 0.10 1.40 0.05
 -------- 10:00 0.07 0.10 1.41 0.06
 -------- 11:00 0.06 0.09 1.42 0.04
