 Date Time CO NO2 CHX NO
 20.12.12 12:00 0.23 0.29 2.04 0.75
 -------- 13:00 0.25 0.31 2.07 0.75
 -------- 14:00 0.26 0.33 2.17 0.88
 -------- 15:00 0.27 0.32 2.11 0.77
 -------- 16:00 0.27 0.31 2.21 0.63
 20.12.12 17:00 0.28 0.29 2.14 0.70
 -------- 18:00 0.22 0.27 2.00 0.57
 -------- 19:00 0.22 0.27 1.91 0.50
 -------- 20:00 0.20 0.24 1.87 0.45
 -------- 21:00 0.19 0.24 1.89 0.42
 20.12.12 22:00 0.17 0.24 1.94 0.47
 -------- 23:00 0.11 0.23 1.84 0.45
 -------- 00:00 0.12 0.23 1.89 0.53
 -------- 01:00 0.12 0.23 1.94 0.48
 -------- 02:00 0.12 0.22 1.95 0.45
 21.12.12 03:00 0.08 0.20 1.87 0.36
 -------- 04:00 0.08 0.19 1.84 0.32
 -------- 05:00 0.09 0.20 1.90 0.29
 -------- 06:00 0.09 0.20 1.95 0.30
 -------- 07:00 0.13 0.21 2.00 0.43
 21.12.12 08:00 0.18 0.23 2.11 0.49
 -------- 09:00 0.19 0.23 ---- 0.49
 -------- 10:00 0.26 0.24 ---- 0.61
 -------- 11:00 0.24 0.25 ---- 0.66
 -------- 12:00 0.25 0.26 ---- 0.70
 21.12.12 13:00 0.24 0.26 ---- 0.66
 -------- 14:00 0.23 0.27 ---- 0.72
 -------- 15:00 0.25 0.27 ---- 0.79
 -------- 16:00 0.27 0.27 ---- 0.76
 -------- 17:00 0.18 0.22 ---- 0.36
 21.12.12 18:00 0.15 0.22 ---- 0.31
 -------- 19:00 0.16 0.22 ---- 0.32
 -------- 20:00 0.20 0.22 ---- 0.36
 -------- 21:00 0.22 0.21 ---- 0.33
 -------- 22:00 0.27 0.21 ---- 0.43
 21.12.12 23:00 0.26 0.21 ---- 0.46
 -------- 00:00 0.20 0.21 ---- 0.43
 -------- 01:00 0.54 0.20 ---- 0.43
 -------- 02:00 0.34 0.20 ---- 0.35
 -------- 03:00 0.14 0.20 ---- 0.32
 22.12.12 04:00 0.12 0.20 ---- 0.29
 -------- 05:00 0.12 0.20 ---- 0.31
 -------- 06:00 0.13 0.21 ---- 0.32
 -------- 07:00 0.16 0.23 ---- 0.32
 -------- 08:00 0.15 0.23 ---- 0.41
 22.12.12 09:00 0.16 0.25 ---- 0.39
 -------- 10:00 0.18 0.23 ---- 0.44
 -------- 11:00 0.22 0.24 ---- 0.42
