 Date Time CO NO2 CHX NO
 17.09.12 12:00 0.16 0.10 1.46 0.14
 -------- 13:00 0.11 0.09 1.41 0.09
 -------- 14:00 0.15 0.10 1.40 0.11
 -------- 15:00 0.13 0.09 1.39 0.08
 -------- 16:00 0.19 0.12 1.42 0.13
 17.09.12 17:00 0.25 0.14 1.54 0.15
 -------- 18:00 0.24 0.12 1.52 0.12
 -------- 19:00 0.36 0.16 1.64 0.23
 -------- 20:00 0.41 0.15 1.86 0.25
 -------- 21:00 0.55 0.15 2.07 0.37
 17.09.12 22:00 0.72 0.14 2.20 0.55
 -------- 23:00 0.89 0.15 2.36 0.84
 -------- 00:00 0.73 0.13 2.43 0.76
 -------- 01:00 0.39 0.14 2.05 0.54
 -------- 02:00 0.38 0.15 2.01 0.67
 18.09.12 03:00 0.27 0.12 2.08 0.48
 -------- 04:00 0.22 0.12 1.96 0.45
 -------- 05:00 0.10 0.10 1.75 0.25
 -------- 06:00 0.11 0.11 1.74 0.29
 -------- 07:00 0.13 0.12 1.67 0.25
 18.09.12 08:00 0.17 0.11 1.64 0.23
 -------- 09:00 0.17 0.12 1.67 0.24
 -------- 10:00 0.18 0.12 1.60 0.19
 -------- 11:00 0.23 0.13 1.62 0.23
 -------- 12:00 0.20 0.13 1.50 0.18
 18.09.12 13:00 0.12 0.11 1.47 0.09
 -------- 14:00 0.09 0.09 1.40 0.06
 -------- 15:00 0.11 0.12 1.42 0.09
 -------- 16:00 0.11 0.10 1.41 0.06
 -------- 17:00 0.14 0.13 1.41 0.10
 18.09.12 18:00 0.15 0.13 1.44 0.09
 -------- 19:00 0.17 0.14 1.50 0.10
 -------- 20:00 0.18 0.15 1.54 0.10
 -------- 21:00 0.23 0.16 1.61 0.15
 -------- 22:00 0.26 0.15 1.69 0.20
 18.09.12 23:00 0.23 0.15 1.80 0.21
 -------- 00:00 0.18 0.14 1.71 0.17
 -------- 01:00 0.14 0.13 1.69 0.14
 -------- 02:00 0.11 0.13 1.71 0.14
 -------- 03:00 0.10 0.13 1.64 0.13
 19.09.12 04:00 0.11 0.14 1.65 0.21
 -------- 05:00 0.17 0.14 1.72 0.29
 -------- 06:00 0.25 0.16 1.76 0.43
 -------- 07:00 0.21 0.15 1.65 0.26
 -------- 08:00 0.28 0.15 1.77 0.30
 19.09.12 09:00 0.32 0.16 1.71 0.29
 -------- 10:00 0.29 0.17 1.65 0.29
 -------- 11:00 0.15 0.14 1.49 0.11
