 Date Time CO SO2 H2S NO2 CHX NO
 10.02.13 12:00 0.10 0.00 ---- 0.14 1.56 0.11
 -------- 13:00 0.09 0.00 ---- 0.12 1.56 0.10
 -------- 14:00 0.11 0.00 0.12 0.12 1.58 0.10
 -------- 15:00 0.12 0.01 0.17 0.13 1.64 0.13
 -------- 16:00 0.10 0.01 0.21 0.12 1.58 0.09
 10.02.13 17:00 0.10 0.01 0.25 0.13 1.58 0.08
 -------- 18:00 0.10 0.01 0.25 0.13 1.56 0.09
 -------- 19:00 0.11 0.01 0.25 0.13 1.57 0.10
 -------- 20:00 0.11 0.01 0.25 0.13 1.57 0.10
 -------- 21:00 0.11 0.01 0.25 0.13 1.57 0.10
 10.02.13 22:00 0.09 0.01 0.25 0.13 1.55 0.10
 -------- 23:00 0.05 0.01 0.25 0.10 1.50 0.04
 -------- 00:00 0.05 0.01 0.19 0.10 1.52 0.03
 -------- 01:00 0.04 ---- ---- 0.09 1.53 0.03
 -------- 02:00 0.04 ---- ---- 0.08 1.48 0.02
 11.02.13 03:00 0.03 ---- ---- 0.10 1.47 0.01
 -------- 04:00 0.02 ---- ---- 0.10 1.49 0.02
 -------- 05:00 0.03 ---- ---- 0.10 1.53 0.03
 -------- 06:00 0.06 ---- ---- 0.11 1.55 0.07
 -------- 07:00 0.08 ---- ---- 0.12 1.56 0.09
 11.02.13 08:00 0.13 ---- ---- 0.16 1.61 0.13
 -------- 09:00 0.17 ---- ---- 0.16 1.67 0.20
 -------- 10:00 0.17 ---- ---- 0.16 1.69 0.22
 -------- 11:00 0.19 ---- ---- 0.17 1.68 0.26
 -------- 12:00 0.19 ---- ---- 0.16 1.73 0.29
 11.02.13 13:00 0.24 ---- ---- 0.17 1.78 0.32
 -------- 14:00 0.27 ---- ---- 0.19 1.83 0.39
 -------- 15:00 0.39 ---- ---- 0.22 2.04 0.59
 -------- 16:00 0.34 ---- ---- 0.21 1.94 0.48
 -------- 17:00 0.30 ---- ---- 0.21 1.80 0.37
 11.02.13 18:00 0.21 ---- ---- 0.18 1.75 0.28
 -------- 19:00 0.20 ---- ---- 0.17 1.81 0.24
 -------- 20:00 0.21 ---- ---- 0.16 1.91 0.25
 -------- 21:00 0.23 ---- ---- 0.15 1.75 0.30
 -------- 22:00 0.23 ---- ---- 0.15 1.75 0.35
 11.02.13 23:00 0.18 0.00 0.12 0.16 1.69 0.33
 -------- 00:00 0.15 0.00 0.12 0.17 1.64 0.29
 -------- 01:00 0.07 0.00 0.12 0.14 1.56 0.13
 -------- 02:00 0.03 0.00 0.12 0.13 1.52 0.09
 -------- 03:00 0.02 0.00 ---- 0.17 1.49 0.12
 12.02.13 04:00 0.04 0.00 ---- 0.17 1.55 0.15
 -------- 05:00 0.04 0.00 ---- 0.16 1.57 0.14
 -------- 06:00 0.07 0.00 ---- 0.14 1.57 0.17
 -------- 07:00 0.14 0.00 ---- 0.15 1.68 0.22
 -------- 08:00 0.19 0.00 ---- 0.14 1.71 0.22
 12.02.13 09:00 0.20 0.00 0.12 0.13 1.65 0.26
 -------- 10:00 0.21 0.01 0.12 0.14 1.63 0.27
 -------- 11:00 0.17 0.01 0.12 0.14 1.68 0.23
