 Date Time CO NO2 CHX NO
 18.10.12 00:00 0.05 0.11 1.60 0.15
 -------- 01:00 0.12 0.10 1.55 0.12
 -------- 02:00 0.07 0.10 1.47 0.05
 -------- 03:00 0.05 0.10 1.45 0.06
 -------- 04:00 0.11 0.11 1.61 0.21
 18.10.12 05:00 0.20 0.11 1.70 0.41
 -------- 06:00 0.30 0.11 1.76 0.48
 -------- 07:00 0.37 0.12 1.77 0.58
 -------- 08:00 0.29 0.10 1.90 0.36
 -------- 09:00 0.31 0.11 1.92 0.36
 18.10.12 10:00 0.40 0.13 2.59 0.60
 -------- 11:00 0.24 0.10 1.76 0.45
 -------- 12:00 0.25 0.09 1.60 0.44
 -------- 13:00 0.24 0.10 1.57 0.42
 -------- 14:00 0.21 0.09 1.56 0.35
 18.10.12 15:00 0.20 0.09 1.56 0.41
 -------- 16:00 0.25 0.10 1.58 0.47
 -------- 17:00 0.23 0.11 1.59 0.42
 -------- 18:00 0.15 0.13 1.53 0.24
 -------- 19:00 0.07 0.10 1.53 0.05
 18.10.12 20:00 0.08 0.07 1.58 0.06
 -------- 21:00 0.09 0.07 1.50 0.03
 -------- 22:00 0.11 0.07 1.53 0.06
 -------- 23:00 0.07 0.07 1.64 0.04
 -------- 00:00 0.16 0.09 1.65 0.24
 19.10.12 01:00 0.15 0.10 1.51 0.31
 -------- 02:00 0.12 0.09 1.50 0.24
 -------- 03:00 0.11 0.09 1.49 0.24
 -------- 04:00 0.09 0.08 1.54 0.19
 -------- 05:00 0.10 0.09 1.83 0.23
 19.10.12 06:00 0.15 0.09 1.85 0.30
 -------- 07:00 0.17 0.09 1.81 0.24
 -------- 08:00 0.24 0.09 1.80 0.31
 -------- 09:00 0.23 0.10 1.71 0.30
 -------- 10:00 0.22 0.09 1.61 0.28
 19.10.12 11:00 0.17 0.09 1.59 0.20
 -------- 12:00 0.13 0.09 1.52 0.15
 -------- 13:00 0.16 0.10 1.59 0.19
 -------- 14:00 0.13 0.11 1.55 0.13
 -------- 15:00 0.14 ---- 1.55 ----
 19.10.12 16:00 0.11 ---- 1.48 ----
 -------- 17:00 0.13 ---- 1.51 ----
 -------- 18:00 0.13 ---- 1.51 ----
 -------- 19:00 0.11 ---- 1.49 ----
 -------- 20:00 0.11 ---- 1.47 ----
 19.10.12 21:00 0.08 ---- 1.43 ----
 -------- 22:00 0.06 ---- 1.43 ----
 -------- 23:00 0.08 ---- 1.44 ----
