 Date Time CO SO2 H2S NO2 CHX NO
 21.01.13 12:00 0.03 0.00 0.12 0.12 1.65 0.18
 -------- 13:00 0.04 0.00 0.17 0.12 1.65 0.15
 -------- 14:00 0.06 0.00 0.25 0.15 1.77 0.24
 -------- 15:00 0.10 0.01 0.25 0.17 1.79 0.22
 -------- 16:00 0.08 0.00 0.17 0.14 2.10 0.16
 21.01.13 17:00 0.03 0.00 0.12 0.14 2.30 0.08
 -------- 18:00 0.05 0.00 0.12 0.17 1.74 0.09
 -------- 19:00 0.08 0.00 0.12 0.19 1.68 0.12
 -------- 20:00 0.03 0.00 0.12 0.17 1.58 0.04
 -------- 21:00 0.05 0.00 0.12 0.17 1.64 0.06
 21.01.13 22:00 0.04 0.00 0.12 0.15 1.59 0.03
 -------- 23:00 0.02 0.00 0.12 0.13 1.57 0.04
 -------- 00:00 0.02 0.00 0.12 0.16 1.56 0.10
 -------- 01:00 ---- 0.00 0.12 0.13 1.52 0.04
 -------- 02:00 ---- 0.00 0.12 0.13 1.55 0.03
 22.01.13 03:00 ---- 0.00 0.12 0.10 1.50 0.01
 -------- 04:00 ---- 0.00 0.12 0.12 1.55 0.04
 -------- 05:00 0.02 0.00 ---- 0.19 1.53 0.13
 -------- 06:00 0.03 0.00 ---- 0.21 1.54 0.20
 -------- 07:00 0.04 ---- ---- 0.20 1.58 0.15
 22.01.13 08:00 0.10 ---- ---- 0.20 1.68 0.15
 -------- 09:00 0.11 ---- ---- 0.21 1.72 0.17
 -------- 10:00 0.12 ---- ---- 0.23 1.71 0.24
 -------- 11:00 0.09 ---- ---- 0.21 1.61 0.25
 -------- 12:00 0.09 ---- ---- 0.20 1.65 0.23
 22.01.13 13:00 0.10 ---- ---- 0.20 1.67 0.23
 -------- 14:00 0.10 ---- ---- 0.21 1.68 0.22
 -------- 15:00 0.04 ---- ---- 0.17 1.58 0.12
 -------- 16:00 0.04 0.00 ---- 0.15 1.60 0.11
 -------- 17:00 0.05 0.00 0.12 0.17 1.60 0.11
 22.01.13 18:00 0.05 0.00 0.12 0.19 1.59 0.10
 -------- 19:00 0.06 0.00 ---- 0.19 1.65 0.13
 -------- 20:00 0.08 ---- 0.12 0.20 1.65 0.16
 -------- 21:00 0.10 ---- 0.12 0.20 1.72 0.17
 -------- 22:00 0.08 ---- 0.12 0.20 1.63 0.12
 22.01.13 23:00 0.07 0.00 0.12 0.20 1.64 0.18
 -------- 00:00 ---- 0.00 0.12 0.17 1.54 0.10
 -------- 01:00 ---- 0.00 0.12 0.16 1.54 0.08
 -------- 02:00 ---- 0.00 0.12 0.15 1.51 0.07
 -------- 03:00 ---- 0.00 0.12 0.15 1.51 0.07
