 Date Time CO SO2 NO2 CHX NO
 23.09.12 12:00 0.06 0.02 0.24 1.43 0.03
 -------- 13:00 0.08 0.01 0.26 1.44 0.04
 -------- 14:00 0.08 0.01 0.26 1.46 0.05
 -------- 15:00 0.07 0.00 0.19 1.41 0.03
 -------- 16:00 0.07 0.00 0.17 1.41 0.02
 23.09.12 17:00 0.07 0.00 0.16 1.42 0.02
 -------- 18:00 0.06 0.00 0.13 1.39 0.02
 -------- 19:00 0.06 0.00 0.13 1.39 0.02
 -------- 20:00 0.07 0.00 0.13 1.40 0.02
 -------- 21:00 0.05 0.00 0.13 1.39 0.02
 23.09.12 22:00 0.05 0.00 0.14 1.39 0.01
 -------- 23:00 0.04 0.00 0.13 1.37 0.01
 -------- 00:00 0.03 0.00 0.12 1.43 0.01
 -------- 01:00 0.02 0.00 0.10 1.35 0.01
 -------- 02:00 0.02 0.00 0.09 1.35 0.01
 24.09.12 03:00 0.02 0.00 0.08 1.34 0.02
 -------- 04:00 0.02 0.00 0.07 1.35 0.01
 -------- 05:00 0.02 0.00 0.07 1.34 0.02
 -------- 06:00 0.02 0.00 0.07 1.34 0.01
 -------- 07:00 0.03 0.00 0.12 1.34 0.02
 24.09.12 08:00 0.04 0.00 0.19 1.35 0.02
 -------- 09:00 0.05 0.00 0.21 1.35 0.03
 -------- 10:00 0.04 0.00 0.17 1.35 0.02
 -------- 11:00 0.03 0.00 0.13 1.37 0.03
 -------- 12:00 0.02 0.00 0.13 1.41 0.02
 24.09.12 13:00 0.02 0.00 0.12 1.39 0.02
 -------- 14:00 0.02 0.00 0.09 1.34 0.02
 -------- 15:00 0.02 0.00 0.10 1.35 0.02
 -------- 16:00 0.02 0.00 0.11 1.37 0.02
 -------- 17:00 0.02 0.00 0.11 1.35 0.02
 24.09.12 18:00 0.02 0.00 0.10 1.33 0.02
 -------- 19:00 0.03 0.00 0.14 1.33 0.02
 -------- 20:00 0.02 0.00 0.12 1.33 0.01
 -------- 21:00 0.02 0.00 0.11 1.33 0.02
 -------- 22:00 0.02 0.00 0.12 1.34 0.02
 24.09.12 23:00 ---- 0.00 0.12 1.39 0.02
 -------- 00:00 ---- 0.00 0.11 1.33 0.02
 -------- 01:00 ---- 0.00 0.10 1.33 0.02
 -------- 02:00 ---- 0.00 0.08 1.33 0.02
 -------- 03:00 ---- 0.00 0.07 1.33 0.01
 25.09.12 04:00 ---- 0.00 0.06 1.32 0.01
 -------- 05:00 ---- 0.00 0.06 1.32 0.02
 -------- 06:00 ---- 0.00 0.07 1.32 0.02
 -------- 07:00 ---- 0.00 0.10 1.32 0.02
 -------- 08:00 0.02 0.00 0.14 1.33 0.02
 25.09.12 09:00 0.02 0.00 0.14 1.34 0.02
 -------- 10:00 ---- 0.00 0.15 1.34 0.02
 -------- 11:00 ---- 0.02 0.13 1.34 0.02
 -------- 12:00 ---- 0.01 0.10 1.34 0.02
