 Date Time CO SO2 NO2 CHX NO
 14.05.13 00:00 0.08 ---- 0.32 1.49 0.05
 -------- 01:00 0.07 ---- 0.28 1.54 0.07
 -------- 02:00 0.04 ---- 0.27 1.54 0.04
 -------- 03:00 0.02 ---- 0.28 1.53 0.03
 -------- 04:00 ---- ---- 0.27 1.58 0.02
 14.05.13 05:00 0.02 ---- 0.23 1.66 0.09
 -------- 06:00 0.02 ---- 0.19 1.70 0.11
 -------- 07:00 0.19 ---- 0.19 1.73 0.17
 -------- 08:00 0.15 0.00 0.26 1.54 0.08
 -------- 09:00 0.15 0.00 0.28 1.53 0.07
 14.05.13 10:00 0.19 0.00 0.38 1.64 0.10
 -------- 11:00 0.11 ---- 0.26 1.47 0.03
 -------- 12:00 0.07 ---- 0.15 1.33 0.02
 -------- 13:00 0.07 ---- 0.08 1.27 0.01
 -------- 14:00 0.10 ---- 0.06 1.25 0.01
 14.05.13 15:00 0.16 ---- 0.06 1.25 0.01
 -------- 16:00 0.19 ---- 0.07 1.25 0.01
 -------- 17:00 0.22 ---- 0.08 1.25 0.01
 -------- 18:00 0.23 ---- 0.06 1.24 0.01
 -------- 19:00 0.04 ---- 0.12 1.27 0.01
 14.05.13 20:00 0.15 ---- 0.34 1.46 0.09
 -------- 21:00 0.18 ---- 0.31 1.55 0.15
 -------- 22:00 ---- ---- 0.21 1.35 0.01
 -------- 23:00 0.05 ---- 0.34 1.46 0.04
 -------- 00:00 0.02 ---- 0.33 1.45 0.01
 15.05.13 01:00 ---- ---- 0.24 1.36 0.01
 -------- 02:00 ---- ---- 0.18 1.33 0.01
 -------- 03:00 ---- ---- 0.22 1.37 0.01
 -------- 04:00 ---- ---- 0.28 1.44 0.02
 -------- 05:00 ---- ---- 0.27 1.59 0.03
 15.05.13 06:00 ---- ---- 0.25 1.76 0.08
 -------- 07:00 0.16 ---- 0.23 1.78 0.14
 -------- 08:00 0.14 0.01 0.28 1.86 0.10
 -------- 09:00 0.11 0.01 0.29 1.79 0.07
 -------- 10:00 0.10 0.00 0.26 1.53 0.06
 15.05.13 11:00 0.17 0.02 0.28 1.74 0.05
 -------- 12:00 0.11 0.12 0.33 1.62 0.05
 -------- 13:00 0.12 0.12 0.33 1.57 0.03
 -------- 14:00 0.13 0.01 0.20 1.35 0.02
 -------- 15:00 0.15 ---- 0.15 1.33 0.01
 15.05.13 16:00 0.15 ---- 0.10 1.28 0.01
 -------- 17:00 0.19 ---- 0.14 1.35 0.01
 -------- 18:00 0.28 ---- 0.24 1.47 0.06
 -------- 19:00 0.21 ---- 0.28 1.49 0.06
 -------- 20:00 0.17 ---- 0.32 1.49 0.06
 15.05.13 21:00 0.04 ---- 0.22 1.36 0.01
 -------- 22:00 0.09 ---- 0.25 1.49 0.06
 -------- 23:00 0.09 ---- 0.29 1.46 0.07
