 Date Time CO SO2 NO2 CHX NO
 15.03.13 12:00 0.15 0.01 0.45 1.86 0.18
 -------- 13:00 0.14 0.01 0.42 1.68 0.15
 -------- 14:00 0.13 0.01 0.36 1.59 0.09
 -------- 15:00 0.10 0.01 0.34 1.55 0.06
 -------- 16:00 0.10 0.01 0.35 1.52 0.04
 15.03.13 17:00 0.10 0.00 0.35 1.52 0.03
 -------- 18:00 0.09 0.00 0.36 1.53 0.02
 -------- 19:00 0.07 0.00 0.32 1.54 0.02
 -------- 20:00 0.07 0.00 0.34 1.64 0.01
 -------- 21:00 0.08 0.00 0.36 1.70 0.01
 15.03.13 22:00 0.08 0.01 0.39 1.62 0.05
 -------- 23:00 0.09 0.00 0.41 1.58 0.08
 -------- 00:00 0.07 0.00 0.39 1.51 0.03
 -------- 01:00 0.03 0.00 0.33 1.44 0.00
 -------- 02:00 0.03 0.00 0.32 1.44 0.00
 16.03.13 03:00 0.03 0.00 0.30 1.47 0.01
 -------- 04:00 0.05 0.00 0.34 1.50 0.07
 -------- 05:00 0.09 0.00 0.35 1.56 0.09
 -------- 06:00 0.06 0.00 0.34 1.52 0.05
 -------- 07:00 0.08 0.00 0.34 1.53 0.07
 16.03.13 08:00 0.11 0.00 0.34 1.58 0.11
 -------- 09:00 0.13 0.00 0.35 1.57 0.11
 -------- 10:00 0.10 0.00 0.33 1.50 0.07
 -------- 11:00 0.09 0.00 0.32 1.47 0.06
 -------- 12:00 0.09 0.00 0.27 1.46 0.04
 16.03.13 13:00 0.07 0.01 0.22 1.43 0.02
 -------- 14:00 0.05 0.01 0.11 1.42 ----
 -------- 15:00 0.06 0.01 0.12 1.44 ----
 -------- 16:00 0.06 0.00 0.12 1.47 ----
 -------- 17:00 0.06 0.00 0.14 1.44 0.00
 16.03.13 18:00 0.06 0.00 0.12 1.43 ----
 -------- 19:00 0.09 0.00 0.13 1.44 ----
 -------- 20:00 0.10 0.00 0.12 1.43 ----
 -------- 21:00 0.10 0.00 0.11 1.44 ----
 -------- 22:00 0.10 0.00 0.13 1.44 ----
 16.03.13 23:00 0.10 0.00 0.12 1.44 ----
 -------- 00:00 0.10 0.00 0.17 1.44 ----
 -------- 01:00 0.09 0.00 0.14 1.43 ----
 -------- 02:00 0.08 0.00 0.13 1.43 ----
 -------- 03:00 0.08 0.00 0.11 1.41 ----
 17.03.13 04:00 0.08 0.01 0.09 1.39 ----
 -------- 05:00 0.08 0.00 0.09 1.39 ----
 -------- 06:00 0.08 0.00 0.09 1.38 ----
 -------- 07:00 0.06 0.01 0.09 1.38 ----
 -------- 08:00 0.05 0.00 0.09 1.38 ----
 17.03.13 09:00 0.06 0.00 0.12 1.38 ----
 -------- 10:00 0.06 0.00 0.12 1.38 ----
 -------- 11:00 0.06 0.00 0.12 1.39 ----
