 Date Time CO SO2 NO2 CHX NO
 19.11.12 12:00 ---- 0.00 0.10 1.56 ----
 -------- 13:00 ---- 0.00 0.11 1.58 ----
 -------- 14:00 ---- 0.00 0.11 1.59 ----
 -------- 15:00 ---- 0.00 0.12 1.61 ----
 -------- 16:00 ---- 0.00 0.12 1.60 ----
 19.11.12 17:00 ---- 0.00 0.14 1.66 ----
 -------- 18:00 0.02 0.00 0.14 1.69 0.00
 -------- 19:00 0.03 0.00 0.14 1.72 ----
 -------- 20:00 0.04 0.00 0.15 1.72 ----
 -------- 21:00 0.04 0.00 0.15 1.70 0.01
 19.11.12 22:00 0.04 0.00 0.13 1.71 ----
 -------- 23:00 0.04 0.00 0.13 1.73 ----
 -------- 00:00 0.04 0.00 0.13 1.74 ----
 -------- 01:00 0.04 0.00 0.12 1.75 ----
 -------- 02:00 0.04 0.00 0.11 1.76 ----
 20.11.12 03:00 0.04 0.00 0.11 1.77 ----
 -------- 04:00 0.04 0.00 0.11 1.79 ----
 -------- 05:00 0.04 0.00 0.11 1.79 ----
 -------- 06:00 0.05 0.00 0.11 1.81 0.00
 -------- 07:00 0.05 0.00 0.12 1.84 0.02
 20.11.12 08:00 0.05 0.00 0.13 1.88 0.04
 -------- 09:00 0.06 0.00 0.13 1.91 0.05
 -------- 10:00 0.06 0.00 0.13 1.93 0.05
 -------- 11:00 0.05 0.00 0.13 1.94 0.05
 -------- 12:00 0.09 0.00 0.15 1.95 0.08
 20.11.12 13:00 0.06 0.00 0.16 1.96 0.07
 -------- 14:00 0.06 0.00 0.18 1.94 0.06
 -------- 15:00 0.05 0.00 0.19 1.93 0.04
 -------- 16:00 0.04 0.00 0.19 1.92 0.01
 -------- 17:00 0.04 0.00 0.18 1.91 0.01
 20.11.12 18:00 0.04 0.00 0.20 1.93 ----
 -------- 19:00 0.08 0.00 0.21 1.92 0.00
 -------- 20:00 0.12 0.00 0.21 1.92 0.00
 -------- 21:00 0.11 0.00 0.18 1.92 ----
 -------- 22:00 0.10 0.00 0.13 1.92 ----
 20.11.12 23:00 0.10 0.00 0.12 1.92 ----
 -------- 00:00 0.08 0.00 0.10 1.89 ----
 -------- 01:00 0.08 0.00 0.08 1.90 ----
 -------- 02:00 0.08 0.00 0.07 1.91 ----
 -------- 03:00 0.08 0.00 0.07 1.90 ----
 21.11.12 04:00 0.08 0.00 0.06 1.96 ----
 -------- 05:00 0.08 0.00 0.06 1.95 ----
 -------- 06:00 0.08 0.00 0.09 1.93 ----
 -------- 07:00 0.05 0.00 0.20 1.97 0.01
 -------- 08:00 0.04 0.00 0.24 2.08 0.02
 21.11.12 09:00 0.03 0.00 0.23 2.02 0.02
 -------- 10:00 0.04 0.00 0.21 2.01 0.01
 -------- 11:00 0.03 0.00 0.20 2.08 0.01
