 Date Time CO SO2 NO2 CHX NO
 21.10.12 00:00 0.02 0.00 0.08 1.40 0.01
 -------- 01:00 0.02 0.00 0.04 1.38 0.01
 -------- 02:00 ---- 0.00 0.02 1.38 0.02
 -------- 03:00 ---- 0.00 ---- 1.39 0.01
 -------- 04:00 ---- 0.00 ---- 1.39 0.01
 21.10.12 05:00 ---- 0.00 ---- 1.37 0.02
 -------- 06:00 ---- 0.00 ---- 1.39 0.02
 -------- 07:00 ---- 0.00 ---- 1.33 0.02
 -------- 08:00 0.02 0.00 ---- 1.34 0.01
 -------- 09:00 0.02 0.00 ---- 1.40 0.02
 21.10.12 10:00 0.02 0.00 0.02 1.33 0.02
 -------- 11:00 0.02 0.00 ---- 1.34 0.02
 -------- 12:00 0.02 0.00 ---- 1.34 0.02
 -------- 13:00 0.02 0.00 ---- 1.34 0.02
 -------- 14:00 0.02 0.00 0.01 1.35 0.02
 21.10.12 15:00 0.02 0.00 0.01 1.35 0.02
 -------- 16:00 0.02 0.00 0.01 1.36 0.02
 -------- 17:00 0.02 0.00 0.01 1.37 0.02
 -------- 18:00 0.03 0.00 0.02 1.37 0.01
 -------- 19:00 0.04 0.00 0.06 1.37 0.01
 21.10.12 20:00 0.02 0.00 0.03 1.37 0.02
 -------- 21:00 0.02 0.00 0.01 1.38 0.02
 -------- 22:00 0.02 0.00 ---- 1.36 0.01
 -------- 23:00 0.02 0.00 ---- 1.36 0.01
 -------- 00:00 0.02 0.00 ---- 1.37 0.02
 22.10.12 01:00 ---- 0.00 ---- 1.37 0.01
 -------- 02:00 0.02 0.00 ---- 1.38 0.02
 -------- 03:00 0.02 0.00 ---- 1.38 0.02
 -------- 04:00 ---- 0.00 ---- 1.36 0.02
 -------- 05:00 ---- 0.00 ---- 1.38 0.01
 22.10.12 06:00 0.02 0.00 ---- 1.37 0.01
 -------- 07:00 0.02 0.00 0.02 1.38 0.01
 -------- 08:00 0.07 0.00 0.07 1.42 0.02
 -------- 09:00 0.08 0.00 0.13 1.44 0.03
 -------- 10:00 0.08 0.00 0.14 1.46 0.04
 22.10.12 11:00 0.08 0.00 0.13 1.49 0.05
 -------- 12:00 0.05 0.00 0.14 1.46 0.05
 -------- 13:00 0.04 0.00 0.07 1.39 0.04
 -------- 14:00 0.04 0.00 0.06 1.37 0.04
 -------- 15:00 0.03 0.00 0.12 1.36 0.03
 22.10.12 16:00 0.03 0.00 0.14 1.35 0.03
 -------- 17:00 0.03 0.00 0.14 1.36 0.02
 -------- 18:00 0.02 0.00 0.12 1.35 0.02
 -------- 19:00 0.03 0.00 0.09 1.36 0.02
 -------- 20:00 0.06 0.00 0.14 1.36 0.02
 22.10.12 21:00 0.05 0.00 0.13 1.35 0.02
 -------- 22:00 0.05 0.00 0.07 1.35 0.02
 -------- 23:00 0.04 0.00 0.07 1.34 0.02
 -------- 00:00 0.04 0.00 0.09 1.36 0.02
