 Date Time CO SO2 NO2 CHX NO
 26.03.13 12:00 0.06 0.01 0.16 1.41 0.01
 -------- 13:00 0.06 0.01 0.15 1.40 0.01
 -------- 14:00 0.06 0.01 0.12 1.38 0.01
 -------- 15:00 0.06 0.01 0.10 1.37 ----
 -------- 16:00 0.06 0.01 ---- 1.38 ----
 26.03.13 17:00 0.06 0.01 ---- 1.37 ----
 -------- 18:00 0.06 0.01 ---- 1.38 ----
 -------- 19:00 0.04 0.00 ---- 1.37 ----
 -------- 20:00 0.04 0.01 ---- 1.40 ----
 -------- 21:00 0.04 0.00 ---- 1.42 ----
 26.03.13 22:00 0.05 0.00 ---- 1.43 ----
 -------- 23:00 0.05 0.01 ---- 1.46 ----
 -------- 00:00 0.04 0.01 ---- 1.45 ----
 -------- 01:00 0.04 0.01 ---- 1.45 ----
 -------- 02:00 0.04 0.01 ---- 1.44 ----
 27.03.13 03:00 0.05 0.00 ---- 1.47 ----
 -------- 04:00 0.04 0.00 ---- 1.44 ----
 -------- 05:00 0.05 0.00 ---- 1.43 ----
 -------- 06:00 0.05 0.00 ---- 1.45 ----
 -------- 07:00 0.12 0.00 ---- 1.48 ----
 27.03.13 08:00 0.15 0.00 ---- 1.52 ----
 -------- 09:00 0.14 0.01 ---- 1.52 ----
 -------- 10:00 0.13 0.01 ---- 1.49 ----
 -------- 11:00 0.11 0.01 ---- 1.45 ----
 -------- 12:00 0.09 0.01 ---- 1.42 ----
 27.03.13 13:00 0.08 0.01 ---- 1.39 ----
 -------- 14:00 0.08 0.00 ---- 1.38 ----
 -------- 15:00 0.08 0.00 ---- 1.38 ----
 -------- 16:00 0.08 0.00 ---- 1.38 ----
 -------- 17:00 0.07 0.00 ---- 1.38 ----
 27.03.13 18:00 0.08 0.00 ---- 1.39 ----
 -------- 19:00 0.05 0.00 ---- 1.40 ----
 -------- 20:00 0.04 0.00 ---- 1.41 ----
 -------- 21:00 0.09 0.01 ---- 1.52 ----
 -------- 22:00 0.07 0.00 ---- 1.45 ----
 27.03.13 23:00 0.06 0.01 ---- 1.44 ----
 -------- 00:00 0.07 0.00 ---- 1.48 ----
 -------- 01:00 0.07 0.01 ---- 1.50 ----
 -------- 02:00 0.06 0.00 ---- 1.49 ----
 -------- 03:00 0.04 0.01 ---- 1.47 ----
 28.03.13 04:00 0.04 0.00 ---- 1.45 ----
 -------- 05:00 0.04 0.00 ---- 1.46 ----
 -------- 06:00 0.05 0.01 ---- 1.44 ----
 -------- 07:00 0.07 0.00 ---- 1.48 ----
 -------- 08:00 0.11 0.01 ---- 1.52 ----
 28.03.13 09:00 0.12 0.01 ---- 1.53 ----
 -------- 10:00 0.11 0.01 ---- 1.50 ----
 -------- 11:00 0.10 0.01 ---- 1.48 ----
