 Date Time CO SO2 NO2 CHX NO
 24.09.12 00:00 0.02 0.00 0.09 1.46 0.01
 -------- 01:00 0.02 0.00 0.10 1.35 0.01
 -------- 02:00 0.02 0.00 0.09 1.35 0.01
 -------- 03:00 0.02 0.00 0.08 1.34 0.02
 -------- 04:00 0.02 0.00 0.07 1.35 0.01
 24.09.12 05:00 0.02 0.00 0.07 1.34 0.02
 -------- 06:00 0.02 0.00 0.07 1.34 0.01
 -------- 07:00 0.03 0.00 0.12 1.34 0.02
 -------- 08:00 0.04 0.00 0.19 1.35 0.02
 -------- 09:00 0.05 0.00 0.21 1.35 0.03
 24.09.12 10:00 0.04 0.00 0.17 1.35 0.02
 -------- 11:00 0.03 0.00 0.13 1.37 0.03
 -------- 12:00 0.02 0.00 0.13 1.41 0.02
 -------- 13:00 0.02 0.00 0.12 1.39 0.02
 -------- 14:00 0.02 0.00 0.09 1.34 0.02
 24.09.12 15:00 0.02 0.00 0.10 1.35 0.02
 -------- 16:00 0.02 0.00 0.11 1.37 0.02
 -------- 17:00 0.02 0.00 0.11 1.35 0.02
 -------- 18:00 0.02 0.00 0.10 1.33 0.02
 -------- 19:00 0.03 0.00 0.14 1.33 0.02
 24.09.12 20:00 0.02 0.00 0.12 1.33 0.01
 -------- 21:00 0.02 0.00 0.11 1.33 0.02
 -------- 22:00 0.02 0.00 0.12 1.34 0.02
 -------- 23:00 ---- 0.00 0.12 1.39 0.02
 -------- 00:00 ---- 0.00 0.11 1.33 0.02
 25.09.12 01:00 ---- 0.00 0.10 1.33 0.02
 -------- 02:00 ---- 0.00 0.08 1.33 0.02
 -------- 03:00 ---- 0.00 0.07 1.33 0.01
 -------- 04:00 ---- 0.00 0.06 1.32 0.01
 -------- 05:00 ---- 0.00 0.06 1.32 0.02
 25.09.12 06:00 ---- 0.00 0.07 1.32 0.02
 -------- 07:00 ---- 0.00 0.10 1.32 0.02
 -------- 08:00 0.02 0.00 0.14 1.33 0.02
 -------- 09:00 0.02 0.00 0.14 1.34 0.02
 -------- 10:00 ---- 0.00 0.15 1.34 0.02
 25.09.12 11:00 ---- 0.02 0.13 1.34 0.02
 -------- 12:00 ---- 0.01 0.12 1.34 0.02
 -------- 13:00 ---- 0.01 0.11 1.34 0.02
 -------- 14:00 ---- 0.00 0.11 1.34 0.02
 -------- 15:00 ---- 0.00 0.12 1.34 0.02
 25.09.12 16:00 ---- 0.00 0.13 1.34 0.02
 -------- 17:00 ---- 0.00 0.17 1.36 0.02
 -------- 18:00 ---- 0.00 0.16 1.34 0.02
 -------- 19:00 0.02 0.00 0.15 1.36 0.02
 -------- 20:00 0.03 0.00 0.17 1.35 0.02
 25.09.12 21:00 0.02 0.00 0.15 1.36 0.02
 -------- 22:00 0.02 0.00 0.15 1.36 0.02
 -------- 23:00 0.02 0.00 0.14 1.35 0.02
 -------- 00:00 ---- 0.00 0.10 1.34 0.01
