 Date Time CO SO2 NO2 CHX NO
 06.03.13 12:00 0.10 0.01 0.36 1.54 0.07
 -------- 13:00 0.09 0.01 0.33 1.51 0.07
 -------- 14:00 0.07 0.01 0.28 1.49 0.03
 -------- 15:00 0.06 0.01 0.27 1.48 0.02
 -------- 16:00 0.05 0.01 0.20 1.43 0.01
 06.03.13 17:00 0.05 0.01 0.19 1.43 ----
 -------- 18:00 0.08 0.01 0.22 1.44 ----
 -------- 19:00 0.06 0.01 0.23 1.43 ----
 -------- 20:00 0.04 0.01 0.21 1.41 ----
 -------- 21:00 0.04 0.01 0.18 1.41 ----
 06.03.13 22:00 0.04 0.01 0.18 1.42 ----
 -------- 23:00 0.04 0.01 0.16 1.40 ----
 -------- 00:00 0.04 0.01 0.12 1.40 ----
 -------- 01:00 0.03 0.01 0.11 1.48 ----
 -------- 02:00 0.02 0.01 0.09 1.43 ----
 07.03.13 03:00 0.04 0.01 0.08 1.40 ----
 -------- 04:00 0.04 0.01 0.10 1.39 ----
 -------- 05:00 0.04 0.01 0.10 1.38 ----
 -------- 06:00 0.04 0.01 0.10 1.40 ----
 -------- 07:00 0.07 0.01 0.14 1.41 ----
 07.03.13 08:00 0.09 0.01 0.18 1.43 ----
 -------- 09:00 0.09 0.01 0.20 1.43 ----
 -------- 10:00 0.08 0.01 0.15 1.40 ----
 -------- 11:00 0.06 0.01 0.14 1.38 ----
 -------- 12:00 0.06 0.01 0.10 1.37 ----
 07.03.13 13:00 0.06 0.00 0.07 1.35 ----
 -------- 14:00 0.06 0.00 0.07 1.35 ----
 -------- 15:00 0.06 0.00 0.10 1.36 ----
 -------- 16:00 0.06 0.00 0.09 1.36 ----
 -------- 17:00 0.06 0.00 0.09 1.36 ----
 07.03.13 18:00 0.06 0.00 0.10 1.37 ----
 -------- 19:00 0.06 0.00 0.12 1.38 ----
 -------- 20:00 0.06 0.00 0.15 1.38 ----
 -------- 21:00 0.06 0.00 0.16 1.39 ----
 -------- 22:00 0.07 0.00 0.24 1.42 ----
 07.03.13 23:00 0.06 0.00 0.22 1.41 ----
 -------- 00:00 0.06 0.00 0.22 1.42 ----
 -------- 01:00 0.06 0.00 0.18 1.40 ----
 -------- 02:00 0.06 0.00 0.14 1.38 ----
 -------- 03:00 0.06 0.00 0.13 1.40 ----
 08.03.13 04:00 0.04 0.00 0.12 1.38 ----
 -------- 05:00 0.04 0.00 0.10 1.37 ----
 -------- 06:00 0.05 0.00 0.10 1.37 ----
 -------- 07:00 0.04 0.00 0.11 1.37 ----
 -------- 08:00 ---- 0.00 0.09 1.38 ----
 08.03.13 09:00 ---- 0.00 0.08 1.39 ----
 -------- 10:00 ---- 0.00 0.10 1.38 ----
 -------- 11:00 ---- 0.00 0.10 1.38 ----
