 Date Time CO SO2 NO2 CHX NO
 25.03.13 12:00 0.02 0.01 0.18 1.48 0.01
 -------- 13:00 0.02 0.00 0.18 1.53 0.01
 -------- 14:00 0.03 0.00 0.21 1.58 0.02
 -------- 15:00 0.02 0.00 0.20 1.58 0.02
 -------- 16:00 0.02 0.00 0.18 1.42 0.00
 25.03.13 17:00 0.02 0.01 0.19 1.54 0.01
 -------- 18:00 0.03 0.01 0.22 1.61 0.00
 -------- 19:00 0.04 0.01 0.23 1.48 0.01
 -------- 20:00 0.04 0.01 0.26 1.49 ----
 -------- 21:00 0.03 0.00 0.25 1.56 ----
 25.03.13 22:00 0.03 0.00 0.23 1.49 0.00
 -------- 23:00 0.02 0.00 0.17 1.39 ----
 -------- 00:00 0.02 0.00 0.16 1.39 0.00
 -------- 01:00 0.02 0.00 0.14 1.38 ----
 -------- 02:00 0.02 0.00 0.13 1.37 ----
 26.03.13 03:00 0.02 0.00 0.14 1.37 ----
 -------- 04:00 0.02 0.00 0.14 1.38 ----
 -------- 05:00 0.02 0.00 0.22 1.41 ----
 -------- 06:00 0.02 0.00 0.22 1.40 ----
 -------- 07:00 0.05 0.00 0.18 1.41 ----
 26.03.13 08:00 0.08 0.01 0.26 1.42 0.00
 -------- 09:00 0.09 0.01 0.26 1.44 0.01
 -------- 10:00 0.08 0.01 0.23 1.43 0.02
 -------- 11:00 0.08 0.01 0.21 1.42 0.02
 -------- 12:00 0.07 0.01 0.17 1.41 0.01
 26.03.13 13:00 0.06 0.01 0.15 1.40 0.01
 -------- 14:00 0.06 0.01 0.12 1.38 0.01
 -------- 15:00 0.06 0.01 0.10 1.37 ----
 -------- 16:00 0.06 0.01 ---- 1.38 ----
 -------- 17:00 0.06 0.01 ---- 1.37 ----
 26.03.13 18:00 0.06 0.01 ---- 1.38 ----
 -------- 19:00 0.04 0.00 ---- 1.37 ----
 -------- 20:00 0.04 0.01 ---- 1.40 ----
 -------- 21:00 0.04 0.00 ---- 1.42 ----
 -------- 22:00 0.05 0.00 ---- 1.43 ----
 26.03.13 23:00 0.05 0.01 ---- 1.46 ----
 -------- 00:00 0.04 0.01 ---- 1.45 ----
 -------- 01:00 0.04 0.01 ---- 1.45 ----
 -------- 02:00 0.04 0.01 ---- 1.44 ----
 -------- 03:00 0.05 0.00 ---- 1.47 ----
 27.03.13 04:00 0.04 0.00 ---- 1.44 ----
 -------- 05:00 0.05 0.00 ---- 1.43 ----
 -------- 06:00 0.05 0.00 ---- 1.45 ----
 -------- 07:00 0.12 0.00 ---- 1.48 ----
 -------- 08:00 0.15 0.00 ---- 1.52 ----
 27.03.13 09:00 0.14 0.01 ---- 1.52 ----
 -------- 10:00 0.13 0.01 ---- 1.49 ----
 -------- 11:00 0.11 0.01 ---- 1.45 ----
