 Date Time CO SO2 NO2 CHX NO
 31.03.13 12:00 0.02 0.01 ---- 1.43 ----
 -------- 13:00 0.02 0.01 ---- 1.47 ----
 -------- 14:00 0.02 0.01 ---- 1.43 ----
 -------- 15:00 0.02 0.01 ---- 1.41 ----
 -------- 16:00 0.02 0.00 ---- 1.41 ----
 31.03.13 17:00 0.02 0.01 ---- 1.42 ----
 -------- 18:00 0.02 0.00 ---- 1.42 ----
 -------- 19:00 0.05 0.00 ---- 1.43 ----
 -------- 20:00 0.07 0.01 ---- 1.49 ----
 -------- 21:00 0.10 0.01 ---- 1.54 ----
 31.03.13 22:00 0.12 0.00 ---- 1.55 ----
 -------- 23:00 0.11 0.01 ---- 1.53 ----
 -------- 00:00 0.12 0.00 ---- 1.64 ----
 -------- 01:00 0.12 0.01 ---- 1.62 ----
 -------- 02:00 0.13 0.01 ---- 1.73 ----
 01.04.13 03:00 0.13 0.01 ---- 1.83 ----
 -------- 04:00 0.10 0.00 ---- 1.87 ----
 -------- 05:00 0.11 0.01 ---- 2.21 ----
 -------- 06:00 0.12 0.01 ---- 2.13 ----
 -------- 07:00 0.11 0.03 ---- 2.06 ----
 01.04.13 08:00 0.09 0.04 ---- 1.75 ----
 -------- 09:00 0.07 0.01 ---- 1.52 ----
 -------- 10:00 0.04 0.01 ---- 1.48 ----
 -------- 11:00 0.04 0.01 ---- 1.47 ----
 -------- 12:00 0.04 0.00 ---- 1.43 ----
 01.04.13 13:00 0.04 0.00 ---- 1.43 ----
 -------- 14:00 0.04 0.01 ---- 1.43 ----
 -------- 15:00 0.02 0.00 ---- 1.42 ----
 -------- 16:00 0.02 0.01 ---- 1.43 ----
 -------- 17:00 0.02 0.01 ---- 1.44 ----
 01.04.13 18:00 0.05 0.00 ---- 1.46 ----
 -------- 19:00 0.04 0.01 ---- 1.49 ----
 -------- 20:00 0.06 0.00 ---- 1.51 ----
 -------- 21:00 0.05 0.00 ---- 1.52 ----
 -------- 22:00 0.03 0.00 ---- 1.46 ----
 01.04.13 23:00 0.02 0.00 ---- 1.44 ----
 -------- 00:00 0.02 0.00 ---- 1.48 ----
 -------- 01:00 0.03 0.00 ---- 1.50 ----
 -------- 02:00 0.02 0.01 ---- 1.44 ----
 -------- 03:00 ---- 0.00 ---- 1.39 ----
 02.04.13 04:00 ---- 0.00 ---- 1.41 ----
 -------- 05:00 0.06 0.00 ---- 1.46 ----
 -------- 06:00 ---- 0.00 ---- 1.43 ----
 -------- 07:00 0.03 0.00 ---- 1.45 ----
 -------- 08:00 0.05 0.00 ---- 1.46 ----
 02.04.13 09:00 0.05 0.01 ---- 1.43 ----
 -------- 10:00 0.04 0.00 ---- 1.44 ----
 -------- 11:00 0.04 0.00 ---- 1.43 ----
