 Date Time CO SO2 NO2 CHX NO
 14.11.12 00:00 0.03 0.00 0.08 1.33 ----
 -------- 01:00 0.02 0.00 0.06 1.33 ----
 -------- 02:00 0.02 0.00 0.06 1.33 ----
 -------- 03:00 0.02 0.00 0.06 1.33 ----
 -------- 04:00 0.03 0.00 0.05 1.33 ----
 14.11.12 05:00 0.02 0.00 0.05 1.33 ----
 -------- 06:00 0.02 0.00 0.05 1.32 ----
 -------- 07:00 0.02 0.00 0.07 1.32 ----
 -------- 08:00 0.03 0.00 0.13 1.36 ----
 -------- 09:00 0.03 0.00 0.15 1.36 ----
 14.11.12 10:00 0.03 0.00 0.15 1.36 ----
 -------- 11:00 0.04 0.00 0.17 1.36 ----
 -------- 12:00 0.03 0.00 0.14 1.36 ----
 -------- 13:00 0.04 0.00 0.15 1.35 0.00
 -------- 14:00 0.04 0.00 0.16 1.35 ----
 14.11.12 15:00 0.04 0.00 0.15 1.35 ----
 -------- 16:00 0.03 0.00 0.15 1.36 ----
 -------- 17:00 0.04 0.00 0.20 1.36 ----
 -------- 18:00 0.04 0.00 0.15 1.35 ----
 -------- 19:00 0.03 0.00 0.13 1.35 ----
 14.11.12 20:00 0.04 0.00 0.12 1.34 ----
 -------- 21:00 0.04 0.00 0.11 1.34 ----
 -------- 22:00 0.04 0.00 0.12 1.36 ----
 -------- 23:00 0.04 0.00 0.12 1.33 ----
 -------- 00:00 0.04 0.00 0.09 1.34 ----
 15.11.12 01:00 0.02 0.00 0.09 1.34 ----
 -------- 02:00 0.02 0.00 0.07 1.34 ----
 -------- 03:00 0.02 0.00 0.06 1.34 ----
 -------- 04:00 0.03 0.00 0.06 1.34 0.00
 -------- 05:00 0.02 0.00 0.06 1.34 ----
 15.11.12 06:00 0.03 0.00 0.07 1.35 ----
 -------- 07:00 0.03 0.00 0.10 1.35 ----
 -------- 08:00 0.03 0.00 0.12 1.38 ----
 -------- 09:00 0.02 0.00 0.13 1.37 ----
 -------- 10:00 0.03 0.00 0.15 1.38 ----
 15.11.12 11:00 0.03 0.00 0.15 1.38 ----
 -------- 12:00 ---- ---- ---- 1.38 ----
 -------- 13:00 0.03 0.00 0.14 1.38 ----
 -------- 14:00 0.03 0.00 0.15 1.37 ----
 -------- 15:00 0.02 0.00 0.16 1.37 0.01
 15.11.12 16:00 0.02 0.00 0.15 1.36 ----
 -------- 17:00 0.02 0.00 0.15 1.36 ----
 -------- 18:00 0.02 0.00 0.14 1.35 ----
 -------- 19:00 0.02 0.00 0.13 1.35 ----
 -------- 20:00 0.03 0.00 0.13 1.46 ----
 15.11.12 21:00 0.02 0.00 0.13 1.50 ----
 -------- 22:00 0.02 0.00 0.12 1.51 ----
 -------- 23:00 0.02 0.00 0.09 1.50 ----
