 Date Time CO SO2 NO2 CHX NO
 04.04.13 12:00 0.08 ---- 0.11 1.39 0.00
 -------- 13:00 0.06 ---- 0.13 1.41 0.00
 -------- 14:00 0.09 ---- 0.19 1.42 0.01
 -------- 15:00 0.08 ---- 0.14 1.38 ----
 -------- 16:00 0.08 ---- 0.16 1.43 ----
 04.04.13 17:00 0.08 ---- 0.18 1.43 ----
 -------- 18:00 0.10 ---- 0.23 1.44 0.01
 -------- 19:00 0.07 ---- 0.26 1.42 ----
 -------- 20:00 0.06 ---- 0.27 1.41 ----
 -------- 21:00 0.06 ---- 0.33 1.44 ----
 04.04.13 22:00 0.07 ---- 0.36 1.49 ----
 -------- 23:00 0.06 ---- 0.37 1.53 ----
 -------- 00:00 0.06 ---- 0.47 1.49 0.01
 -------- 01:00 0.05 ---- 0.46 1.46 0.03
 -------- 02:00 0.03 ---- 0.22 1.37 ----
 05.04.13 03:00 0.03 ---- 0.18 1.37 ----
 -------- 04:00 0.04 ---- 0.37 1.50 0.00
 -------- 05:00 0.04 ---- 0.50 1.54 0.02
 -------- 06:00 0.05 ---- 0.52 1.56 0.04
 -------- 07:00 0.04 ---- 0.49 1.59 0.11
 05.04.13 08:00 0.02 ---- 0.34 1.43 0.01
 -------- 09:00 0.02 ---- 0.26 1.43 0.01
 -------- 10:00 0.02 ---- 0.26 1.44 0.01
 -------- 11:00 0.02 ---- 0.27 1.44 0.02
 -------- 12:00 ---- 0.02 0.24 1.44 0.02
 05.04.13 13:00 0.02 0.02 0.28 1.46 0.03
 -------- 14:00 0.03 0.02 0.36 1.50 0.04
 -------- 15:00 0.04 0.02 0.38 1.51 0.04
 -------- 16:00 0.04 0.01 0.40 1.54 0.03
 -------- 17:00 0.04 0.01 0.40 1.68 0.02
 05.04.13 18:00 0.08 0.01 0.49 1.63 0.08
 -------- 19:00 0.09 0.01 0.47 1.58 0.02
 -------- 20:00 0.08 0.01 0.39 1.54 ----
 -------- 21:00 0.09 0.01 0.37 1.53 ----
 -------- 22:00 0.07 0.00 0.34 1.49 ----
 05.04.13 23:00 0.06 0.00 0.29 1.47 ----
 -------- 00:00 0.06 0.00 0.27 1.49 ----
 -------- 01:00 0.06 0.00 0.16 1.46 0.00
 -------- 02:00 0.05 0.00 0.13 1.45 ----
 -------- 03:00 0.04 0.00 0.10 1.50 ----
 06.04.13 04:00 0.04 0.00 0.08 1.41 ----
 -------- 05:00 0.04 0.00 0.07 1.43 ----
 -------- 06:00 0.04 0.00 0.08 1.40 ----
 -------- 07:00 0.03 0.00 0.09 1.41 ----
 -------- 08:00 0.04 0.00 0.12 1.41 ----
 06.04.13 09:00 0.04 0.00 0.15 1.42 ----
 -------- 10:00 0.04 0.00 0.14 1.43 ----
 -------- 11:00 0.04 0.00 0.12 1.43 ----
