 Date Time CO SO2 NO2 CHX NO
 04.02.13 12:00 0.23 0.00 0.38 1.86 0.30
 -------- 13:00 0.23 0.00 0.37 2.00 0.29
 -------- 14:00 0.13 0.00 0.27 1.70 0.10
 -------- 15:00 0.08 0.00 0.23 1.50 0.03
 -------- 16:00 0.08 0.00 0.25 1.60 0.04
 04.02.13 17:00 0.07 0.00 0.21 1.48 0.01
 -------- 18:00 0.08 0.00 0.19 1.49 ----
 -------- 19:00 0.05 0.00 0.17 1.44 0.00
 -------- 20:00 0.04 0.00 0.15 1.43 ----
 -------- 21:00 0.04 0.00 0.13 1.41 ----
 04.02.13 22:00 0.04 0.00 0.13 1.42 ----
 -------- 23:00 0.04 0.00 0.15 1.45 ----
 -------- 00:00 0.04 0.00 0.15 1.44 ----
 -------- 01:00 0.03 0.00 0.10 1.40 ----
 -------- 02:00 0.04 0.00 0.10 1.40 ----
 05.02.13 03:00 0.03 0.00 0.07 1.38 ----
 -------- 04:00 0.02 0.00 0.08 1.38 ----
 -------- 05:00 0.02 0.00 0.08 1.38 ----
 -------- 06:00 0.02 0.00 0.10 1.39 ----
 -------- 07:00 0.03 0.00 0.13 1.41 ----
 05.02.13 08:00 0.04 0.00 0.17 1.42 0.00
 -------- 09:00 0.04 0.00 0.25 1.44 0.00
 -------- 10:00 0.05 0.00 0.24 1.42 0.01
 -------- 11:00 0.05 0.00 0.26 1.44 0.01
 -------- 12:00 0.06 0.01 0.23 1.49 0.01
 05.02.13 13:00 0.06 0.00 0.20 1.46 0.01
 -------- 14:00 0.05 0.00 0.18 1.45 0.02
 -------- 15:00 0.05 0.00 0.17 1.46 0.01
 -------- 16:00 0.04 0.00 0.19 1.44 0.01
 -------- 17:00 0.05 0.01 0.21 1.44 0.01
 05.02.13 18:00 0.07 0.00 0.36 1.50 0.02
 -------- 19:00 0.05 0.00 0.35 1.49 0.01
 -------- 20:00 0.04 0.00 0.26 1.46 ----
 -------- 21:00 0.03 0.00 0.20 1.47 ----
 -------- 22:00 0.02 0.00 0.18 1.44 ----
 05.02.13 23:00 0.02 0.00 0.18 1.45 ----
 -------- 00:00 0.03 0.00 0.15 1.46 ----
 -------- 01:00 0.03 0.00 0.15 1.50 ----
 -------- 02:00 0.02 0.00 0.14 1.44 ----
 -------- 03:00 ---- 0.00 0.12 1.40 ----
 06.02.13 04:00 ---- 0.00 0.12 1.43 0.00
 -------- 05:00 ---- 0.00 0.13 1.40 0.01
 -------- 06:00 ---- 0.00 0.12 1.39 ----
 -------- 07:00 0.05 0.00 0.13 1.40 ----
 -------- 08:00 0.06 0.00 0.21 1.43 ----
 06.02.13 09:00 0.06 0.00 0.22 1.42 ----
 -------- 10:00 0.04 0.00 0.15 1.40 ----
 -------- 11:00 0.04 0.00 0.12 1.39 ----
