 Date Time CO SO2 NO2 CHX NO
 17.02.13 12:00 0.06 0.03 0.24 1.56 0.01
 -------- 13:00 0.07 0.02 0.23 1.56 0.02
 -------- 14:00 0.07 0.02 0.25 1.56 0.03
 -------- 15:00 0.07 0.01 0.28 1.59 0.03
 -------- 16:00 0.06 0.01 0.30 1.60 0.02
 17.02.13 17:00 0.06 0.01 0.33 1.64 0.01
 -------- 18:00 0.06 0.01 0.35 1.64 0.00
 -------- 19:00 0.09 0.01 0.37 1.60 ----
 -------- 20:00 0.09 0.01 0.26 1.59 ----
 -------- 21:00 0.09 0.01 0.23 1.56 ----
 17.02.13 22:00 0.09 0.00 0.20 1.48 0.00
 -------- 23:00 0.08 0.00 0.17 1.47 ----
 -------- 00:00 0.08 0.00 0.19 1.46 ----
 -------- 01:00 0.07 0.00 0.17 1.46 ----
 -------- 02:00 0.06 0.00 0.18 1.46 ----
 18.02.13 03:00 0.06 0.00 0.18 1.47 ----
 -------- 04:00 0.06 0.00 0.23 1.48 ----
 -------- 05:00 0.06 0.00 0.21 1.52 ----
 -------- 06:00 0.06 0.00 0.20 1.50 ----
 -------- 07:00 0.07 0.00 0.23 1.53 ----
 18.02.13 08:00 0.08 0.00 0.26 1.57 ----
 -------- 09:00 0.09 0.01 0.28 1.56 ----
 -------- 10:00 0.09 0.00 0.28 1.55 0.01
 -------- 11:00 0.09 0.00 0.30 1.54 0.02
 -------- 12:00 0.10 0.00 0.32 1.56 0.02
 18.02.13 13:00 0.11 0.01 0.35 1.57 0.05
 -------- 14:00 0.11 0.01 0.38 1.60 0.07
 -------- 15:00 0.11 0.01 0.33 1.58 0.04
 -------- 16:00 0.10 0.00 0.28 1.54 0.02
 -------- 17:00 0.10 0.00 0.26 1.51 0.00
 18.02.13 18:00 0.10 0.01 0.25 1.50 ----
 -------- 19:00 0.08 0.00 0.24 1.49 ----
 -------- 20:00 0.08 0.00 0.27 1.50 ----
 -------- 21:00 0.09 0.00 0.33 1.55 0.00
 -------- 22:00 0.09 0.00 0.39 1.59 0.00
 18.02.13 23:00 0.08 0.01 0.39 1.59 0.01
 -------- 00:00 0.09 0.00 0.38 1.58 0.02
 -------- 01:00 0.10 0.00 0.37 1.58 0.02
 -------- 02:00 0.08 0.00 0.38 1.55 0.01
 -------- 03:00 0.08 0.00 0.37 1.53 0.01
 19.02.13 04:00 0.09 0.00 0.33 1.49 ----
 -------- 05:00 0.07 0.00 0.29 1.50 ----
 -------- 06:00 0.06 0.01 0.28 1.51 ----
 -------- 07:00 0.05 0.00 0.35 1.55 0.01
 -------- 08:00 0.07 0.00 0.36 1.59 0.00
 19.02.13 09:00 0.07 0.00 0.34 1.57 0.03
 -------- 10:00 0.04 0.01 0.27 1.55 0.02
 -------- 11:00 0.03 0.01 0.26 1.55 0.02
