 Date Time CO SO2 NO2 CHX NO
 22.03.13 00:00 0.04 0.00 0.19 1.40 ----
 -------- 01:00 0.04 0.01 0.22 1.43 ----
 -------- 02:00 0.04 0.01 0.24 1.49 ----
 -------- 03:00 0.04 0.01 0.27 1.51 ----
 -------- 04:00 0.04 0.01 0.37 1.50 ----
 22.03.13 05:00 0.05 0.00 0.46 1.53 0.01
 -------- 06:00 0.05 0.00 0.45 1.60 0.00
 -------- 07:00 0.07 0.00 0.39 1.54 0.02
 -------- 08:00 0.11 0.01 0.41 1.58 0.07
 -------- 09:00 0.12 0.01 0.38 1.61 0.09
 22.03.13 10:00 0.16 0.02 0.43 1.71 0.19
 -------- 11:00 0.17 0.01 0.45 1.71 0.21
 -------- 12:00 0.13 0.01 0.38 1.69 0.14
 -------- 13:00 0.07 0.01 0.24 1.53 0.05
 -------- 14:00 0.06 0.01 0.21 1.50 0.03
 22.03.13 15:00 0.06 0.01 0.22 1.59 0.04
 -------- 16:00 0.05 0.00 0.17 1.46 0.02
 -------- 17:00 0.05 0.00 0.24 1.47 0.02
 -------- 18:00 0.06 0.01 0.29 1.48 0.02
 -------- 19:00 0.07 0.01 0.28 1.47 0.01
 22.03.13 20:00 0.07 0.00 0.25 1.45 ----
 -------- 21:00 0.06 0.00 0.23 1.49 ----
 -------- 22:00 0.05 0.00 0.22 1.42 ----
 -------- 23:00 0.06 0.00 0.21 1.39 ----
 -------- 00:00 0.05 0.00 0.18 1.38 ----
 23.03.13 01:00 0.05 0.00 0.20 1.39 ----
 -------- 02:00 0.06 0.01 0.23 1.42 ----
 -------- 03:00 0.06 0.01 0.22 1.42 ----
 -------- 04:00 0.05 0.01 0.19 1.41 ----
 -------- 05:00 0.05 0.01 0.21 1.42 ----
 23.03.13 06:00 0.04 0.01 0.25 1.43 ----
 -------- 07:00 0.04 0.01 0.26 1.43 ----
 -------- 08:00 0.04 0.01 0.28 1.44 0.01
 -------- 09:00 0.06 0.01 0.28 1.47 0.03
 -------- 10:00 0.06 0.02 0.27 1.46 0.04
 23.03.13 11:00 0.04 0.01 0.23 1.42 0.03
 -------- 12:00 0.04 0.01 0.19 1.41 0.02
 -------- 13:00 0.04 0.01 0.17 1.40 0.01
 -------- 14:00 0.02 0.01 0.12 1.38 ----
 -------- 15:00 0.02 0.01 0.14 1.38 ----
 23.03.13 16:00 0.03 0.00 0.13 1.39 ----
 -------- 17:00 0.02 0.00 0.13 1.39 ----
 -------- 18:00 0.02 0.01 0.15 1.39 ----
 -------- 19:00 0.03 0.00 0.14 1.39 ----
 -------- 20:00 0.03 0.01 0.13 1.38 ----
 23.03.13 21:00 0.04 0.00 0.16 1.41 ----
 -------- 22:00 0.04 0.00 0.17 1.41 ----
 -------- 23:00 0.04 0.01 0.16 1.41 ----
