 Date Time CO SO2 NO2 CHX NO
 03.04.13 00:00 0.08 0.00 ---- 1.44 ----
 -------- 01:00 0.08 0.00 ---- 1.46 ----
 -------- 02:00 0.08 0.01 ---- 1.44 ----
 -------- 03:00 0.10 0.01 ---- 1.46 ----
 -------- 04:00 0.08 0.00 ---- 1.46 ----
 03.04.13 05:00 0.08 0.00 ---- 1.47 ----
 -------- 06:00 0.08 0.00 ---- 1.47 ----
 -------- 07:00 0.09 0.00 ---- 1.50 ----
 -------- 08:00 0.10 0.00 ---- 1.53 ----
 -------- 09:00 0.12 0.00 ---- 1.55 ----
 03.04.13 10:00 0.10 0.00 ---- 1.50 ----
 -------- 11:00 0.10 0.00 ---- 1.52 ----
 -------- 12:00 0.11 0.01 ---- 1.55 ----
 -------- 13:00 0.10 0.00 ---- 1.52 ----
 -------- 14:00 0.09 0.00 ---- 1.58 ----
 03.04.13 15:00 0.07 0.00 ---- 1.55 ----
 -------- 16:00 0.06 0.00 ---- 1.47 ----
 -------- 17:00 0.06 0.01 ---- 1.47 ----
 -------- 18:00 0.06 0.00 ---- 1.48 ----
 -------- 19:00 0.09 0.00 ---- 1.48 ----
 03.04.13 20:00 0.09 0.00 ---- 1.44 ----
 -------- 21:00 0.09 0.00 ---- 1.42 ----
 -------- 22:00 0.10 0.00 ---- 1.45 ----
 -------- 23:00 0.10 0.00 ---- 1.46 ----
 -------- 00:00 0.10 0.00 ---- 1.48 ----
 04.04.13 01:00 0.10 0.00 ---- 1.49 ----
 -------- 02:00 0.11 0.00 ---- 1.54 ----
 -------- 03:00 0.10 0.00 ---- 1.52 ----
 -------- 04:00 0.10 0.00 ---- 1.51 ----
 -------- 05:00 0.09 0.00 ---- 1.51 ----
 04.04.13 06:00 0.10 0.00 ---- 1.52 ----
 -------- 07:00 0.03 0.01 ---- 1.49 ----
 -------- 08:00 0.04 0.01 ---- 1.49 ----
 -------- 09:00 0.02 0.01 ---- 1.47 ----
 -------- 10:00 0.02 0.01 ---- 1.52 ----
 04.04.13 11:00 0.02 0.00 ---- 1.50 ----
 -------- 12:00 0.29 ---- 0.11 0.95 0.00
 -------- 13:00 0.06 ---- 0.13 1.41 0.00
 -------- 14:00 0.09 ---- 0.19 1.42 0.01
 -------- 15:00 0.08 ---- 0.14 1.38 ----
 04.04.13 16:00 0.08 ---- 0.16 1.43 ----
 -------- 17:00 0.08 ---- 0.18 1.43 ----
 -------- 18:00 0.10 ---- 0.23 1.44 0.01
 -------- 19:00 0.07 ---- 0.26 1.42 ----
 -------- 20:00 0.06 ---- 0.27 1.41 ----
 04.04.13 21:00 0.06 ---- 0.33 1.44 ----
 -------- 22:00 0.07 ---- 0.36 1.49 ----
 -------- 23:00 0.06 ---- 0.37 1.53 ----
