 Date Time CO SO2 NO2 CHX NO
 08.11.12 00:00 ---- 0.00 0.07 1.34 ----
 -------- 01:00 ---- 0.00 0.06 1.35 ----
 -------- 02:00 ---- 0.00 0.05 1.35 ----
 -------- 03:00 ---- 0.00 0.05 1.35 ----
 -------- 04:00 ---- 0.00 0.05 1.35 ----
 08.11.12 05:00 0.02 0.00 0.06 1.37 ----
 -------- 06:00 0.02 0.00 0.08 1.35 ----
 -------- 07:00 0.02 0.00 0.09 1.35 ----
 -------- 08:00 0.04 0.00 0.13 1.37 ----
 -------- 09:00 0.04 0.00 0.16 1.38 ----
 08.11.12 10:00 0.04 0.00 0.17 1.37 ----
 -------- 11:00 0.03 0.00 0.14 1.36 0.00
 -------- 12:00 0.03 0.00 0.13 1.36 0.00
 -------- 13:00 0.03 0.00 0.14 1.34 ----
 -------- 14:00 0.03 0.00 0.14 1.35 ----
 08.11.12 15:00 0.03 0.00 0.14 1.34 ----
 -------- 16:00 0.02 0.00 0.14 1.35 ----
 -------- 17:00 0.04 0.00 0.15 1.36 ----
 -------- 18:00 0.04 0.00 0.20 1.38 ----
 -------- 19:00 0.03 0.00 0.21 1.37 ----
 08.11.12 20:00 0.02 0.00 0.21 1.37 ----
 -------- 21:00 0.02 0.00 0.19 1.36 ----
 -------- 22:00 0.02 0.00 0.17 1.37 ----
 -------- 23:00 0.02 0.00 0.17 1.36 ----
 -------- 00:00 0.02 0.00 0.17 1.36 ----
 09.11.12 01:00 0.02 0.00 0.15 1.34 ----
 -------- 02:00 ---- 0.00 0.11 1.34 ----
 -------- 03:00 ---- 0.00 0.14 1.35 ----
 -------- 04:00 ---- 0.00 0.13 1.42 ----
 -------- 05:00 ---- 0.00 0.10 1.44 ----
 09.11.12 06:00 0.02 0.00 0.19 1.38 ----
 -------- 07:00 0.02 0.00 0.19 1.41 0.01
 -------- 08:00 0.06 0.00 0.22 1.45 0.06
 -------- 09:00 0.10 0.00 0.24 1.56 0.12
 -------- 10:00 0.09 0.00 0.25 1.56 0.14
 09.11.12 11:00 0.09 0.00 0.24 1.56 0.11
 -------- 12:00 0.06 0.00 0.20 1.44 0.06
 -------- 13:00 0.04 0.00 0.16 1.40 0.02
 -------- 14:00 0.04 0.00 0.16 1.48 0.01
 -------- 15:00 0.03 0.00 0.16 1.43 0.01
 09.11.12 16:00 0.03 0.00 0.17 1.37 0.01
 -------- 17:00 0.03 0.00 0.18 1.37 0.01
 -------- 18:00 0.04 0.00 0.18 1.37 ----
 -------- 19:00 0.05 0.00 0.17 1.38 ----
 -------- 20:00 0.07 0.00 0.17 1.38 ----
 09.11.12 21:00 0.06 0.00 0.20 1.36 ----
 -------- 22:00 0.05 0.00 0.19 1.37 ----
 -------- 23:00 0.04 0.00 0.16 1.36 ----
 -------- 00:00 0.04 0.00 0.18 1.36 ----
