 Date Time CO SO2 NO2 CHX NO
 17.05.13 00:00 0.07 0.00 0.08 1.40 0.01
 -------- 01:00 0.07 0.02 0.10 1.44 0.01
 -------- 02:00 0.06 0.01 0.09 1.43 0.01
 -------- 03:00 0.06 0.00 0.08 1.48 0.01
 -------- 04:00 0.05 0.00 0.09 1.48 0.01
 17.05.13 05:00 0.05 ---- 0.06 1.37 0.01
 -------- 06:00 0.05 0.00 0.05 1.36 0.01
 -------- 07:00 0.06 0.00 0.11 1.44 0.02
 -------- 08:00 0.07 0.00 0.10 1.43 0.02
 -------- 09:00 0.07 0.00 0.08 1.44 0.02
 17.05.13 10:00 0.06 0.00 0.07 1.47 0.01
 -------- 11:00 0.05 0.01 0.08 1.38 0.02
 -------- 12:00 0.04 0.01 0.06 1.35 0.01
 -------- 13:00 0.04 0.00 0.04 1.35 0.01
 -------- 14:00 0.04 0.00 0.06 1.36 0.01
 17.05.13 15:00 0.02 0.00 0.03 1.34 0.01
 -------- 16:00 0.05 0.01 0.06 1.43 0.01
 -------- 17:00 0.07 0.00 0.06 1.44 0.01
 -------- 18:00 0.06 0.01 0.05 1.38 0.01
 -------- 19:00 ---- 0.01 0.04 1.40 0.02
 17.05.13 20:00 ---- 0.00 0.06 1.43 0.01
 -------- 21:00 0.02 0.00 0.06 1.47 0.01
 -------- 22:00 0.02 0.00 0.06 1.42 0.01
 -------- 23:00 0.02 0.00 0.07 1.43 0.01
 -------- 00:00 0.02 0.00 0.07 1.53 0.01
 18.05.13 01:00 0.02 0.00 0.08 1.50 0.02
 -------- 02:00 0.02 0.00 0.07 1.52 0.01
 -------- 03:00 0.02 0.00 0.07 1.52 0.01
 -------- 04:00 0.02 0.00 0.08 1.53 0.02
 -------- 05:00 0.02 0.01 0.08 1.60 0.02
 18.05.13 06:00 0.02 0.03 0.07 1.72 0.03
 -------- 07:00 ---- 0.08 0.06 1.64 0.03
 -------- 08:00 ---- 0.08 0.06 1.57 0.03
 -------- 09:00 ---- 0.02 0.04 1.40 0.02
 -------- 10:00 ---- 0.01 0.04 1.37 0.01
 18.05.13 11:00 ---- 0.00 0.03 1.36 0.01
 -------- 12:00 ---- 0.01 0.03 1.33 0.01
 -------- 13:00 ---- 0.00 0.03 1.37 0.01
 -------- 14:00 ---- 0.01 0.04 1.38 0.01
 -------- 15:00 ---- 0.01 0.03 1.35 0.01
 18.05.13 16:00 ---- 0.02 0.03 1.33 0.01
 -------- 17:00 ---- 0.01 0.04 1.33 0.01
 -------- 18:00 ---- 0.02 0.04 1.35 0.01
 -------- 19:00 0.04 0.01 0.05 1.33 0.01
 -------- 20:00 0.08 0.01 0.07 1.43 0.01
 18.05.13 21:00 0.11 0.00 0.10 1.57 0.03
 -------- 22:00 0.20 0.01 0.08 1.68 0.08
 -------- 23:00 0.23 0.00 0.05 1.77 0.12
